NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CAPS	calcyphosine [Source:HGNC Symbol;Acc:HGNC:1487]	1	3.3839354515075684	0.027598659	Yes	
row_1	WDR38	WD repeat domain 38 [Source:HGNC Symbol;Acc:HGNC:23745]	7	3.138322353363037	0.05289794	Yes	
row_2	ODF3B	outer dense fiber of sperm tails 3B [Source:HGNC Symbol;Acc:HGNC:34388]	13	2.810964584350586	0.07552032	Yes	
row_3	FAM216B	family with sequence similarity 216 member B [Source:HGNC Symbol;Acc:HGNC:26883]	16	2.713627576828003	0.09756496	Yes	
row_4	HOATZ	HOATZ cilia and flagella associated protein [Source:HGNC Symbol;Acc:HGNC:25061]	20	2.638059139251709	0.11891891	Yes	
row_5	FOXJ1	forkhead box J1 [Source:HGNC Symbol;Acc:HGNC:3816]	23	2.5572688579559326	0.13968495	Yes	
row_6	FAM183A	family with sequence similarity 183 member A [Source:HGNC Symbol;Acc:HGNC:34347]	26	2.5264134407043457	0.16019867	Yes	
row_7	FAM81B	family with sequence similarity 81 member B [Source:HGNC Symbol;Acc:HGNC:26335]	28	2.481679677963257	0.18041934	Yes	
row_8	TEKT1	tektin 1 [Source:HGNC Symbol;Acc:HGNC:15534]	34	2.4162425994873047	0.19981396	Yes	
row_9	CLXN	calaxin [Source:HGNC Symbol;Acc:HGNC:25678]	42	2.3538548946380615	0.21855298	Yes	
row_10	CFAP73	cilia and flagella associated protein 73 [Source:HGNC Symbol;Acc:HGNC:37100]	44	2.337174415588379	0.23759197	Yes	
row_11	CCDC78	coiled-coil domain containing 78 [Source:HGNC Symbol;Acc:HGNC:14153]	53	2.2590181827545166	0.25548273	Yes	
row_12	CFAP300	cilia and flagella associated protein 300 [Source:HGNC Symbol;Acc:HGNC:28188]	56	2.2334861755371094	0.2736011	Yes	
row_13	CFAP126	cilia and flagella associated protein 126 [Source:HGNC Symbol;Acc:HGNC:32325]	58	2.2210659980773926	0.29169068	Yes	
row_14	LRRC46	leucine rich repeat containing 46 [Source:HGNC Symbol;Acc:HGNC:25047]	62	2.21301007270813	0.30956888	Yes	
row_15	LRRIQ1	leucine rich repeats and IQ motif containing 1 [Source:HGNC Symbol;Acc:HGNC:25708]	87	2.052111864089966	0.32460397	Yes	
row_16	ROPN1L	rhophilin associated tail protein 1 like [Source:HGNC Symbol;Acc:HGNC:24060]	91	2.034606456756592	0.34102333	Yes	
row_17	DYNLRB2	dynein light chain roadblock-type 2 [Source:HGNC Symbol;Acc:HGNC:15467]	138	1.8217649459838867	0.3525747	Yes	
row_18	EZR	ezrin [Source:HGNC Symbol;Acc:HGNC:12691]	139	1.8200666904449463	0.36745793	Yes	
row_19	FXYD3	FXYD domain containing ion transport regulator 3 [Source:HGNC Symbol;Acc:HGNC:4027]	143	1.8092235326766968	0.38203424	Yes	
row_20	MNS1	meiosis specific nuclear structural 1 [Source:HGNC Symbol;Acc:HGNC:29636]	169	1.7532044649124146	0.39455238	Yes	
row_21	SPAG6	sperm associated antigen 6 [Source:HGNC Symbol;Acc:HGNC:11215]	183	1.7269675731658936	0.40772876	Yes	
row_22	DRC3	dynein regulatory complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:25384]	186	1.7205328941345215	0.4216526	Yes	
row_23	CAPSL	calcyphosine like [Source:HGNC Symbol;Acc:HGNC:28375]	188	1.7151035070419312	0.43560472	Yes	
row_24	PIFO	primary cilia formation [Source:HGNC Symbol;Acc:HGNC:27009]	199	1.6748325824737549	0.44857296	Yes	
row_25	CFAP276	cilia and flagella associated protein 276 [Source:HGNC Symbol;Acc:HGNC:32331]	217	1.62754487991333	0.4606454	Yes	
row_26	CHST9	carbohydrate sulfotransferase 9 [Source:HGNC Symbol;Acc:HGNC:19898]	223	1.609183669090271	0.4734405	Yes	
row_27	CRNDE	colorectal neoplasia differentially expressed [Source:HGNC Symbol;Acc:HGNC:37078]	267	1.53596830368042	0.48287305	Yes	
row_28	CFAP45	cilia and flagella associated protein 45 [Source:HGNC Symbol;Acc:HGNC:17229]	307	1.4786734580993652	0.49212798	Yes	
row_29	DNAAF1	dynein axonemal assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30539]	332	1.450918197631836	0.502247	Yes	
row_30	CD24	CD24 molecule [Source:HGNC Symbol;Acc:HGNC:1645]	371	1.3903617858886719	0.5108525	Yes	
row_31	CCDC80	coiled-coil domain containing 80 [Source:HGNC Symbol;Acc:HGNC:30649]	374	1.3873933553695679	0.52205217	Yes	
