NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	DRAXIN	dorsal inhibitory axon guidance protein [Source:HGNC Symbol;Acc:HGNC:25054]	27	2.499326467514038	0.028290767	No	
row_1	PIRT	phosphoinositide interacting regulator of transient receptor potential channels [Source:HGNC Symbol;Acc:HGNC:37239]	215	1.629244089126587	0.034414597	No	
row_2	LIX1	limb and CNS expressed 1 [Source:HGNC Symbol;Acc:HGNC:18581]	403	1.3555792570114136	0.037225734	No	
row_3	PRPH	peripherin [Source:HGNC Symbol;Acc:HGNC:9461]	512	1.2411237955093384	0.04439602	No	
row_4	MYH15	myosin heavy chain 15 [Source:HGNC Symbol;Acc:HGNC:31073]	1140	0.8649531602859497	0.009272831	No	
row_5	DPYSL3	dihydropyrimidinase like 3 [Source:HGNC Symbol;Acc:HGNC:3015]	1286	0.7994256019592285	0.008405884	No	
row_6	ASTN2	astrotactin 2 [Source:HGNC Symbol;Acc:HGNC:17021]	2031	0.5461258888244629	-0.039084535	No	
row_7	APC2	APC regulator of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:24036]	2239	0.4989352226257324	-0.048097327	No	
row_8	DLX5	distal-less homeobox 5 [Source:HGNC Symbol;Acc:HGNC:2918]	2442	0.45460060238838196	-0.0572832	No	
row_9	TUBA1A	tubulin alpha 1a [Source:HGNC Symbol;Acc:HGNC:20766]	2906	0.3689046800136566	-0.086485475	No	
row_10	PHACTR3	phosphatase and actin regulator 3 [Source:HGNC Symbol;Acc:HGNC:15833]	3022	0.34553447365760803	-0.090665236	No	
row_11	DNER	delta/notch like EGF repeat containing [Source:HGNC Symbol;Acc:HGNC:24456]	3332	0.2999621331691742	-0.10950368	No	
row_12	MKX	mohawk homeobox [Source:HGNC Symbol;Acc:HGNC:23729]	3661	0.2553226053714752	-0.1302641	No	
row_13	HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:22195]	3694	0.25186970829963684	-0.12954217	No	
row_14	NNAT	neuronatin [Source:HGNC Symbol;Acc:HGNC:7860]	3747	0.24490274488925934	-0.13035892	No	
row_15	CCDC171	coiled-coil domain containing 171 [Source:HGNC Symbol;Acc:HGNC:29828]	3782	0.23999105393886566	-0.12992622	No	
row_16	TLCD3B	TLC domain containing 3B [Source:HGNC Symbol;Acc:HGNC:25295]	3789	0.23886777460575104	-0.12747104	No	
row_17	TUBB2B	tubulin beta 2B class IIb [Source:HGNC Symbol;Acc:HGNC:30829]	3919	0.22524745762348175	-0.13412489	No	
row_18	WFIKKN2	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30916]	4535	0.1585868000984192	-0.17692599	No	
row_19	ANK2	ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]	4838	0.13290491700172424	-0.19727764	No	
row_20	CHRNA3	cholinergic receptor nicotinic alpha 3 subunit [Source:HGNC Symbol;Acc:HGNC:1957]	5262	0.09152860939502716	-0.22692885	No	
