NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
DESCARTES_FETAL_STOMACH_CILIATED_EPITHELIAL_CELLS	DESCARTES_FETAL_STOMACH_CILIATED_EPITHELIAL_CELLS	Details ...	208	0.7766431	3.3158572	0.0	0.0	0.0	1393	tags=63%, list=10%, signal=69%	
DESCARTES_FETAL_CEREBRUM_ASTROCYTES	DESCARTES_FETAL_CEREBRUM_ASTROCYTES	Details ...	130	0.80153126	3.2529695	0.0	0.0	0.0	1157	tags=68%, list=8%, signal=74%	
DESCARTES_FETAL_LUNG_CILIATED_EPITHELIAL_CELLS	DESCARTES_FETAL_LUNG_CILIATED_EPITHELIAL_CELLS	Details ...	295	0.73161966	3.2368095	0.0	0.0	0.0	1520	tags=56%, list=11%, signal=61%	
HU_FETAL_RETINA_MICROGLIA	HU_FETAL_RETINA_MICROGLIA	Details ...	366	0.68250436	3.1009774	0.0	0.0	0.0	2996	tags=63%, list=22%, signal=79%	
FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	Details ...	357	0.6794694	3.098741	0.0	0.0	0.0	3083	tags=65%, list=22%, signal=81%	
DESCARTES_MAIN_FETAL_CILIATED_EPITHELIAL_CELLS	DESCARTES_MAIN_FETAL_CILIATED_EPITHELIAL_CELLS	Details ...	429	0.66779286	3.0925572	0.0	0.0	0.0	2217	tags=49%, list=16%, signal=57%	
ZHONG_PFC_MAJOR_TYPES_MICROGLIA	ZHONG_PFC_MAJOR_TYPES_MICROGLIA	Details ...	418	0.66325116	3.0541317	0.0	0.0	0.0	2988	tags=61%, list=22%, signal=76%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_CILIATED_CELLS	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_CILIATED_CELLS	Details ...	127	0.72772473	2.980915	0.0	0.0	0.0	1309	tags=50%, list=9%, signal=54%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MACROPHAGES	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MACROPHAGES	Details ...	78	0.77957624	2.9710379	0.0	0.0	0.0	1789	tags=76%, list=13%, signal=86%	
DESCARTES_FETAL_CEREBELLUM_MICROGLIA	DESCARTES_FETAL_CEREBELLUM_MICROGLIA	Details ...	356	0.655204	2.9676733	0.0	0.0	0.0	2988	tags=62%, list=22%, signal=77%	
CUI_DEVELOPING_HEART_C8_MACROPHAGE	CUI_DEVELOPING_HEART_C8_MACROPHAGE	Details ...	264	0.6693784	2.9594653	0.0	0.0	0.0	2988	tags=63%, list=22%, signal=79%	
MANNO_MIDBRAIN_NEUROTYPES_HRGL1	MANNO_MIDBRAIN_NEUROTYPES_HRGL1	Details ...	326	0.65757036	2.9531832	0.0	0.0	0.0	1521	tags=51%, list=11%, signal=56%	
FAN_EMBRYONIC_CTX_ASTROCYTE_2	FAN_EMBRYONIC_CTX_ASTROCYTE_2	Details ...	151	0.7075559	2.9130478	0.0	0.0	0.0	2751	tags=72%, list=20%, signal=88%	
DESCARTES_FETAL_INTESTINE_MYELOID_CELLS	DESCARTES_FETAL_INTESTINE_MYELOID_CELLS	Details ...	118	0.7144946	2.8627648	0.0	0.0	0.0	2088	tags=62%, list=15%, signal=72%	
DESCARTES_FETAL_CEREBRUM_MICROGLIA	DESCARTES_FETAL_CEREBRUM_MICROGLIA	Details ...	250	0.6437152	2.8139956	0.0	0.0	0.0	2302	tags=53%, list=17%, signal=62%	
AIZARANI_LIVER_C2_KUPFFER_CELLS_1	AIZARANI_LIVER_C2_KUPFFER_CELLS_1	Details ...	177	0.66257566	2.8068845	0.0	0.0	0.0	2704	tags=58%, list=19%, signal=71%	
AIZARANI_LIVER_C6_KUPFFER_CELLS_2	AIZARANI_LIVER_C6_KUPFFER_CELLS_2	Details ...	213	0.6378614	2.7875917	0.0	0.0	0.0	2704	tags=57%, list=19%, signal=69%	
GOCC_AXONEME	GOCC_AXONEME	Details ...	128	0.68299747	2.7847016	0.0	0.0	0.0	2214	tags=55%, list=16%, signal=64%	
MANNO_MIDBRAIN_NEUROTYPES_HRGL2B	MANNO_MIDBRAIN_NEUROTYPES_HRGL2B	Details ...	383	0.6072009	2.779943	0.0	0.0	0.0	2487	tags=55%, list=18%, signal=65%	
DESCARTES_FETAL_EYE_MICROGLIA	DESCARTES_FETAL_EYE_MICROGLIA	Details ...	117	0.6944425	2.7697313	0.0	0.0	0.0	1839	tags=56%, list=13%, signal=64%	
GAO_ESOPHAGUS_25W_C1_CILIATED_EPITHELIAL_CELLS	GAO_ESOPHAGUS_25W_C1_CILIATED_EPITHELIAL_CELLS		352	0.608989	2.769173	0.0	0.0	0.0	2034	tags=45%, list=15%, signal=51%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_DENDRITIC_CELLS	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_DENDRITIC_CELLS		98	0.71080947	2.7655032	0.0	0.0	0.0	2704	tags=65%, list=19%, signal=81%	
DESCARTES_FETAL_HEART_MYELOID_CELLS	DESCARTES_FETAL_HEART_MYELOID_CELLS		60	0.7847927	2.7594216	0.0	0.0	0.0	1935	tags=67%, list=14%, signal=77%	
DESCARTES_FETAL_ADRENAL_MYELOID_CELLS	DESCARTES_FETAL_ADRENAL_MYELOID_CELLS		93	0.71315134	2.7427685	0.0	0.0	0.0	2250	tags=62%, list=16%, signal=74%	
GOBP_AXONEME_ASSEMBLY	GOBP_AXONEME_ASSEMBLY		73	0.7332904	2.721393	0.0	0.0	0.0	2158	tags=63%, list=16%, signal=74%	
DESCARTES_FETAL_LUNG_MYELOID_CELLS	DESCARTES_FETAL_LUNG_MYELOID_CELLS		74	0.730803	2.718157	0.0	0.0	0.0	1789	tags=62%, list=13%, signal=71%	
ZHONG_PFC_MAJOR_TYPES_ASTROCYTES	ZHONG_PFC_MAJOR_TYPES_ASTROCYTES		315	0.6067113	2.697621	0.0	0.0	0.0	2809	tags=59%, list=20%, signal=72%	
AIZARANI_LIVER_C25_KUPFFER_CELLS_4	AIZARANI_LIVER_C25_KUPFFER_CELLS_4		150	0.6384251	2.6594832	0.0	0.0	0.0	2704	tags=57%, list=19%, signal=70%	
DESCARTES_FETAL_STOMACH_MYELOID_CELLS	DESCARTES_FETAL_STOMACH_MYELOID_CELLS		59	0.7382093	2.6591616	0.0	0.0	0.0	2250	tags=66%, list=16%, signal=79%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MONOCYTES	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MONOCYTES		37	0.81425935	2.653821	0.0	0.0	0.0	1333	tags=76%, list=10%, signal=83%	
GAO_LARGE_INTESTINE_24W_C11_PANETH_LIKE_CELL	GAO_LARGE_INTESTINE_24W_C11_PANETH_LIKE_CELL		260	0.59591615	2.6496968	0.0	0.0	0.0	2764	tags=50%, list=20%, signal=62%	
FAN_EMBRYONIC_CTX_BRAIN_MYELOID	FAN_EMBRYONIC_CTX_BRAIN_MYELOID		113	0.6647458	2.6481411	0.0	0.0	0.0	2266	tags=55%, list=16%, signal=65%	
GOBP_CILIUM_MOVEMENT	GOBP_CILIUM_MOVEMENT		125	0.658971	2.6478965	0.0	0.0	0.0	1920	tags=50%, list=14%, signal=57%	
DESCARTES_FETAL_PANCREAS_MYELOID_CELLS	DESCARTES_FETAL_PANCREAS_MYELOID_CELLS		93	0.685613	2.64702	0.0	0.0	0.0	2088	tags=60%, list=15%, signal=70%	
DESCARTES_FETAL_KIDNEY_MYELOID_CELLS	DESCARTES_FETAL_KIDNEY_MYELOID_CELLS		97	0.6759208	2.630419	0.0	0.0	0.0	1789	tags=55%, list=13%, signal=62%	
