Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000069431,ABCC9,0.3338474671683568,0.9934186394761535,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004590212811913877,0.09296535221742569,-1.962612140756016,0,0.4799842383528312,1.176586206301992,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027535108998815467
ENSG00000123612,ACVR1C,0.3421642061665635,-0.9133226425682118,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008298491811281788,0.7449506620139753,1.2230357267514496,0,0.2243739336021484,-1.280439088142201,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003881112171702435
ENSG00000151388,ADAMTS12,0.04129814172070874,0.7321070341918929,0.0000000000000000000000002965927582946321,0.02175038429237884,-0.8998648924235795,0.0000000000000000000000000000000001688005246626843,0.03783560448977405,0.27174388228291146,0.014132371797658314
ENSG00000145536,ADAMTS16,0.036622206919141885,1.095453334191304,0.0000000000000000000000000000000000000000000015534962436434902,0.016102300629357885,-1.0612060476451965,0.0000000000000000000000000000000000000023101490988283242,0.02141084595157756,-0.286570852276105,0.0288888199175829
ENSG00000156140,ADAMTS3,0.07624272317669305,0.8411891923282342,0.000000000000000000000000000000000000000000000000000000016654180029972009,0.04062410485576564,-0.8093313496849479,0.000000000000000000000000000000000000000000000000010567515209637431,0.05059412228283739,-0.20045931883256252,0.02579836791859372
ENSG00000197381,ADARB1,0.35704867038223814,-0.8588509966762571,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000049191110490820975,0.6952054282614056,0.8907267615362553,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006516889133819013,0.4484545679446862,-0.23422142149067982,0.0000000026806628434554188
ENSG00000141433,ADCYAP1,0.39923916607271154,-1.395590280998736,0,1.2145133938744443,1.629714293715387,0,0.36457097969603985,-1.152082969200181,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001821839557251895
ENSG00000120907,ADRA1A,0.74839942736223,0.48879714517433226,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023076585644262028,0.5371643294917819,-0.38843914042622085,0.00000000000000000000000000000000000000000000000000000000000008634346471268915,0.517233244323384,-0.31127678643223733,0.0000000000000006767736048759121
ENSG00000170214,ADRA1B,0.06332143769450069,-0.7848791756044942,0.0000000000000000000000000000000000000000000011995590751792772,0.11489114283474307,0.7654994965797997,0.000000000000000000000000000000000000000000002487759666446553,0.08505678528708895,-0.06869811569586348,0.4442857330939068
ENSG00000159723,AGRP,0.01888221000022033,-2.3044320224259143,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000039749049678424397,0.11285642946545602,2.681496546471602,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012950448847986,0.012171919273842039,-2.4282276361242268,0.000000000000000000000000000000000000000000000000000000000008919797823702985
