NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	Details ...	289	-0.61267924	-3.0400558	0.0	0.0	0.0	2197	tags=54%, list=20%, signal=66%	
DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS	DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS	Details ...	258	-0.61647224	-3.003699	0.0	0.0	0.0	2054	tags=53%, list=19%, signal=64%	
DESCARTES_FETAL_CEREBRUM_VASCULAR_ENDOTHELIAL_CELLS	DESCARTES_FETAL_CEREBRUM_VASCULAR_ENDOTHELIAL_CELLS	Details ...	227	-0.62596375	-2.9881082	0.0	0.0	0.0	1391	tags=45%, list=13%, signal=50%	
FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	Details ...	285	-0.6035866	-2.9767654	0.0	0.0	0.0	2673	tags=59%, list=25%, signal=76%	
HU_FETAL_RETINA_MICROGLIA	HU_FETAL_RETINA_MICROGLIA	Details ...	293	-0.5956103	-2.973536	0.0	0.0	0.0	2673	tags=57%, list=25%, signal=74%	
ZHONG_PFC_MAJOR_TYPES_MICROGLIA	ZHONG_PFC_MAJOR_TYPES_MICROGLIA	Details ...	334	-0.58870125	-2.9408786	0.0	0.0	0.0	2673	tags=56%, list=25%, signal=72%	
GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	Details ...	185	-0.63257706	-2.9369817	0.0	0.0	0.0	2003	tags=54%, list=18%, signal=65%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	Details ...	79	-0.706412	-2.93183	0.0	0.0	0.0	1992	tags=62%, list=18%, signal=75%	
VERHAAK_GLIOBLASTOMA_MESENCHYMAL	VERHAAK_GLIOBLASTOMA_MESENCHYMAL	Details ...	115	-0.6620234	-2.9104643	0.0	0.0	0.0	1934	tags=58%, list=18%, signal=70%	
HU_FETAL_RETINA_FIBROBLAST	HU_FETAL_RETINA_FIBROBLAST	Details ...	273	-0.5889604	-2.8938818	0.0	0.0	0.0	2059	tags=50%, list=19%, signal=60%	
