clust	ensembl	gene	logFC	t_stat	p_value	fdr
ARC_1	ACVR1C	ACVR1C	2.66444123950533	7.65149168251808	1.18255474590484e-10	1.96895365193156e-08
ARC_1	ADAMTS3	ADAMTS3	0.669838705114006	1.21068591627746	0.23037935105087	0.320988802928619
ARC_1	ADARB1	ADARB1	0.919442273670843	2.35579991458991	0.0214952303314199	0.0543597597118283
ARC_1	ADCYAP1	ADCYAP1	0.675230087268429	1.82168600651075	0.0730827725335648	0.132986684446323
ARC_1	ADRA1B	ADRA1B	0.869514372030748	1.58084746880127	0.118744653489425	0.190105623134512
ARC_1	AGRP	AGRP	2.52615395978051	5.96120779588348	1.11408809013266e-07	6.18318890023627e-06
ARC_1	ALK	ALK	1.29985228142645	2.67062067968382	0.0095456190148085	0.0319899558499063
ARC_1	ANGPT1	ANGPT1	0.363526279642675	0.759936783278456	0.450027199486268	0.552985451767259
ARC_1	ANK1	ANK1	1.00434790476047	2.0615445488316	0.0432358363301531	0.0877898384020792
ARC_1	ANKRD18A	ANKRD18A	0.356251513940011	0.89316381025523	0.375049138228557	0.478510969464021
ARC_1	ANKRD34B	ANKRD34B	2.79760756895801	6.4202669703531	1.78031891765519e-08	1.48211549894795e-06
ARC_1	ANO3	ANO3	1.58922234604026	2.99738683829791	0.00384793871845316	0.0160170449155613
ARC_1	APP	APP	0.169647902992225	0.69833730594339	0.487445664287195	0.588309032051571
ARC_1	ARHGAP24	ARHGAP24	0.376134221640223	1.61161955549433	0.111867836162748	0.183507337153671
ARC_1	B4GALNT1	B4GALNT1	0.957522683749827	2.84496598438371	0.00592633463027765	0.0226835566883041
ARC_1	BDNF	BDNF	0.949957547107262	1.84061141789183	0.070222392212734	0.130637187747712
ARC_1	BRINP3	BRINP3	1.18372337953131	3.5789979001866	0.000656519134082707	0.00455460149269878
ARC_1	BTBD11	BTBD11	0.315161590579049	0.940106952772313	0.350627174797339	0.456089254716851
ARC_1	C1QL3	C1QL3	1.58212386131429	3.59882081633048	0.000616182830844342	0.00436572090789714
ARC_1	C1orf162	C1orf162	0.266197270045379	0.755387976576992	0.452732186709863	0.554264037405825
ARC_1	C2orf80	C2orf80	1.0379995566183	3.92047097568305	0.000214509512012686	0.00198421298611735
ARC_1	CALCRL	CALCRL	1.59491553704946	3.96842390484626	0.000182540717779966	0.00173674454344939
ARC_1	CAMK2A	CAMK2A	0.281392693233296	1.05690033232967	0.294451233491673	0.398586425824094
ARC_1	CCK	CCK	1.12959068827114	2.07370619701604	0.0420546739081309	0.0865947218705226
ARC_1	CCNA1	CCNA1	0.741619748675803	1.60627369590624	0.113038895437186	0.18451937343423
ARC_1	CCNB2	CCNB2	1.25695754538204	2.40890512051005	0.0188300241924767	0.0495540266249367
ARC_1	CD163	CD163	0.247120239617929	0.604657607477905	0.547501748890124	0.641965078804265
ARC_1	CD36	CD36	2.42904520662931	4.82860509558505	8.64790932994285e-06	0.000151565989835314
ARC_1	CD48	CD48	0.0463953789231554	0.137014482144352	0.891440896583734	0.927273606406966
ARC_1	CD83	CD83	0.482085895184527	1.15428111263749	0.252591624045925	0.34472545412825
ARC_1	CDH12	CDH12	0.640663882489557	1.31508957179713	0.193079003579242	0.283239243136068
