t_stat_ARC-VMH	p_value_ARC-VMH	fdr_ARC-VMH	logFC_ARC-VMH	ensembl	gene
-4.94363201464492	1.47597023402595e-05	4.69743570133478e-05	-0.313491374520481	ENSG00000069431	ABCC9
4.97471266263868	1.33792848513466e-05	4.33346748282553e-05	0.853484353483447	ENSG00000123612	ACVR1C
1.48167540660164	0.146412244097539	0.210971973778343	0.227468218729561	ENSG00000151388	ADAMTS12
-2.27951961029472	0.0281523523478981	0.0479244695782824	-0.321439035206835	ENSG00000145536	ADAMTS16
1.00046221069064	0.323216009006014	0.412184875596519	0.159296722049826	ENSG00000156140	ADAMTS3
1.04220133043423	0.303696392880464	0.392766359696996	0.0771291720817953	ENSG00000197381	ADARB1
-14.1625165914921	5.17448556193768e-17	1.35275836833514e-15	-2.37150304528146	ENSG00000141433	ADCYAP1
-3.79776617071979	0.000495644672270633	0.00114091792484938	-0.291026622106857	ENSG00000120907	ADRA1A
1.64708678674346	0.10752575904703	0.159329667251874	0.251098787136794	ENSG00000170214	ADRA1B
15.9965286330453	8.66819318780318e-19	3.96569838341996e-17	3.51584835260189	ENSG00000159723	AGRP
-1.45110872693475	0.154696786374228	0.221168061769404	-0.288845533568216	ENSG00000204472	AIF1
9.52402143629718	9.38237433728882e-12	8.3754853840188e-11	1.42702290920612	ENSG00000171094	ALK
5.55775203438133	2.09024741674337e-06	7.3560630243084e-06	1.51399024797417	ENSG00000189292	ALKAL2
3.4268721764074	0.00144602963036121	0.00302426768406973	0.506971365443741	ENSG00000154188	ANGPT1
-2.45732042854408	0.0185190099106699	0.0327437566536482	-0.264154485114938	ENSG00000029534	ANK1
-3.05873423414969	0.00399316954785907	0.00788730156416133	-0.278928901091598	ENSG00000180071	ANKRD18A
-11.0588798247252	1.26286572426759e-13	1.77772636569976e-12	-2.07940648736041	ENSG00000189127	ANKRD34B
-1.38171200211335	0.174875849437892	0.243363349407864	-0.349597474115887	ENSG00000134343	ANO3
4.21234302699983	0.000143164621486618	0.000363876746278488	1.26677100779624	ENSG00000135046	ANXA1
-1.14761747634339	0.258074608306564	0.340993886787734	-0.0784282672045613	ENSG00000130203	APOE
4.09029228567375	0.000207236730046237	0.00050230889534386	0.248709677248042	ENSG00000142192	APP
-3.74947010418979	0.000571147238852711	0.00128245330932572	-0.243812626555737	ENSG00000171885	AQP4
4.41097630544632	7.79052745933198e-05	0.000213087066802307	0.639111340825757	ENSG00000169083	AR
4.26129974530644	0.000123314827736165	0.000317839626418565	0.368711420537792	ENSG00000138639	ARHGAP24
-5.14335066031202	7.84050173731078e-06	2.63268223473004e-05	-0.462540728434419	ENSG00000064270	ATP2C2
0.337062333203496	0.737865973698241	0.789646042027942	0.0923276655931646	ENSG00000101200	AVP
-3.76195286352378	0.000550630234756279	0.00124401645630122	-0.295139661159825	ENSG00000135454	B4GALNT1
-3.05975179578688	0.00398226492628605	0.00788730156416133	-0.197259001684905	ENSG00000132692	BCAN
-10.3772976958827	8.23771754372974e-13	9.54227716284383e-12	-1.83039019944717	ENSG00000176697	BDNF
-7.51683884687106	4.06578763126737e-09	2.0109165851944e-08	-0.792317974211855	ENSG00000116985	BMP8B
2.65648032436512	0.0113576385163513	0.020784478484923	0.253515564945637	ENSG00000162670	BRINP3
-7.74739435589381	1.97995919070271e-09	1.03523580542456e-08	-0.804391168913879	ENSG00000151136	BTBD11
1.19232332381891	0.240294400832899	0.319810002563058	0.202595894592198	ENSG00000165985	C1QL3
2.33784769971004	0.0245849020823971	0.0422444796345415	0.238950951205103	ENSG00000143110	C1orf162
2.48784486011038	0.0172047790263612	0.0307168249934058	0.287178212350993	ENSG00000188674	C2orf80
0.27464818059415	0.785027251568455	0.823266401358323	0.0592671860525318	ENSG00000064989	CALCRL
-5.90401849529715	6.88893654069195e-07	2.62640705613881e-06	-0.885954981284108	ENSG00000070808	CAMK2A
1.42050008767203	0.163358899846942	0.229959066707618	0.25314517634196	ENSG00000042493	CAPG
-4.44155116162671	7.08929831577525e-05	0.000198067418593415	-0.582591677475851	ENSG00000092529	CAPN3
2.20987296461323	0.0330138281582446	0.0554268858069612	0.333450384115984	ENSG00000105974	CAV1
-4.22350803794552	0.000138379506327499	0.000354174121089963	-0.835441039145398	ENSG00000187094	CCK
1.02012252868985	0.313918162543804	0.403137008740464	0.241457292646557	ENSG00000275302	CCL4
0.668153327654295	0.507946606897957	0.582785135186997	0.150998697788355	ENSG00000271503	CCL5
6.10405433540483	3.62607012214906e-07	1.42703404807157e-06	0.636264773800377	ENSG00000133101	CCNA1
3.67460361997838	0.000710599651615234	0.0015667438101878	0.414546201373716	ENSG00000157456	CCNB2
-0.170516843413887	0.865479776632172	0.889791006312851	-0.030542964910012	ENSG00000170458	CD14
0.408078241659682	0.685434193669832	0.74886243248704	0.098569037904209	ENSG00000177575	CD163
1.39469744239428	0.170952050774448	0.238810880089497	0.1693267679305	ENSG00000116824	CD2
0.786846007760411	0.436098151907704	0.517974665268364	0.146472538598896	ENSG00000135218	CD36
1.88807121942427	0.0664255960068075	0.103896445036289	0.24471001407171	ENSG00000160654	CD3G
-1.6532832101302	0.106252122946556	0.158082426822925	-0.247401398438962	ENSG00000010610	CD4
-1.13012244658612	0.265284661356988	0.348007835328522	-0.160439213292019	ENSG00000117091	CD48
0.210598972410471	0.834289903616622	0.865014460973608	0.0299037683290804	ENSG00000169442	CD52
-2.06690717319474	0.0453844563500181	0.0738253823293627	-0.239238878720871	ENSG00000129226	CD68
-10.0885276543138	1.85687195628613e-12	1.94175753143064e-11	-0.851675921853124	ENSG00000112149	CD83
-1.51534722790235	0.137698365058517	0.200787257416005	-0.2290968984166	ENSG00000114013	CD86
-2.3632356618863	0.0231633100113634	0.040370340305519	-0.299146998968248	ENSG00000039068	CDH1
4.86865844314982	1.86964834875734e-05	5.79907877665411e-05	0.511764855060394	ENSG00000154162	CDH12
-12.4002081427194	3.75280516566189e-15	6.54060328872501e-14	-1.60068669334842	ENSG00000140945	CDH13
-7.22758711376358	1.00934077036379e-08	4.67618635383731e-08	-0.950831964288572	ENSG00000179242	CDH4
3.39023132798392	0.00160347224813789	0.00333449342510493	0.273133271486858	ENSG00000113361	CDH6
0.76902196121365	0.446484059277938	0.52544426268722	0.0906335579705981	ENSG00000170312	CDK1
-1.6794637004346	0.101007317617699	0.152134478387152	-0.159545605685686	ENSG00000048740	CELF2
3.05020718626242	0.00408566146316297	0.00799653527014786	0.461798904558069	ENSG00000103888	CEMIP
-0.393394394810682	0.696157361429663	0.758314268700168	-0.038433925489457	ENSG00000135048	CEMIP2
-4.63179810916965	3.92817579238031e-05	0.000112321276563375	-0.618058246032283	ENSG00000117724	CENPF
5.86409676631549	7.83021241678744e-07	2.95449252014866e-06	0.495044877691914	ENSG00000089199	CHGB
-3.38395130567849	0.00163205141730885	0.00337475038833355	-0.466482986195501	ENSG00000154645	CHODL
-1.4717923985969	0.149051421088141	0.213932627914744	-0.220143142369292	ENSG00000013297	CLDN11
-2.91727586626975	0.00581514991981892	0.0112610839717128	-0.532678710230236	ENSG00000150656	CNDP1
-3.23473502425397	0.00247290994912312	0.00500046984187326	-0.406217907123978	ENSG00000184144	CNTN2
5.71582910906648	1.25972059495328e-06	4.610577377529e-06	0.459199190705272	ENSG00000154529	CNTNAP3B
-4.64221318425259	3.80261958193722e-05	0.000110457044999129	-0.546110349213802	ENSG00000111799	COL12A1
-0.881120920787835	0.383617053206109	0.464609581906767	-0.191835014485493	ENSG00000188517	COL25A1
-3.51463817010811	0.00112681920618801	0.00242597546744006	-0.29275633614721	ENSG00000102879	CORO1A
6.92257886497185	2.65121106518854e-08	1.14158029395177e-07	2.26933368321522	ENSG00000147571	CRH
1.44072146859425	0.157594814272491	0.223564736526091	0.257978853410306	ENSG00000145708	CRHBP
-7.56472628321839	3.49998257409488e-09	1.75478578372428e-08	-0.965146437625021	ENSG00000106113	CRHR2
1.96635397590643	0.0563591024360253	0.0900761200505906	0.920476460664547	ENSG00000103316	CRYM
-2.48221626334068	0.0174405415105982	0.0309865931693152	-0.182431550668248	ENSG00000173546	CSPG4
-1.34616968303748	0.18597267774051	0.257825757776617	-0.190902300381998	ENSG00000183230	CTNNA3
-2.2982110902894	0.0269616498602405	0.0461119806020935	-0.282222921071465	ENSG00000103811	CTSH
-0.0422656361543405	0.966501251557102	0.971811697994229	-0.00462392584836913	ENSG00000163131	CTSS
-0.568062317951178	0.573228759472554	0.651558155176878	-0.104606500725488	ENSG00000111249	CUX2
-0.248955339159888	0.80469367193633	0.839082290395148	-0.0997877643578864	ENSG00000168329	CX3CR1
-2.02358013848957	0.0498608391632097	0.0803923662279064	-0.375801509861725	ENSG00000145824	CXCL14
-0.535329062121968	0.595443143871549	0.67263021807712	-0.113221490393004	ENSG00000121966	CXCR4
-9.6460742114243	6.5871492599586e-12	6.18178622857653e-11	-1.72868985378906	ENSG00000137869	CYP19A1
0.810178551398623	0.422723336504481	0.503963326256157	0.273510957143781	ENSG00000095596	CYP26A1
5.34356845273484	4.14473205082396e-06	1.4046036394459e-05	0.650814488356883	ENSG00000003137	CYP26B1
1.17622419499782	0.246591189046892	0.327001359388269	0.155523211195966	ENSG00000115165	CYTIP
6.42682104022897	1.28885678738098e-07	5.30024251889255e-07	0.831966924205879	ENSG00000187323	DCC
