enriched_cluster	comparator_cluster	ensembl	gene	logFC	t_stat	p_value	fdr
ARC_1	ARC_2	ENSG00000003137	CYP26B1	0.76202580889775	4.89241610973154	7.74715290164241e-06	2.03432432309315e-05
ARC_1	ARC_2	ENSG00000006128	TAC1	1.17684900662014	4.08735945574418	0.000130846653372108	0.000289448657459511
ARC_2	ARC_1	ENSG00000007372	PAX6	2.140341273139	23.7574244606411	2.49252304025729e-32	1.01085656632657e-30
ARC_2	ARC_1	ENSG00000008394	MGST1	2.00246062424489	20.9645634343806	2.11844992148571e-29	4.54843659613108e-28
ARC_1	ARC_2	ENSG00000009694	TENM1	1.29499621652849	9.56283565344118	1.06248645370632e-13	6.15567548575883e-13
ARC_2	ARC_1	ENSG00000010282	HHATL	2.45168661401484	14.3122851055467	4.59254781306646e-21	4.53048635613313e-20
ARC_2	ARC_1	ENSG00000010610	CD4	0.693783740760853	2.15669911525019	0.0350213699028516	0.0499328125568001
ARC_2	ARC_1	ENSG00000011465	DCN	1.96402016546584	9.38785333385429	2.08393687771747e-13	1.1352790453237e-12
ARC_2	ARC_1	ENSG00000013297	CLDN11	1.01584739036592	6.77830775880302	5.81458484844862e-09	2.14376108048863e-08
ARC_2	ARC_1	ENSG00000026297	RNASET2	0.188243798152353	2.42899643249717	0.0181341056194597	0.027810708197911
ARC_1	ARC_2	ENSG00000029534	ANK1	0.618574491819945	3.99315186492202	0.000179430663466697	0.000392168815361345
ARC_2	ARC_1	ENSG00000038427	VCAN	1.12572517473829	6.1604336322218	6.48770192612462e-08	2.1333434261581e-07
ARC_2	ARC_1	ENSG00000039068	CDH1	0.503925213941026	1.43673180158248	0.155956884541022	0.191021016300246
ARC_2	ARC_1	ENSG00000042493	CAPG	1.33206854391605	9.09113392608971	6.56962274803145e-13	3.33043375421039e-12
ARC_2	ARC_1	ENSG00000048740	CELF2	0.535214864432399	7.20615147122941	1.07910211235468e-09	4.28122033705933e-09
ARC_2	ARC_1	ENSG00000053108	FSTL4	0.761269648221871	5.81917543468895	2.41630562059947e-07	7.34959626265673e-07
ARC_1	ARC_2	ENSG00000054356	PTPRN	1.59186866905642	25.407974465675	6.2128844921573e-34	3.77950473272902e-32
ARC_2	ARC_1	ENSG00000064270	ATP2C2	0.560782840638581	3.9752906170879	0.000190424086739442	0.000411270956567435
ARC_2	ARC_1	ENSG00000065361	ERBB3	0.870395396012175	5.13888092007344	3.13736962404185e-06	8.67530236950965e-06
ARC_2	ARC_1	ENSG00000066336	SPI1	0.39076123364296	3.38257419650981	0.00126533601214479	0.00246977349964089
ARC_2	ARC_1	ENSG00000066468	FGFR2	1.89994738039844	14.2383575882541	5.85181384109914e-21	5.6208211894768e-20
ARC_2	ARC_1	ENSG00000068078	FGFR3	2.85564445763618	27.6298132878879	5.8455767306709e-36	4.76999777279107e-34
ARC_2	ARC_1	ENSG00000069431	ABCC9	2.16230844963781	15.148042035689	3.11261194581042e-22	3.24600960063086e-21
ARC_2	ARC_1	ENSG00000069482	GAL	0.627632460632343	2.74322333267107	0.0079977332282957	0.0133295553804928
ARC_1	ARC_2	ENSG00000070808	CAMK2A	0.132155906483442	1.71401085971349	0.0916574717266032	0.11821546706788
ARC_1	ARC_2	ENSG00000072315	TRPC5	1.3369611802666	9.66356820954079	7.21846094059413e-14	4.31924302183091e-13
ARC_1	ARC_2	ENSG00000072657	TRHDE	0.201571343721015	1.47148818889872	0.146353169079481	0.179861638767712
ARC_2	ARC_1	ENSG00000077942	FBLN1	2.31585376441413	19.0067806779698	3.65771596934664e-27	6.06848331277965e-26
ARC_1	ARC_2	ENSG00000077943	ITGA8	1.00415617574612	3.65920274188439	0.000533356716016172	0.00109985989460962
ARC_1	ARC_2	ENSG00000078328	RBFOX1	0.183335975795947	1.7346002353758	0.0879152743680012	0.114195996954877
ARC_2	ARC_1	ENSG00000080815	PSEN1	0.602361030087497	6.53245448883319	1.52400243601957e-08	5.29772275378231e-08
ARC_1	ARC_2	ENSG00000083750	RRAGB	0.499282074028395	7.43973937194423	4.2933117110356e-10	1.78074860741818e-09
ARC_1	ARC_2	ENSG00000089199	CHGB	1.49043295807768	23.2364161624931	8.34835418469824e-32	2.53929106451238e-30
ARC_2	ARC_1	ENSG00000091137	SLC26A4	1.07369009954711	2.20337397689544	0.0313947010275981	0.0452927504943608
ARC_1	ARC_2	ENSG00000091664	SLC17A6	1.54518270934608	9.84649435747376	3.58623952128136e-14	2.18162904211283e-13
ARC_1	ARC_2	ENSG00000091831	ESR1	0.964259276475781	6.92762453481515	3.23301627044918e-09	1.24215888285679e-08
ARC_2	ARC_1	ENSG00000092529	CAPN3	1.03280121478944	6.76168419926514	6.20678385383346e-09	2.26547610664921e-08
ARC_2	ARC_1	ENSG00000092969	TGFB2	1.13985643752556	8.56548739686747	5.10253497891109e-12	2.35750033835766e-11
ARC_1	ARC_2	ENSG00000095596	CYP26A1	1.74995716195279	4.70237941664542	1.5382085205811e-05	3.87204213801448e-05
ARC_2	ARC_1	ENSG00000095970	TREM2	1.33252011053621	3.67346327770426	0.000509624481276231	0.00105689167991946
ARC_1	ARC_2	ENSG00000099250	NRP1	0.690871908720208	4.77212001868373	1.19734563711341e-05	3.05616194088387e-05
ARC_2	ARC_1	ENSG00000100146	SOX10	0.3092821635737	2.59101734871797	0.0119815524812518	0.0190972343041786
ARC_2	ARC_1	ENSG00000100354	TNRC6B	0.151938375855593	2.37354611639044	0.0208170983149865	0.031140331495779
ARC_1	ARC_2	ENSG00000101180	HRH3	0.64231851270452	4.83051819161888	9.6972847320038e-06	2.51029001927758e-05
ARC_2	ARC_1	ENSG00000101200	AVP	0.941743017242625	2.99479086640332	0.00397811449097421	0.00701454970630719
ARC_1	ARC_2	ENSG00000101958	GLRA2	1.2541184170122	10.598537990679	2.09476071450479e-15	1.41590307554491e-14
ARC_1	ARC_2	ENSG00000102287	GABRE	2.1804397169869	19.7428446480361	5.04581778371808e-28	8.77011186217667e-27
ARC_1	ARC_2	ENSG00000102468	HTR2A	0.973091870070723	6.07234606119987	9.12274704402653e-08	2.92087953602604e-07
ARC_2	ARC_1	ENSG00000102755	FLT1	0.552282202561793	3.84571910602833	0.000291975920792838	0.000619600064473174
ARC_1	ARC_2	ENSG00000102879	CORO1A	0.867775101875809	7.57604055744018	2.50692450270287e-10	1.07650287469006e-09
ARC_1	ARC_2	ENSG00000103154	NECAB2	0.950270910570648	10.0832432229278	1.45732478395708e-14	9.17109562317815e-14
ARC_2	ARC_1	ENSG00000103316	CRYM	1.19180563165093	3.48172143367179	0.000932352379707549	0.00186982757468822
ARC_2	ARC_1	ENSG00000103811	CTSH	1.77051667714459	12.3557001091553	3.54416838532301e-18	2.812220566615e-17
ARC_2	ARC_1	ENSG00000104888	SLC17A7	1.11528742316148	2.35416224222347	0.0218355141932701	0.0324785036056418
ARC_2	ARC_1	ENSG00000105329	TGFB1	0.793487264706812	5.78187933898497	2.78696948729963e-07	8.4069740732592e-07
ARC_2	ARC_1	ENSG00000105695	MAG	1.04293043481729	3.55833899338114	0.000733943579584056	0.00149658886339766
ARC_2	ARC_1	ENSG00000105974	CAV1	0.834012628263044	3.14567282168522	0.0025720333544354	0.00476544250948691
ARC_1	ARC_2	ENSG00000106113	CRHR2	0.661813382371022	1.63753294451064	0.106721940410151	0.135255236978143
ARC_2	ARC_1	ENSG00000106278	PTPRZ1	1.92773240731918	24.9792969730276	1.58954872252261e-33	8.28836119601075e-32
ARC_1	ARC_2	ENSG00000106536	POU6F2	1.13258627164207	3.5848051042259	0.000675279016548072	0.00138470135415756
ARC_2	ARC_1	ENSG00000107317	PTGDS	1.82430655987491	20.8087624579632	3.14913414899042e-29	6.38574424656391e-28
ARC_2	ARC_1	ENSG00000107731	UNC5B	0.474124844614817	3.39485652850945	0.00121868490153972	0.00239150531753762
ARC_1	ARC_2	ENSG00000108018	SORCS1	1.2282549362918	9.18173936963562	4.62324483442979e-13	2.41069194938125e-12
ARC_2	ARC_1	ENSG00000110077	MS4A6A	0.477683423598743	2.85578888214594	0.00587813019062131	0.0102656340649607
ARC_1	ARC_2	ENSG00000111057	KRT18	0.591127497417695	5.0531159497947	4.30454460019885e-06	1.14683122560042e-05
ARC_2	ARC_1	ENSG00000111796	KLRB1	0.531896885557663	1.68998415357129	0.0961892896834517	0.123189792050736
ARC_2	ARC_1	ENSG00000111799	COL12A1	1.03057506950202	2.42174715848025	0.0184662767640387	0.0280841292453089
ARC_1	ARC_2	ENSG00000111885	MAN1A1	0.980815210526242	6.23805047572373	4.80099497746917e-08	1.59305742434204e-07
ARC_1	ARC_2	ENSG00000112149	CD83	0.21424394040713	2.26301789769112	0.0272435712201005	0.0396171453997477
ARC_2	ARC_1	ENSG00000112319	EYA4	0.570983373909018	2.72286475036863	0.0084489434551168	0.0138912809059353
ARC_2	ARC_1	ENSG00000112799	LY86	0.908901025781731	2.02697372789941	0.0470880407740219	0.0660078001202152
ARC_1	ARC_2	ENSG00000112902	SEMA5A	0.561509341390835	5.34166644558309	1.4751824051865e-06	4.23969746372497e-06
ARC_2	ARC_1	ENSG00000114013	CD86	0.680237107954334	5.36461565975836	1.35367058272238e-06	3.92134732296563e-06
ARC_2	ARC_1	ENSG00000114315	HES1	2.90171478073345	19.9696063195465	2.77104569549518e-28	5.32332462555653e-27
ARC_2	ARC_1	ENSG00000114805	PLCH1	1.2354394765352	4.83408601561871	9.57287112785113e-06	2.49578425833262e-05
ARC_1	ARC_2	ENSG00000115138	POMC	1.20397273312881	5.37361686540947	1.30875179175833e-06	3.82155523193432e-06
ARC_1	ARC_2	ENSG00000115353	TACR1	0.67883081334346	2.19905593455476	0.0317157743608438	0.0455758174870393
ARC_2	ARC_1	ENSG00000115468	EFHD1	1.40366174858048	16.7361509063825	2.36788647342913e-24	2.88092854267211e-23
ARC_1	ARC_2	ENSG00000116678	LEPR	1.45668153245913	9.54241896644594	1.14920720788057e-13	6.55407235744386e-13
ARC_2	ARC_1	ENSG00000116824	CD2	0.999538234339776	3.19875843326651	0.00219966338792443	0.00413854194119803
ARC_2	ARC_1	ENSG00000116985	BMP8B	0.505867437497964	3.17507280102491	0.00235907568419428	0.00441570576785083
ARC_1	ARC_2	ENSG00000117707	PROX1	0.706705708536202	7.64361476316423	1.92003278855839e-10	8.34299961695013e-10
ARC_2	ARC_1	ENSG00000117724	CENPF	1.07894489606538	2.47392211462295	0.0161925401403352	0.0252575946633434
ARC_1	ARC_2	ENSG00000118407	FILIP1	1.00291615005293	3.14939835704556	0.00254408386691931	0.00473770720115075
ARC_2	ARC_1	ENSG00000118702	GHRH	1.30693205827012	4.64554334294725	1.88458586625394e-05	4.67941388559652e-05
ARC_2	ARC_1	ENSG00000120907	ADRA1A	0.907547277550073	6.42622745873941	2.30777541619566e-08	7.8723180085179e-08
ARC_2	ARC_1	ENSG00000121933	TMIGD3	0.511314248463311	2.83337658165763	0.00625351671363575	0.0108176947889908
ARC_2	ARC_1	ENSG00000121966	CXCR4	2.54169944634452	7.12900010386511	1.46275051543333e-09	5.67982912907624e-09
ARC_1	ARC_2	ENSG00000122254	HS3ST2	1.42987764382605	6.4188819706192	2.3748671246839e-08	8.02617130101505e-08
ARC_1	ARC_2	ENSG00000123612	ACVR1C	1.65817323034627	13.5192674421376	6.40764967432818e-20	5.56855269316615e-19
ARC_1	ARC_2	ENSG00000124089	MC3R	0.681858970927769	1.67774199814205	0.0985681076426836	0.125794962550977
ARC_1	ARC_2	ENSG00000124766	SOX4	0.317372736305952	2.72602345950094	0.00837744045026864	0.0138360441825704
ARC_2	ARC_1	ENSG00000124920	MYRF	0.407991347885456	3.41168101187136	0.00115741857059735	0.00229596618623931
ARC_2	ARC_1	ENSG00000125148	MT2A	1.9506148210302	4.39041326961161	4.63108097400667e-05	0.000109054487452415
ARC_2	ARC_1	ENSG00000125398	SOX9	3.02373665235174	23.1722099012312	9.70393927241091e-32	2.72456756494614e-30
ARC_2	ARC_1	ENSG00000125869	LAMP5	0.726916310293108	5.85723752656895	2.08835341098101e-07	6.40545373956359e-07
ARC_2	ARC_1	ENSG00000126767	ELK1	0.138553537496573	1.77370029103968	0.0811563279202813	0.106938843649468
ARC_2	ARC_1	ENSG00000127528	KLF2	1.30539946439338	4.93021523738942	6.75110562980061e-06	1.78561851802697e-05
