t_stat_ARCboundary-VMHboundary	p_value_ARCboundary-VMHboundary	fdr_ARCboundary-VMHboundary	logFC_ARCboundary-VMHboundary	ensembl	gene
1.34204049757009	0.187929366498855	0.533194946810704	0.106755043628066	ENSG00000069431	ABCC9
2.08074285739831	0.0445831060368543	0.206549579866945	0.195108749628757	ENSG00000123612	ACVR1C
0.76349026038304	0.450112181338475	0.861739843438681	0.466681482223166	ENSG00000151388	ADAMTS12
0.935891740243959	0.35552273742725	0.783863384929961	0.499234563290375	ENSG00000145536	ADAMTS16
-0.905522747724077	0.37116851764977	0.794430862338105	-0.151102976119363	ENSG00000156140	ADAMTS3
0.587726266782519	0.560359978453629	0.919693955668288	0.0347173315645559	ENSG00000197381	ADARB1
-3.74578549842744	0.000624210425399504	0.0103845916225554	-0.507825580270097	ENSG00000141433	ADCYAP1
0.113525839739408	0.910240145617999	0.989562244443316	0.00849597147643877	ENSG00000120907	ADRA1A
-0.414414033100322	0.681013243469099	0.968799685353044	-0.066390265427585	ENSG00000170214	ADRA1B
3.46772601583802	0.0013699198257577	0.0185700243047155	0.72985873404119	ENSG00000159723	AGRP
0.21527770112826	0.830757555322863	0.969750292333022	0.0458617397465613	ENSG00000204472	AIF1
1.50928215426575	0.139895094072851	0.455579878891774	0.254804194621284	ENSG00000171094	ALK
1.73017946864554	0.0921055767042862	0.346141080161877	1.13190941712988	ENSG00000189292	ALKAL2
-1.13341953326106	0.264479326402718	0.65405022610402	-0.134643244380586	ENSG00000154188	ANGPT1
1.4956936715203	0.143390170780979	0.455579878891774	0.141484271026846	ENSG00000029534	ANK1
-0.280861779055237	0.780413405442904	0.969750292333022	-0.0207546299625534	ENSG00000180071	ANKRD18A
-3.66397077240647	0.000788398482649125	0.0120230768603992	-0.496848746806318	ENSG00000189127	ANKRD34B
0.0466469855466025	0.963050646547727	0.990190865475951	0.00945306216313213	ENSG00000134343	ANO3
0.109817201290402	0.913160107298939	0.989562244443316	0.0327692477232251	ENSG00000135046	ANXA1
0.290121654251497	0.773376492128059	0.969750292333022	0.0164359173578141	ENSG00000130203	APOE
0.868238553238634	0.390976124278057	0.805014688751323	0.0441828342419353	ENSG00000142192	APP
0.0467221935921774	0.962991118303019	0.990190865475951	0.00308566030315305	ENSG00000171885	AQP4
0.431246675704348	0.668843052978782	0.967692221802995	0.0384722676475935	ENSG00000169083	AR
3.16327034626459	0.0031515547723453	0.03218395238591	0.275787355104434	ENSG00000138639	ARHGAP24
-0.348850760406338	0.729219695453699	0.969750292333022	-0.0414045792726672	ENSG00000064270	ATP2C2
0.749000637080614	0.45869011624959	0.861739843438681	0.232334164902041	ENSG00000101200	AVP
-0.892250866618321	0.378143808329407	0.795405941658408	-0.0540020552037319	ENSG00000135454	B4GALNT1
0.407530496364806	0.68601538443265	0.968799685353044	0.024194286845141	ENSG00000132692	BCAN
-1.81788670814609	0.0773541882633894	0.318108234880905	-0.418068593541157	ENSG00000176697	BDNF
-2.35276032392605	0.02417933597632	0.140470428052907	-0.244479228805529	ENSG00000116985	BMP8B
0.196611565459461	0.84522976547958	0.970972281710748	0.0130039750784192	ENSG00000162670	BRINP3
-3.07173933192402	0.0040228199300556	0.0397932998486581	-0.265501229431489	ENSG00000151136	BTBD11
-0.852232760222659	0.399680966746142	0.805014688751323	-0.144984092996864	ENSG00000165985	C1QL3
-0.325629933735208	0.7465767488998	0.969750292333022	-0.0337829630834783	ENSG00000143110	C1orf162
-0.014572579266231	0.988453091907432	0.998551621676314	-0.00129039181395996	ENSG00000188674	C2orf80
0.0538254101119546	0.957369837976381	0.990190865475951	0.01036752075062	ENSG00000064989	CALCRL
-2.30073121458479	0.027265986946073	0.151202291246405	-0.20979908781365	ENSG00000070808	CAMK2A
0.612180457450721	0.544239772217261	0.916100622324679	0.106608399813696	ENSG00000042493	CAPG
-0.508276677659323	0.614338917477479	0.932979434841316	-0.068335353391074	ENSG00000092529	CAPN3
0.0465385562770972	0.963136470244368	0.990190865475951	0.0109521658361356	ENSG00000105974	CAV1
-0.49629051735092	0.622685775429341	0.941747908293962	-0.0947914051326215	ENSG00000187094	CCK
-1.12576689782392	0.267663036191747	0.655359138320753	-0.407213603166184	ENSG00000275302	CCL4
-1.45812991572181	0.153415608604869	0.471849686969598	-0.951802482412043	ENSG00000271503	CCL5
2.14074165008533	0.0390919724849056	0.195995368896924	0.182148014760774	ENSG00000133101	CCNA1
0.71113616224497	0.481551321583751	0.881238918498265	0.123733057922768	ENSG00000157456	CCNB2
0.144927323335426	0.885571130393682	0.981358956928591	0.0296636204571055	ENSG00000170458	CD14
1.42458705454617	0.162830022292917	0.484518602920388	0.51440504357269	ENSG00000177575	CD163
-1.28338109638439	0.207503256748759	0.564018633167306	-0.273795978419374	ENSG00000116824	CD2
0.170489961207493	0.865572928796724	0.981358956928591	0.030102976424379	ENSG00000135218	CD36
2.10568912014416	0.0422225388988894	0.204311018420481	1.52088661222352	ENSG00000160654	CD3G
0.701413362465409	0.487524258905191	0.883042383164605	0.113392622653052	ENSG00000010610	CD4
0.594719815042945	0.55572530570202	0.917244473144927	0.0913865339384827	ENSG00000117091	CD48
-0.238045478156208	0.813186375884338	0.969750292333022	-0.0410033501978697	ENSG00000169442	CD52
1.44083994331928	0.158213107334557	0.4825499773704	0.211416973125907	ENSG00000129226	CD68
-1.11496644966621	0.272202875168126	0.659776505374397	-0.108327872878171	ENSG00000112149	CD83
0.433603301469644	0.667146302428471	0.967692221802995	0.0787912374545172	ENSG00000114013	CD86
1.17654344410638	0.247046781766206	0.635246419755901	0.204514554527235	ENSG00000039068	CDH1
0.222973326604774	0.824808049987815	0.969750292333022	0.0212165654409606	ENSG00000154162	CDH12
-3.16160917414796	0.00316563466090918	0.03218395238591	-0.369220685392678	ENSG00000140945	CDH13
