Barcode,UMAP-1,UMAP-2
aaaaikae-1,2.843708710128614,-3.495176166132399
aaacnkid-1,-9.0566867199828,-3.4579572162911942
aaadaaph-1,-6.229519004655307,-5.653321630917635
aaaddfpk-1,5.898194165447684,-4.4566970246829865
aaadloee-1,6.425954754667897,-3.0607156025430466
aaaeapog-1,5.544969763539841,-5.821063474950335
aaafhgoc-1,-1.0189381141262368,-0.7607771523942404
aaaibmlp-1,6.276880330741648,-3.3762921420145355
aaaicklb-1,1.0939738733362543,3.212546059747872
aaaiilef-1,6.143955805168579,-2.9839784263399545
aaajlpmo-1,6.556450162065972,-2.8408746502661972
aaakjgfo-1,4.115938308479915,-5.853319646293367
aaalacgb-1,5.862384675031068,-3.7539242424395214
aaalmclj-1,2.573785434078607,3.404220983366157
aaamppil-1,1.6124409239365847,1.3952288504078436
aaanjeed-1,1.307322570945225,-4.206039767187985
aabanbok-1,6.830645677034982,1.1947640008581009
aabbkeci-1,2.1348886794281454,-3.2823630663125813
aabckkij-1,-9.999584999482346,-3.3974206366677775
aabcmmda-1,-0.13859196493937906,6.31698077393652
aabcnkcd-1,2.8424570368046296,3.0222080326349032
aabcnkgh-1,2.0372079800609755,4.375195324017897
aabcpjdc-1,-8.717702452578767,-3.0657043766969556
aabdhagp-1,-8.79343784166931,-2.2252936927490827
aabdijfe-1,2.9726604176837137,0.9393140155192651
aabeemfb-1,2.93547687945099,3.110294088964997
aabejloo-1,7.442300107758763,0.5118259394394501
aabgkapa-1,1.3090539952892635,-0.502195617211372
aabhakoc-1,4.5210024539033755,0.7511854202319007
aabmcjkg-1,2.0822336351906183,-3.0221002630208136
aabmhjml-1,-7.693604334910795,-2.577144904057994
aabmkkac-1,1.911731695852408,4.162916868774172
aabnlkck-1,-0.4969866773285294,6.497684994091166
aabofdoi-1,-8.646007482093493,-2.3962714127039373
aacbmadm-1,6.189532332305732,0.8064079112867555
aacfbkga-1,1.1378585915488495,2.0645381172439423
aacfhhab-1,3.910613158846591,2.5523568550261277
aacfnkbb-1,-1.75681959131729,7.226044811676675
aachodci-1,-1.898923834902072,6.986478511922261
aacinpld-1,3.9950959627139087,-0.13588172951685892
aacknpfm-1,-6.9317696088675795,-2.694009902568038
aackoffl-1,0.7581387296292683,5.950095645209348
aackopga-1,7.372394072559506,-0.12028572824622644
aacmcpjg-1,0.842581362469485,5.1651948386036235
aacmdcph-1,6.917771206593114,-0.18864899614245484
aacoainm-1,6.083906484258732,1.018685450162928
aacopepn-1,7.084635067174066,-0.76415641946216
aacpocap-1,4.277991089316694,-4.819403857877347
aadanofo-1,-7.498102615230309,-4.289239649252777
aadbbkap-1,3.3705122163013157,-6.768938587589112
aadbfhno-1,4.114444247347507,-3.2981639165625944
aadcckio-1,5.552063003377658,-6.00331131540283
aadcjkme-1,4.642421935299518,-6.417800850478977
aaddabjm-1,-1.7513112010086598,-7.234971401869225
aaddgcpi-1,2.581368511697294,-6.034821941865866
aaddhjnn-1,2.6462393278513123,-7.417844856053613
aadfnean-1,4.294644787723173,-4.638998260016285
aadggcog-1,6.495456889739269,-2.866465222144757
aadgkbmm-1,5.459742973492403,-6.054670239655989
aadhapdm-1,5.631727006969358,-5.824780750237435
aadhlock-1,-4.531861568478292,-6.714652061684717
aadicppg-1,6.287117816089597,-3.788484385403541
aadighef-1,5.763016028995293,-5.4895878314702
aadjebdn-1,5.530339359372278,-5.118569181364694
aadkdanh-1,5.474824283367629,-5.75802950108498
aadkdmhb-1,5.7599464266247065,-5.260189181242598
aadloabl-1,5.448181911843436,-5.5832775347827095
aadmlpmb-1,6.396464163340991,-2.5821934961979576
aadmpmhn-1,1.1177520613918208,3.269450816053234
aadnkdaf-1,3.5791191889723333,-3.9495553906929692
aadnmepd-1,-0.6814594084173407,0.4159362003234976
aadnoefm-1,-1.4586783868544368,-9.41135199787169
aadopabj-1,-3.256470836847312,-0.1911837372394435
aadpbfln-1,-7.320045787634129,-4.9328169958310975
aadplbpe-1,6.448031632258356,-3.231892837756617
aaecobod-1,5.090223433410166,-4.8256284632667645
aaecooke-1,4.525255649065089,-2.5040758746042986
aaeepodn-1,6.484318503281056,-3.207161952538237
aaehlkke-1,6.424356638944808,-3.3269416743679403
aaeibcbc-1,6.42653914414561,-3.1829435680221727
aaeifind-1,1.9470818941219332,2.0519405829879704
aaejeakg-1,3.9290467890634333,-4.18182756665886
aaejgpnl-1,-0.318377767402546,-7.635986646549336
aaejjncj-1,-6.181127317237921,-5.714722054403894
aaekcfje-1,-9.124823636441151,-3.4793255593298946
aaeklmlk-1,-5.680363857797988,-6.189292657746113
aaemdboi-1,1.2255372314171549,3.3906281830284644
aaemhjka-1,-5.5214729909056555,-5.591516639243555
aaemmekc-1,2.336379670499642,0.5869747646924083
aafahaip-1,5.774714722674194,-5.003200493561483
aafbkpjc-1,4.946036277608821,-5.130845496567073
aafcokne-1,3.706441698546141,-4.456743332669437
aafdceef-1,2.9345627602346984,-4.390877012492396
aafeaaal-1,3.9714978323636783,-5.395918730850789
aafeepni-1,2.539904396256755,-0.4059639601423105
aaffendk-1,0.6316215249392937,3.8903952115911453
aafhdmpg-1,0.5568736055030004,-7.4422758196518215
aafhedpn-1,3.925839602407586,-2.9011935822409147
aafjfohf-1,6.120160679256182,-4.307539208941037
aafkpfga-1,1.0493696498113818,3.2883795645205844
aaflebah-1,-0.028184387649219034,-7.738785413137238
aafnlhge-1,-0.2881953950528252,-7.7503378712248585
aafnmheb-1,6.039174331781111,-3.632261932057868
aafoaiej-1,1.0046046027971551,4.03313417465713
aafoijhi-1,5.22559719799174,-3.4191118292484126
aagaepne-1,-1.70828555606099,1.4580475923661769
aagcollj-1,0.9391785717252211,-1.7677573389296695
aagdbdci-1,-1.1942782563604966,6.1447901458228555
aagdbjpi-1,-10.358210555334265,-2.6475359493047157
aagddjko-1,0.356196134729295,4.704662854018223
aagdnclh-1,-8.01990101931682,-2.6333661592502
aagehhpc-1,-8.01488518181352,-2.778910640671163
aagepgkc-1,0.4353215528398606,-4.053793154077897
aagfbjlc-1,7.825384746283535,0.38700543348682265
aaggadpn-1,1.136672289681642,-1.480695396403826
aaghllgc-1,0.22998329995522304,5.6837602361902135
aaghoddi-1,-1.229480477202131,6.132439012132541
aagimmei-1,7.137080859880895,-0.02631450103365697
