Barcode,Cluster
aaaacldl-1,7
aaaalajk-1,7
aaabfimo-1,7
aaabhmep-1,7
aaabjfno-1,7
aaadacdl-1,7
aaadhdok-1,7
aaaehagf-1,7
aaaehjna-1,7
aaaficng-1,7
aaaiedap-1,7
aaaijkcb-1,7
aaajbhje-1,7
aaajbnko-1,7
aaajohmd-1,7
aaalmgkh-1,7
aaamncmc-1,6
aaaonjde-1,7
aaaoockp-1,1
aaapchbd-1,7
aaapgemj-1,1
aabaibfc-1,7
aabapdci-1,1
aabbhock-1,7
aabcbenb-1,7
aabcdbhb-1,6
aabckikd-1,1
aabcmhka-1,7
aabdfaaf-1,7
aabejcba-1,1
aabejgib-1,7
aabfbojl-1,7
aabfeoom-1,7
aabffhge-1,7
aabgaekf-1,1
aabgakaa-1,7
aabgcijm-1,1
aabhfibm-1,7
aabhobal-1,6
aabjjgoo-1,7
aabkpdca-1,7
aablfkof-1,7
aablonkm-1,7
aabnneof-1,7
aabnnfpl-1,7
aabokpcn-1,1
aabolpmd-1,7
aabpfdmn-1,7
aabpiilh-1,7
aabplekg-1,6
aacbpldh-1,7
aaccnpnj-1,7
aacdcddk-1,7
aacebkag-1,7
aacfehee-1,7
aacggbcg-1,7
aachekon-1,7
aaciddhf-1,7
aaciffoe-1,7
aacjdkca-1,6
aackaceg-1,7
aackbkaj-1,7
aackbpbk-1,7
aackfedo-1,7
aackjejn-1,7
aackjjlh-1,7
aaclncmi-1,7
aacmebmo-1,7
aacmnaop-1,7
aacmpjcd-1,7
aacobbgn-1,7
aacpdhae-1,7
aacplfjb-1,7
aadbfmhb-1,7
aadchjde-1,7
aadcmoke-1,7
aadcpheg-1,7
aaddbbnd-1,7
aadeekbj-1,7
aadegeab-1,7
aademeci-1,6
aadfcpli-1,7
aadgifmf-1,7
aadhcnfe-1,7
aadhjoho-1,6
aadhmopi-1,7
aadhonmj-1,7
aadipjnk-1,7
aadkdfoa-1,7
aadknjno-1,7
aadlamnn-1,7
aadmgfbj-1,5
aadmkacl-1,7
aadncmjb-1,7
aadnjgnm-1,7
aadnkdip-1,7
aadnojfd-1,7
aadnponm-1,7
aadoejoc-1,7
aadpljdm-1,7
aaeafgnh-1,6
aaeaicii-1,7
aaebeahe-1,6
aaeblpjp-1,7
aaecgjfa-1,7
aaeciemd-1,7
aaedamjn-1,7
aaedbopd-1,6
aaedhghh-1,7
aaedimoh-1,5
aaedphok-1,6
aaeegkjm-1,7
aaeeihba-1,7
aaefbdjd-1,7
aaefmpkh-1,7
aaeggpmi-1,7
aaegkgle-1,7
aaegodcp-1,7
aaejihgh-1,7
aaejoejp-1,7
aaekmhkl-1,7
aaekmpkf-1,7
aaelohmd-1,6
aaemafhk-1,7
aaemlpcd-1,7
