NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	44	-0.73784417	-2.6995258	0.0	0.0	0.0	167	tags=50%, list=7%, signal=53%	
FAN_OVARY_CL9_PUTATIVE_APOPTOTIC_ENDOTHELIAL_CELL	FAN_OVARY_CL9_PUTATIVE_APOPTOTIC_ENDOTHELIAL_CELL	Details ...	106	-0.59992015	-2.5889964	0.0	0.0	0.0	381	tags=42%, list=17%, signal=49%	
TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_2_CELL	TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_2_CELL	Details ...	77	-0.62733126	-2.5677562	0.0	0.0	0.0	381	tags=51%, list=17%, signal=59%	
ZHENG_CORD_BLOOD_C5_SIMILAR_TO_HSC_C6_PUTATIVE_ALTERED_METABOLIC_STATE	ZHENG_CORD_BLOOD_C5_SIMILAR_TO_HSC_C6_PUTATIVE_ALTERED_METABOLIC_STATE	Details ...	22	-0.80069643	-2.5080988	0.0	0.0	0.0	154	tags=55%, list=7%, signal=58%	
TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	Details ...	72	-0.6115574	-2.4763315	0.0	0.0	0.0	305	tags=42%, list=14%, signal=47%	
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	Details ...	20	-0.81015	-2.4136062	0.0	0.0	0.0	230	tags=65%, list=10%, signal=72%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	Details ...	30	-0.7218512	-2.4044178	0.0	1.952839E-4	0.001	107	tags=40%, list=5%, signal=41%	
BUSSLINGER_DUODENAL_DIFFERENTIATING_STEM_CELLS	BUSSLINGER_DUODENAL_DIFFERENTIATING_STEM_CELLS	Details ...	139	-0.5199568	-2.36806	0.0	3.3618347E-4	0.002	766	tags=67%, list=34%, signal=96%	
AIZARANI_LIVER_C21_STELLATE_CELLS_1	AIZARANI_LIVER_C21_STELLATE_CELLS_1	Details ...	50	-0.62445253	-2.3673089	0.0	2.9882975E-4	0.002	351	tags=40%, list=16%, signal=46%	
TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_1_CELL	TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_1_CELL	Details ...	76	-0.5889132	-2.3640802	0.0	2.6894678E-4	0.002	775	tags=74%, list=35%, signal=109%	
OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_UP	OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_UP	Details ...	44	-0.63505197	-2.343247	0.0	2.4449706E-4	0.002	149	tags=39%, list=7%, signal=41%	
TRAVAGLINI_LUNG_EREG_DENDRITIC_CELL	TRAVAGLINI_LUNG_EREG_DENDRITIC_CELL	Details ...	149	-0.5064989	-2.333335	0.0	2.2412231E-4	0.002	375	tags=36%, list=17%, signal=41%	
BROCKE_APOPTOSIS_REVERSED_BY_IL6	BROCKE_APOPTOSIS_REVERSED_BY_IL6	Details ...	41	-0.64645094	-2.333217	0.0	2.0688213E-4	0.002	149	tags=39%, list=7%, signal=41%	
GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_UP	GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_UP	Details ...	33	-0.67320687	-2.302102	0.0	3.8058386E-4	0.004	154	tags=39%, list=7%, signal=42%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	31	-0.686245	-2.2970743	0.0	3.5521158E-4	0.004	172	tags=48%, list=8%, signal=52%	
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP	BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP	Details ...	47	-0.6146432	-2.29532	0.0	3.3301086E-4	0.004	172	tags=40%, list=8%, signal=43%	
