Barcode,Cluster
aaaacldl-1,8
aaaalajk-1,8
aaabfimo-1,8
aaabhmep-1,8
aaabjfno-1,8
aaadacdl-1,8
aaadhdok-1,8
aaaehagf-1,8
aaaehjna-1,8
aaaficng-1,8
aaaiedap-1,8
aaaijkcb-1,8
aaajbhje-1,8
aaajbnko-1,8
aaajohmd-1,8
aaalmgkh-1,8
aaamncmc-1,8
aaaonjde-1,8
aaaoockp-1,8
aaapchbd-1,8
aaapgemj-1,7
aabaibfc-1,8
aabapdci-1,8
aabbhock-1,8
aabcbenb-1,8
aabcdbhb-1,8
aabckikd-1,7
aabcmhka-1,8
aabdfaaf-1,8
aabejcba-1,7
aabejgib-1,8
aabfbojl-1,8
aabfeoom-1,8
aabffhge-1,8
aabgaekf-1,2
aabgakaa-1,8
aabgcijm-1,8
aabhfibm-1,8
aabhobal-1,18
aabjjgoo-1,8
aabkpdca-1,8
aablfkof-1,8
aablonkm-1,8
aabnneof-1,8
aabnnfpl-1,8
aabokpcn-1,8
aabolpmd-1,8
aabpfdmn-1,8
aabpiilh-1,8
aabplekg-1,19
aacbpldh-1,8
aaccnpnj-1,8
aacdcddk-1,8
aacebkag-1,8
aacfehee-1,8
aacggbcg-1,8
aachekon-1,8
aaciddhf-1,8
aaciffoe-1,8
aacjdkca-1,19
aackaceg-1,8
aackbkaj-1,8
aackbpbk-1,8
aackfedo-1,8
aackjejn-1,8
aackjjlh-1,8
aaclncmi-1,8
aacmebmo-1,8
aacmnaop-1,8
aacmpjcd-1,8
aacobbgn-1,8
aacpdhae-1,8
aacplfjb-1,8
aadbfmhb-1,8
aadchjde-1,8
aadcmoke-1,8
aadcpheg-1,8
aaddbbnd-1,8
aadeekbj-1,8
aadegeab-1,8
aademeci-1,8
aadfcpli-1,8
aadgifmf-1,8
aadhcnfe-1,16
aadhjoho-1,19
aadhmopi-1,16
aadhonmj-1,16
aadipjnk-1,16
aadkdfoa-1,19
aadknjno-1,8
aadlamnn-1,8
aadmgfbj-1,12
aadmkacl-1,19
aadncmjb-1,16
aadnjgnm-1,16
aadnkdip-1,19
aadnojfd-1,12
aadnponm-1,12
aadoejoc-1,16
aadpljdm-1,19
aaeafgnh-1,19
aaeaicii-1,16
aaebeahe-1,19
aaeblpjp-1,8
aaecgjfa-1,16
aaeciemd-1,12
aaedamjn-1,16
aaedbopd-1,19
aaedhghh-1,16
aaedimoh-1,12
aaedphok-1,19
aaeegkjm-1,16
aaeeihba-1,16
aaefbdjd-1,16
aaefmpkh-1,16
aaeggpmi-1,16
aaegkgle-1,16
aaegodcp-1,16
aaejihgh-1,16
aaejoejp-1,16
aaekmhkl-1,16
aaekmpkf-1,16
aaelohmd-1,19
aaemafhk-1,16
aaemlpcd-1,12
aaepnglb-1,12
aaepoijc-1,16
aafaakjl-1,8
aafadbfp-1,16
aafaiblh-1,8
aafaocah-1,19
aafbfbmb-1,12
aafbfkkk-1,16
aafckppk-1,8
aafeface-1,19
aafegeci-1,8
aafehagh-1,19
aafekhac-1,20
aafelapo-1,20
aaffbcgd-1,8
aaffkeod-1,8
aaffphph-1,8
aafhafdi-1,8
aafhcaai-1,8
aafhdaad-1,8
aafhnodi-1,8
aafigmkg-1,8
aafignbc-1,8
aafinnpg-1,8
aafjacmg-1,8
aafjfmea-1,8
aafjgeed-1,8
aafklhcm-1,12
aaflccnp-1,8
aafloefm-1,12
aafmjejh-1,8
aafmlgjj-1,12
aafngean-1,12
aafpgmab-1,19
aafppamh-1,8
aagainfo-1,8
aagbiaee-1,8
aagbknnc-1,8
aagcneim-1,20
aagdibhj-1,20
aagdoihk-1,15
aageohem-1,15
aagfdfmf-1,15
aagffele-1,15
aaghkock-1,15
aaghngjf-1,15
aagibpio-1,15
aagiepbc-1,15
aaginbch-1,2
aaginbfb-1,2
aagjjmci-1,14
aagjlang-1,26
aagjlelj-1,15
aaglekje-1,19
aagllblk-1,15
aagllkdc-1,15
aagmfcpi-1,24
aagmohkm-1,15
aagobfeh-1,15
aagodoch-1,24
aagoegid-1,15
aagohbfk-1,15
aagpcich-1,24
aagpjgee-1,15
aahaegoa-1,15
aahaekik-1,15
aahahieb-1,15
aahbfidn-1,15
aahbldha-1,15
aahblepi-1,20
aahcblgb-1,2
aahchbpe-1,9
aahciljm-1,2
aahcklfg-1,24
aahdfoip-1,15
aahdjjhd-1,15
aahfgfab-1,24
aahhlbie-1,16
aahhlhgm-1,16
aahhlnbm-1,16
aahidjii-1,16
aahiekjd-1,16
aahimfgf-1,16
aahimnea-1,19
aahjbede-1,16
aahjfddd-1,16
aahjmmme-1,19
aahkcokf-1,16
aahlbbaj-1,2
aahllmdl-1,16
aahmfnjp-1,19
aahmnenh-1,16
aahmodaa-1,16
aahnmenf-1,16
aahnojbb-1,16
aahoafhj-1,16
aahofgeb-1,16
aaiabacg-1,16
aaiajoef-1,12
aaibijmi-1,20
aaicbncp-1,19
aaicbobd-1,8
aaickchd-1,8
aaidedpn-1,8
aaidfimd-1,8
aaiejdee-1,8
aaiekmdf-1,8
aaifhbci-1,8
aaifhknb-1,8
aaigimel-1,19
aaihgoca-1,8
aaihopfj-1,8
aaijanng-1,8
aaijhikc-1,8
aaijkaol-1,8
aaijoeof-1,8
aaikaojm-1,8
aaikkgld-1,19
aaikmjmf-1,8
aailkpfm-1,8
aaimalkb-1,8
aaincpgf-1,8
aaiolncd-1,8
aaipicii-1,8
aajakfmo-1,20
aajbpclf-1,8
aajcapda-1,8
aajceajc-1,8
aajcoaak-1,19
aajegkkd-1,8
aajekbmf-1,12
aajemool-1,8
aajfkhbo-1,8
aajfofkl-1,8
aajgacha-1,19
aajheoic-1,19
aajhgmcf-1,8
aajhoeob-1,8
aajjoffk-1,8
aajkebkl-1,8
aajklkbe-1,8
aajkpkoj-1,12
aajmblok-1,12
aajmfnbf-1,12
aajmggbc-1,8
aajngfbf-1,12
aajoajfh-1,12
aajocgmi-1,12
aajpceim-1,8
aajpifng-1,12
aakababl-1,12
aakanabh-1,12
aakbgnga-1,12
aakcdgdj-1,8
aakcehec-1,20
aakcfoeo-1,8
aakcljen-1,12
aakcnpkh-1,12
aakdbcbd-1,8
aakeiamd-1,8
aakfcmcb-1,12
aakfliad-1,12
aakhmlhk-1,12
aakhmmbh-1,8
aakiejdn-1,8
aakifajm-1,12
aakiiaka-1,20
aakipjfi-1,19
aakjmnjf-1,12
aakjneld-1,8
aakjnigi-1,8
aakklnnb-1,12
aakkndba-1,12
aaklcoek-1,12
aakmejmc-1,8
aakmeoen-1,8
aakmlfbb-1,8
aakojiba-1,8
aakpidhi-1,8
aakplfcl-1,8
aalapicj-1,8
aalbbnkn-1,16
aalbmfkc-1,16
aalcgppd-1,16
aalddjbf-1,16
aaldipnb-1,16
aaldmlom-1,16
aalebndn-1,10
aaleeinc-1,16
aaleglee-1,16
aalekhnc-1,16
aalelenn-1,16
