Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000069431,ABCC9,0.2873407356900875,1.0636749948678759,0.000000000000000000000000000000009560646111777172,0.0751844482847116,-1.8799085664796007,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000014269784267853465,0.373863083987609,1.1386291538238678,0.000000000000000000015164339046649842,0.09919247806725402,-1.038475221496026,0.000000004608373689392282
ENSG00000123612,ACVR1C,0.24494620091614017,-0.9191591309142759,0.00000000000000000000005055314773985623,0.5587185174270829,1.1203496803269546,0.0000000000000000000000000000000000001901069765740722,0.17949365735039977,-1.1829012005880626,0.0000000000000020044483273764667,0.4143974912026546,0.13846852013632005,0.3726916267318906
ENSG00000151388,ADAMTS12,0.03398541306158412,0.5153935670495855,0.00000236347263630809,0.018175023150565066,-0.9106401310211929,0.000000000000002562480867695416,0.03051720316926358,0.16598338395073142,0.3083186023395912,0.04018490451820984,0.6077469814999334,0.0006289507958316039
ENSG00000145536,ADAMTS16,0.027006888818959043,0.766541306792611,0.000000000022385964760493007,0.016050245264258,-0.5127260674124932,0.000013915435510977372,0.016516479134619354,-0.31204227983760724,0.10132028692523525,0.0141916949042005,-0.5309561757771926,0.01770088130423229
ENSG00000156140,ADAMTS3,0.056072442289492486,0.7323076597551275,0.00000000000033404730843929115,0.030694868234497474,-0.7096609481521226,0.000000000004580897081883138,0.04342412063870122,0.04727529478505854,0.7392945879922859,0.03450822655652964,-0.3128755945097703,0.10955998637308428
ENSG00000197381,ADARB1,0.263264827053031,-0.8476225457413302,0.00000000000000000003245360160020413,0.5741476737707281,1.0927226768815972,0.00000000000000000000000000000000000305896347901095,0.3535182818747666,-0.1742391111374444,0.21795857051696815,0.17941290084152423,-1.2067274004230513,0.000000000002514438466484648
ENSG00000141433,ADCYAP1,0.2916325280993019,-1.2106371011994963,0.000000000000000000000000000000000000034424761441866413,0.909535690901659,1.7691022474740836,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010604879811595997,0.23866859252807573,-1.2526404205485198,0.00000000000000004395267833622835,0.19913188744525545,-1.4932548168457713,0.00000000000000003224060755668006
ENSG00000120907,ADRA1A,0.6379069010183582,0.3405150894407235,0.00013711166589144348,0.5099466927136961,-0.20039150646232595,0.025092934091736345,0.4689148745040608,-0.2736397536063856,0.05134801153279885,0.5233000763096247,-0.0926591400820771,0.5929969691964212
ENSG00000170214,ADRA1B,0.06671469175949572,-1.1508155573606653,0.0000000000000000000000000000013765106584038497,0.1725646532586924,1.1279503163635076,0.0000000000000000000000000000000014511114185824978,0.14350742135510328,0.3401173435635978,0.015175368256791678,0.04317262976119942,-1.5213114250965,0.000000000000004058703254235179
ENSG00000159723,AGRP,0.013573229651905773,-1.9745724197358232,0.000000000000000000000000000000000000000000000000000000000006731038420771629,0.076067048329793,2.6352895013700626,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008998814386192425,0.00809416858252869,-2.370879998446071,0.0000000000000000000000000001168487890334765,0.012100287234107795,-1.7363090380283133,0.00000000000004989885116385408
