NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HP_SLOW_DECREASE_IN_VISUAL_ACUITY	HP_SLOW_DECREASE_IN_VISUAL_ACUITY	Details ...	28	0.69838613	2.2903163	0.0	0.007536243	0.0068	1169	tags=39%, list=8%, signal=43%	
GOMF_NEUROPEPTIDE_BINDING	GOMF_NEUROPEPTIDE_BINDING	Details ...	18	0.76467085	2.248153	0.0	0.008423087	0.015	1446	tags=50%, list=10%, signal=56%	
GOMF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	GOMF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	Details ...	19	0.74218184	2.1793778	0.0	0.02135944	0.0548	2250	tags=63%, list=16%, signal=75%	
MENON_FETAL_KIDNEY_0_CAP_MESENCHYME_CELLS	MENON_FETAL_KIDNEY_0_CAP_MESENCHYME_CELLS	Details ...	77	0.5247289	2.1611874	0.0	0.022283573	0.0758	2512	tags=38%, list=18%, signal=45%	
HP_STUTTERING	HP_STUTTERING	Details ...	16	0.7521744	2.119992	0.0	0.034520987	0.1452	1987	tags=56%, list=14%, signal=65%	
HP_TRUNCAL_OBESITY	HP_TRUNCAL_OBESITY	Details ...	54	0.55177134	2.1095395	0.0	0.034320936	0.171	1904	tags=48%, list=13%, signal=55%	
HP_MITOCHONDRIAL_INHERITANCE	HP_MITOCHONDRIAL_INHERITANCE	Details ...	17	0.7316905	2.1084244	0.0	0.02992683	0.1732	1169	tags=59%, list=8%, signal=64%	
HP_VASCULAR_TORTUOSITY	HP_VASCULAR_TORTUOSITY	Details ...	25	0.6609782	2.0832257	0.0	0.038675163	0.247	2277	tags=56%, list=16%, signal=67%	
HP_PSYCHOTIC_MENTATION	HP_PSYCHOTIC_MENTATION	Details ...	20	0.69289815	2.072665	0.0	0.040318158	0.2834	1182	tags=45%, list=8%, signal=49%	
HP_STROKE_LIKE_EPISODE	HP_STROKE_LIKE_EPISODE	Details ...	20	0.68531376	2.040794	0.001059322	0.059294567	0.418	1895	tags=55%, list=13%, signal=63%	
GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	Details ...	37	0.57756	2.0104747	0.0012383901	0.08150237	0.5502	2250	tags=41%, list=16%, signal=48%	
MANNO_MIDBRAIN_NEUROTYPES_HNBML5	MANNO_MIDBRAIN_NEUROTYPES_HNBML5	Details ...	436	0.39349404	2.0001523	0.0	0.08590342	0.603	2965	tags=39%, list=21%, signal=48%	
HP_ABNORMALITY_OF_KREBS_CYCLE_METABOLISM	HP_ABNORMALITY_OF_KREBS_CYCLE_METABOLISM	Details ...	15	0.7149062	1.982688	0.0	0.100113265	0.6926	1169	tags=47%, list=8%, signal=51%	
CHR6Q16	CHR6Q16	Details ...	21	0.64234024	1.9567478	5.4555375E-4	0.13121836	0.8036	1038	tags=29%, list=7%, signal=31%	
MIR6888_3P	MIR6888_3P	Details ...	76	0.47881576	1.9561775	0.0	0.123297684	0.8066	3622	tags=53%, list=25%, signal=70%	
CTCTATG_MIR368	CTCTATG_MIR368	Details ...	33	0.560454	1.937963	0.00119976	0.14622225	0.8756	2084	tags=33%, list=15%, signal=39%	
HP_HEMIANOPIA	HP_HEMIANOPIA	Details ...	39	0.5426024	1.9236075	6.385696E-4	0.16389811	0.9174	1920	tags=33%, list=13%, signal=38%	
