NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	LHX1	LIM homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6593]	3	2.1058733463287354	0.008758046	Yes	
row_1	INSM1	INSM transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:6090]	4	1.938733458518982	0.017026432	Yes	
row_2	GAD2	glutamate decarboxylase 2 [Source:HGNC Symbol;Acc:HGNC:4093]	20	1.6414412260055542	0.022911092	Yes	
row_3	SLC32A1	solute carrier family 32 member 1 [Source:HGNC Symbol;Acc:HGNC:11018]	26	1.6044034957885742	0.029381674	Yes	
row_4	GAD1	glutamate decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:4092]	32	1.5358631610870361	0.03555994	Yes	
row_5	CACNA1G	calcium voltage-gated channel subunit alpha1 G [Source:HGNC Symbol;Acc:HGNC:1394]	33	1.5328291654586792	0.04209721	Yes	
row_6	GPR26	G protein-coupled receptor 26 [Source:HGNC Symbol;Acc:HGNC:4481]	38	1.4798516035079956	0.048110988	Yes	
row_7	MIR124-2HG	MIR124-2 host gene [Source:HGNC Symbol;Acc:HGNC:48723]	55	1.3999433517456055	0.05289131	Yes	
row_8	RBFOX1	RNA binding fox-1 homolog 1 [Source:HGNC Symbol;Acc:HGNC:18222]	61	1.3722612857818604	0.058371842	Yes	
row_9	PNOC	prepronociceptin [Source:HGNC Symbol;Acc:HGNC:9163]	63	1.3526173830032349	0.06406615	Yes	
row_10	C22orf42	chromosome 22 open reading frame 42 [Source:HGNC Symbol;Acc:HGNC:27160]	67	1.3272260427474976	0.06950339	Yes	
row_11	CNR1	cannabinoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:2159]	81	1.2826701402664185	0.07400672	Yes	
row_12	CORO2A	coronin 2A [Source:HGNC Symbol;Acc:HGNC:2255]	107	1.190474510192871	0.0772242	Yes	
row_13	VSNL1	visinin like 1 [Source:HGNC Symbol;Acc:HGNC:12722]	109	1.1872047185897827	0.08221305	Yes	
row_14	NELL1	neural EGFL like 1 [Source:HGNC Symbol;Acc:HGNC:7750]	112	1.1846927404403687	0.0871168	Yes	
row_15	AMER3	APC membrane recruitment protein 3 [Source:HGNC Symbol;Acc:HGNC:26771]	116	1.1717041730880737	0.09189077	Yes	
row_16	SYNPR	synaptoporin [Source:HGNC Symbol;Acc:HGNC:16507]	120	1.1657733917236328	0.09663943	Yes	
row_17	TAC1	tachykinin precursor 1 [Source:HGNC Symbol;Acc:HGNC:11517]	126	1.1561776399612427	0.101198405	Yes	
row_18	HS6ST3	heparan sulfate 6-O-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:19134]	131	1.1368416547775269	0.1057493	Yes	
row_19	GABRA1	gamma-aminobutyric acid type A receptor subunit alpha1 [Source:HGNC Symbol;Acc:HGNC:4075]	136	1.1289217472076416	0.11026642	Yes	
row_20	DUSP4	dual specificity phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3070]	162	1.0938290357589722	0.11307172	Yes	
row_21	GPR12	G protein-coupled receptor 12 [Source:HGNC Symbol;Acc:HGNC:4466]	166	1.0914901494979858	0.11750358	Yes	
row_22	ELAVL2	ELAV like RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3313]	169	1.0872060060501099	0.12199157	Yes	
row_23	ACTL6B	actin like 6B [Source:HGNC Symbol;Acc:HGNC:160]	179	1.0741450786590576	0.12590313	Yes	
row_24	CDH13	cadherin 13 [Source:HGNC Symbol;Acc:HGNC:1753]	183	1.061450719833374	0.13020688	Yes	
row_25	TMEM121B	transmembrane protein 121B [Source:HGNC Symbol;Acc:HGNC:1844]	187	1.0554310083389282	0.13448496	Yes	
row_26	SLITRK4	SLIT and NTRK like family member 4 [Source:HGNC Symbol;Acc:HGNC:23502]	195	1.0491660833358765	0.13843876	Yes	
row_27	PTPN5	protein tyrosine phosphatase non-receptor type 5 [Source:HGNC Symbol;Acc:HGNC:9657]	196	1.0486202239990234	0.14291096	Yes	
row_28	NAP1L3	nucleosome assembly protein 1 like 3 [Source:HGNC Symbol;Acc:HGNC:7639]	215	1.0195833444595337	0.14592034	Yes	
row_29	FNDC9	fibronectin type III domain containing 9 [Source:HGNC Symbol;Acc:HGNC:33547]	218	1.0154157876968384	0.15010214	Yes	
row_30	CELF4	CUGBP Elav-like family member 4 [Source:HGNC Symbol;Acc:HGNC:14015]	220	1.0117121934890747	0.15434255	Yes	
row_31	GABRG2	gamma-aminobutyric acid type A receptor subunit gamma2 [Source:HGNC Symbol;Acc:HGNC:4087]	225	1.0029280185699463	0.15832232	Yes	
row_32	TENM1	teneurin transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:8117]	226	1.002896785736084	0.1625995	Yes	
row_33	PCDH11X	protocadherin 11 X-linked [Source:HGNC Symbol;Acc:HGNC:8656]	229	1.0015232563018799	0.16672207	Yes	
row_34	SHISAL1	shisa like 1 [Source:HGNC Symbol;Acc:HGNC:29335]	230	1.0007874965667725	0.17099026	Yes	
row_35	LHX5-AS1	LHX5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49570]	236	0.9932394027709961	0.17485432	Yes	
