Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000069431,ABCC9,0.09897587583326302,-2.025242506415304,0,0.3902482232910098,1.1048777364206603,0,0.6722982292403332,1.7039191105732383,0,0.15714168027953096,-0.7045168108125337,0.000000000000000000000000000000000000000000000000006782135842994068
ENSG00000123612,ACVR1C,0.8413368480018013,1.1596157947159562,0,0.3503063965049052,-1.072389525916566,0,0.3705880844190019,-0.781710400158667,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000058612536114194086,0.4859481083644272,-0.3620783711796628,0.000000000000000000001793169844964583
ENSG00000151388,ADAMTS12,0.02242670988398068,-1.7147881172327972,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005416131236698758,0.03930019101444025,-0.3876574515276445,0.000000000000002708358915395571,0.1961544642207519,2.5744910262588028,0,0.07355568013084428,0.7025896797044835,0.0000000000000000017244217730234981
ENSG00000145536,ADAMTS16,0.017364776860840047,-0.6017766679073837,0.0000000000000000000012106693479344839,0.02071948845999401,-0.10344233014417359,0.17119000891058375,0.0582080513059152,1.6793537053895813,0.00000000000000000000000000000000000000000000000000000000000000000000011114021021134395,0.013478242523975727,-0.729987191290836,0.000000273082844927658
ENSG00000156140,ADAMTS3,0.04044518008224617,-0.4026142974852682,0.00000000000000000000931478432594861,0.06381602445678156,0.7154074148005827,0.000000000000000000000000000000000000000000000000000000006623685487894756,0.038011477039378336,-0.3244765000990375,0.00007349832978278624,0.029986477553341346,-0.6841472213414486,0.00000000000005099015058620161
ENSG00000197381,ADARB1,0.8601263411108764,0.8310001047360183,0,0.4142026254331448,-0.9457165079615,0,0.8112925776123958,0.2935241368368937,0.0000000000000000000000000832771772799549,0.3948393682023587,-0.8264660959393778,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015777392315022034
ENSG00000141433,ADCYAP1,1.2676454722089499,1.5364865353583483,0,0.4614697939457505,-1.1820100247307266,0,0.34839090609776086,-1.3856008853473774,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001567746851625887,0.4384085707798616,-1.0335923204669424,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006899734482842344
ENSG00000120907,ADRA1A,0.538509219097557,-0.6861924725387553,0,1.05442145143505,0.9845134898949642,0,0.42508072819475223,-0.7729272701222523,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000230103746185573,0.6161333035960067,-0.19806635364211145,0.0000000004287058306047967
ENSG00000170214,ADRA1B,0.17946396317472432,1.309070771951041,0,0.06320112350893657,-1.310835539986999,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003628060900291819,0.12337058337342093,-0.044264309283868375,0.44835556603126375,0.05255469759348675,-1.3429676123251855,0.000000000000000000000000000000000000000000000000000000000000000000000000000000021606884788373777
ENSG00000159723,AGRP,0.1635574252973718,2.889118445371664,0,0.022537456479709613,-2.5010447214967955,0,0.02019657426653686,-2.3214861592129097,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000946477083282173,0.02225477253958783,-2.168921969548797,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000023116177237966227
