NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	MGP	matrix Gla protein [Source:HGNC Symbol;Acc:HGNC:7060]	5	3.0380148887634277	0.019380298	Yes	
row_1	COL1A2	collagen type I alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2198]	16	2.6224405765533447	0.035694316	Yes	
row_2	DCN	decorin [Source:HGNC Symbol;Acc:HGNC:2705]	21	2.5799083709716797	0.052170206	Yes	
row_3	VIM	vimentin [Source:HGNC Symbol;Acc:HGNC:12692]	25	2.4685909748077393	0.06799564	Yes	
row_4	AGTR1	angiotensin II receptor type 1 [Source:HGNC Symbol;Acc:HGNC:336]	38	2.2048685550689697	0.08144955	Yes	
row_5	LUM	lumican [Source:HGNC Symbol;Acc:HGNC:6724]	41	2.1747899055480957	0.09543848	Yes	
row_6	C7	complement C7 [Source:HGNC Symbol;Acc:HGNC:1346]	44	2.130479574203491	0.10913941	Yes	
row_7	COL3A1	collagen type III alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2201]	46	2.10878849029541	0.12277242	Yes	
row_8	SOD3	superoxide dismutase 3 [Source:HGNC Symbol;Acc:HGNC:11181]	52	2.076615571975708	0.1359041	Yes	
row_9	COL6A2	collagen type VI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2212]	55	2.0645511150360107	0.14917654	Yes	
row_10	PRELP	proline and arginine rich end leucine rich repeat protein [Source:HGNC Symbol;Acc:HGNC:9357]	62	2.0008082389831543	0.16174246	Yes	
row_11	TIMP1	TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:11820]	68	1.963155746459961	0.17413673	Yes	
row_12	IGFBP4	insulin like growth factor binding protein 4 [Source:HGNC Symbol;Acc:HGNC:5473]	73	1.9444057941436768	0.18648218	Yes	
row_13	CFH	complement factor H [Source:HGNC Symbol;Acc:HGNC:4883]	84	1.8852100372314453	0.19800456	Yes	
row_14	PCOLCE	procollagen C-endopeptidase enhancer [Source:HGNC Symbol;Acc:HGNC:8738]	87	1.8803514242172241	0.21007979	Yes	
row_15	C1R	complement C1r [Source:HGNC Symbol;Acc:HGNC:1246]	91	1.8615119457244873	0.22195952	Yes	
row_16	LAMC3	laminin subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:6494]	97	1.8294981718063354	0.23348507	Yes	
row_17	CRISPLD2	cysteine rich secretory protein LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25248]	107	1.794827938079834	0.24449308	Yes	
row_18	CAV1	caveolin 1 [Source:HGNC Symbol;Acc:HGNC:1527]	109	1.792102575302124	0.25606778	Yes	
row_19	IGFBP3	insulin like growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:5472]	130	1.7114711999893188	0.26573044	Yes	
row_20	COL4A2	collagen type IV alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2203]	144	1.649054765701294	0.2754988	Yes	
row_21	CXCL12	C-X-C motif chemokine ligand 12 [Source:HGNC Symbol;Acc:HGNC:10672]	153	1.628848910331726	0.2855011	Yes	
row_22	THBS1	thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]	154	1.628065824508667	0.29608268	Yes	
row_23	MFAP4	microfibril associated protein 4 [Source:HGNC Symbol;Acc:HGNC:7035]	161	1.6087030172348022	0.30610013	Yes	
row_24	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	167	1.5972648859024048	0.31611627	Yes	
row_25	ZFP36	ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]	201	1.5275053977966309	0.3236336	Yes	
