NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CCDC85B	coiled-coil domain containing 85B [Source:HGNC Symbol;Acc:HGNC:24926]	838	0.5566517114639282	-0.071066715	No	
row_1	TSPAN7	tetraspanin 7 [Source:HGNC Symbol;Acc:HGNC:11854]	995	0.5033460259437561	-0.06688485	No	
row_2	LPAR6	lysophosphatidic acid receptor 6 [Source:HGNC Symbol;Acc:HGNC:15520]	1856	0.31453704833984375	-0.15100013	No	
row_3	SPTBN1	spectrin beta, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11275]	1999	0.28798192739486694	-0.15460695	No	
row_4	ABCB1	ATP binding cassette subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:40]	2678	0.17668220400810242	-0.22402641	No	
row_5	KCTD12	potassium channel tetramerization domain containing 12 [Source:HGNC Symbol;Acc:HGNC:14678]	2826	0.15652231872081757	-0.23392819	No	
row_6	FXYD5	FXYD domain containing ion transport regulator 5 [Source:HGNC Symbol;Acc:HGNC:4029]	2860	0.15269112586975098	-0.23103052	No	
row_7	CRIP2	cysteine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2361]	2897	0.14840860664844513	-0.22866063	No	
row_8	TCF4	transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11634]	3090	0.12242171913385391	-0.2451661	No	
row_9	NPDC1	neural proliferation, differentiation and control 1 [Source:HGNC Symbol;Acc:HGNC:7899]	3132	0.11678361892700195	-0.24474244	No	
row_10	PLAT	plasminogen activator, tissue type [Source:HGNC Symbol;Acc:HGNC:9051]	3495	0.07090773433446884	-0.28282756	No	
row_11	TIMP3	TIMP metallopeptidase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:11822]	4054	-4.957823548465967E-4	-0.34627277	No	
row_12	SLC9A3R2	SLC9A3 regulator 2 [Source:HGNC Symbol;Acc:HGNC:11076]	4285	-0.029850274324417114	-0.37113264	No	
row_13	A2M	alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]	4296	-0.031036579981446266	-0.37091812	No	
row_14	PODXL	podocalyxin like [Source:HGNC Symbol;Acc:HGNC:9171]	4621	-0.06698451936244965	-0.40485203	No	
row_15	RDX	radixin [Source:HGNC Symbol;Acc:HGNC:9944]	5155	-0.13215476274490356	-0.4597188	No	
row_16	ABCG2	ATP binding cassette subfamily G member 2 (Junior blood group) [Source:HGNC Symbol;Acc:HGNC:74]	5751	-0.20273438096046448	-0.51856303	No	
row_17	FAM13C	family with sequence similarity 13 member C [Source:HGNC Symbol;Acc:HGNC:19371]	6361	-0.2827785909175873	-0.575513	No	
row_18	EGFL7	EGF like domain multiple 7 [Source:HGNC Symbol;Acc:HGNC:20594]	6419	-0.29211559891700745	-0.56927186	No	
row_19	ITM2A	integral membrane protein 2A [Source:HGNC Symbol;Acc:HGNC:6173]	6732	-0.33946025371551514	-0.58997214	No	
row_20	CLU	clusterin [Source:HGNC Symbol;Acc:HGNC:2095]	6820	-0.35559961199760437	-0.58437794	No	
row_21	RAMP2	receptor activity modifying protein 2 [Source:HGNC Symbol;Acc:HGNC:9844]	6925	-0.37250298261642456	-0.57998097	No	
row_22	SPARCL1	SPARC like 1 [Source:HGNC Symbol;Acc:HGNC:11220]	7040	-0.3889283835887909	-0.576006	No	
row_23	CD74	CD74 molecule [Source:HGNC Symbol;Acc:HGNC:1697]	7179	-0.41333746910095215	-0.5736975	No	
