assay	bjm_annot	ID	logFC_MvF_inARC	FDR_inARC	t_inARC	P.Value_inARC	logFC_MvF_inVMH	FDR_inVMH	t_inVMH	P.Value_inVMH
X1	Other_GABAergic_1	ABCC9	-0.279829350905928	0.884572530049418	-0.909576022964277	0.390649537414044	-0.213149570045168	0.999779148468388	-0.957127079227506	0.368343572445419
X1	Other_GABAergic_1	ACVR1C	-0.382896468923771	0.817052458951257	-1.18202928017866	0.272661906698126	0.00457067529270186	0.999779148468388	0.0190379635153743	0.985276617784792
X1	Other_GABAergic_1	ADAMTS3	0.412294034447147	0.820621260150609	1.16986738304678	0.27668027093368				
X1	Other_GABAergic_1	ADARB1	0.193685402753928	0.542478355547843	2.29484764612653	0.0549120903208548	0.0927605549362785	0.999779148468388	0.613421660837947	0.556540220713217
X1	Other_GABAergic_1	ADCYAP1	-0.967468169658564	0.724833839989156	-1.55103714700892	0.160387222961416	-0.558789580605911	0.999779148468388	-3.65039671635802	0.00803886404222461
X1	Other_GABAergic_1	ADRA1A	0.118669397519913	0.906754592465694	0.767736442143789	0.466962172318154	-0.120615090014282	0.999779148468388	-0.548064076222561	0.598682613132089
X1	Other_GABAergic_1	ADRA1B	0.104846277750239	0.957026533228921	0.405234308342855	0.696434860026094	-0.203438462662961	0.999779148468388	-0.743550371276258	0.479861835912527
X1	Other_GABAergic_1	AGRP	-0.0199009345899743	0.998358386655102	-0.0238057455716158	0.981603332684692				
X1	Other_GABAergic_1	AIF1	-0.0751820030963421	0.988661480547704	-0.11150530571801	0.914050575515604	-0.784169185494345	0.999779148468388	-0.902475474992107	0.392817853510576
X1	Other_GABAergic_1	ALK	-0.107644668183081	0.968086186397265	-0.324848031739245	0.754125593376491	0.202353963826245	0.999779148468388	0.930266592773425	0.379797232833253
X1	Other_GABAergic_1	ALKAL2	-1.13002759095777	0.362196647321599	-2.99938344788197	0.01863237493229				
X1	Other_GABAergic_1	ANGPT1	0.0407475862412608	0.981713993671682	0.195988758420777	0.849955512080791	-0.177663064568937	0.999779148468388	-0.678215311030421	0.516707803313057
X1	Other_GABAergic_1	ANK1	0.459377462288957	0.544149944060402	2.2517839272435	0.0577126035609082	-0.00528828339659927	0.999779148468388	-0.0258103699944809	0.980037115030248
X1	Other_GABAergic_1	ANKRD18A	-0.267291929859071	0.716896943259341	-1.61344662731501	0.148576195860489	-0.0445701858900225	0.999779148468388	-0.582785909580604	0.577700395092447
X1	Other_GABAergic_1	ANKRD34B	0.170910402287021	0.843850721713781	1.08230353349088	0.314049072963631	0.270174560462487	0.999779148468388	1.07461441574852	0.31368879328423
X1	Other_GABAergic_1	ANO3	-0.0459238176493254	0.975193956045301	-0.26798746177615	0.796062880985149	-0.0952428165246968	0.999779148468388	-0.305028203778065	0.76812680776668
X1	Other_GABAergic_1	ANXA1	-0.636933940254691	0.930566961483519	-0.638789920628119	0.541307161090824	-0.938037610260008	0.999779148468388	-1.49520972789533	0.173644008059361
X1	Other_GABAergic_1	APOE	-0.190702236868848	0.857980339616306	-1.02579066470528	0.337392103872199	-0.0902114137340235	0.999779148468388	-0.421627871503749	0.684391838470574
X1	Other_GABAergic_1	APP	0.187667590760608	0.918109379742114	0.717318968181683	0.494335349395637	0.0841020185020759	0.999779148468388	0.304075503510335	0.768711299776934
X1	Other_GABAergic_1	AQP4	-0.247486261748851	0.683920769030507	-1.76626330312665	0.118961079972163	-0.210056279158519	0.999779148468388	-1.36359555822434	0.210531060262201
X1	Other_GABAergic_1	AR	0.025309079908383	0.98782628433923	0.14056953707518	0.892056811100736	0.0425193449133546	0.999779148468388	0.162845038806224	0.87462128661794
