ID	assay	logFC_MvF	AveExpr	t	P.Value	adj.P.Val	B	z.std	ensembl
ABCC9	VMH_yi_2stage	0.0737222692681807	9.17730969056817	0.548847256472364	0.599736581331838	0.997103778720069	-5.22035817607771	0.524779360044691	ENSG00000069431
ABCC9	ARC_yi_2stage	-0.0406453018427063	9.03554356851461	-0.306658280595584	0.766420767332111	0.997103778720069	-5.28099482402513	-0.297059914430113	ENSG00000069431
ACVR1C	VMH_yi_2stage	-0.234847023376633	10.8788682159215	-0.514271962213084	0.622371991376066	0.997103778720069	-4.77784450652456	-0.492491412269756	ENSG00000123612
ACVR1C	ARC_yi_2stage	0.0442288125928721	11.5996676667127	0.124045440722923	0.904113669565915	0.997103778720069	-4.83455200979443	0.120466431717106	ENSG00000123612
ADAMTS12	ARC_yi_2stage	-0.570947094584449	6.47575036488286	-1.27181701430209	0.236541861539694	0.997103778720069	-4.54644566631296	-1.18367469029475	ENSG00000151388
ADAMTS12	VMH_yi_2stage	0.175823909188875	6.26364386213281	0.742002438210342	0.481929090523505	0.997103778720069	-5.43535626050696	0.70320325581501	ENSG00000151388
ADAMTS16	ARC_yi_2stage	-0.518824984163922	5.17898340257286	-1.90505285882085	0.0906477004930956	0.997103778720069	-4.15441631019006	-1.69199094311565	ENSG00000145536
ADAMTS16	VMH_yi_2stage	-0.634341724550052	5.29376023888633	-1.94733370220989	0.0913295487993778	0.997103778720069	-4.11749106127381	-1.68842565685841	ENSG00000145536
ADAMTS3	ARC_yi_2stage	-0.407594451282284	6.93446259424395	-1.13022046211362	0.288980641887	0.997103778720069	-4.67094331901682	-1.06036046299435	ENSG00000156140
ADAMTS3	VMH_yi_2stage	-0.225622361672658	6.84017508967442	-1.01621835931607	0.342767619379354	0.997103778720069	-5.02538904008594	-0.948710997023277	ENSG00000156140
ADARB1	ARC_yi_2stage	0.26354296494527	10.6942206769969	0.624574315119188	0.5483322246498	0.997103778720069	-4.66168372767807	0.60026112190184	ENSG00000197381
ADARB1	VMH_yi_2stage	0.0622641492364307	10.588198546312	0.345747519156837	0.739350710803339	0.997103778720069	-4.87485800675483	0.332713297688931	ENSG00000197381
ADCYAP1	VMH_yi_2stage	-0.440069339678009	12.1227251943486	-2.64621071659139	0.0320526130518813	0.948857610739368	-3.40026430835916	-2.14375387326027	ENSG00000141433
ADCYAP1	ARC_yi_2stage	-0.619760637751502	9.86801558402718	-1.43589431053962	0.186110402465169	0.997103778720069	-4.46926081393448	-1.3221734422232	ENSG00000141433
ADRA1A	ARC_yi_2stage	0.119750314556909	10.175342091764	0.489273454733662	0.636809681973403	0.997103778720069	-4.84469820090422	0.472164072244385	ENSG00000120907
ADRA1A	VMH_yi_2stage	-0.0628315672147445	10.4041768583779	-0.385999770555438	0.710580197206723	0.997103778720069	-4.90598258565365	-0.37107697869777	ENSG00000120907
ADRA1B	ARC_yi_2stage	0.150759321357282	7.31261067861324	0.642942595861126	0.537078756237688	0.997103778720069	-5.2197028252971	0.617236481312579	ENSG00000170214
ADRA1B	VMH_yi_2stage	0.0362224603223527	7.00827193919054	0.17532710275591	0.865697105183881	0.997103778720069	-5.28347661713161	0.169126545774764	ENSG00000170214
AGRP	VMH_yi_2stage	0.264365279009522	5.2476693368979	0.901473782021343	0.396801494503507	0.997103778720069	-5.3858766929592	0.847347434567498	ENSG00000159723
AGRP	ARC_yi_2stage	-0.493571750461604	8.79174582320403	-0.594208859607909	0.56759293202169	0.997103778720069	-4.63948891949532	-0.571600093607506	ENSG00000159723
AIF1	VMH_yi_2stage	-0.511704267726957	9.95058026331798	-0.583449454957808	0.577291453446242	0.997103778720069	-4.61205812501814	-0.557345413098912	ENSG00000204472
AIF1	ARC_yi_2stage	0.0919574512896919	9.73160587227576	0.145555209416323	0.88760152945179	0.997103778720069	-4.70345365441818	0.141339774532907	ENSG00000204472
ALK	VMH_yi_2stage	-0.406066454229321	9.26985761113989	-0.768012008921143	0.466797373803475	0.997103778720069	-4.64191530207973	-0.727699798369447	ENSG00000171094
ALK	ARC_yi_2stage	-0.0239116149133353	10.6875143457383	-0.0693870411235226	0.946259015435711	0.997103778720069	-4.86199508139554	-0.0674053434151352	ENSG00000171094
ALKAL2	ARC_yi_2stage	-0.800482046510408	8.11569811505709	-1.76080172746662	0.113786641276678	0.997103778720069	-4.27637943653636	-1.58139985208017	ENSG00000189292
ALKAL2	VMH_yi_2stage	-0.696824038959978	6.63433651759281	-0.932715302130997	0.381148146622484	0.997103778720069	-4.61767001977147	-0.87578275523094	ENSG00000189292
ANGPT1	VMH_yi_2stage	0.0813239088638178	8.53154425526144	0.379385647956574	0.715313768848896	0.997103778720069	-4.92124058138096	0.364728919576087	ENSG00000154188
ANGPT1	ARC_yi_2stage	-0.171874501562152	9.17316455575862	-0.162554908931618	0.874593810153919	0.997103778720069	-4.61395001408723	-0.157826127193239	ENSG00000154188
ANK1	VMH_yi_2stage	-0.228001123373848	8.762438481343	-0.838780762903993	0.428502436604506	0.997103778720069	-4.77568035225409	-0.791756901867059	ENSG00000029534
ANK1	ARC_yi_2stage	0.247622366926066	8.60718298481789	0.508690762589983	0.623663221775005	0.997103778720069	-4.68867674241369	0.490665259121584	ENSG00000029534
ANKRD18A	VMH_yi_2stage	0.147669777566081	9.57869277812414	0.707145565849706	0.501676354145659	0.997103778720069	-5.24377700925423	0.67185446045028	ENSG00000180071
ANKRD18A	ARC_yi_2stage	-0.0417790101869982	9.35242195457779	-0.276829852113626	0.788571617158479	0.997103778720069	-5.74251396423967	-0.26816590605335	ENSG00000180071
ANKRD34B	VMH_yi_2stage	0.131086352318714	12.4593152975485	0.318631129340035	0.758995214994144	0.997103778720069	-4.79926346706865	0.30680051663689	ENSG00000189127
ANKRD34B	ARC_yi_2stage	0.0361591676983755	10.3016289248542	0.0908324724558348	0.929696246922708	0.997103778720069	-4.77938553024697	0.0882270140529217	ENSG00000189127
ANO3	VMH_yi_2stage	-0.253248960714259	9.50210735053155	-5.40647295933793	0.00128410240986227	0.237056144892072	1.20387188397581	-3.21950919832613	ENSG00000134343
ANO3	ARC_yi_2stage	0.071127240078657	9.02864685362312	0.712599025634186	0.495204002100772	0.997103778720069	-5.32862885414723	0.682055271379716	ENSG00000134343
ANXA1	ARC_yi_2stage	-0.603639380797604	10.5467019098367	-0.675115786862274	0.51733947607852	0.997103778720069	-4.72249834223923	-0.647451960727676	ENSG00000135046
ANXA1	VMH_yi_2stage	-0.230105719169545	9.11842386596513	-0.594443884173025	0.570347198881323	0.997103778720069	-4.73067491631387	-0.567540234797581	ENSG00000135046
APOE	VMH_yi_2stage	0.256196999354362	15.3667822323838	1.91093413173427	0.0962174736879003	0.997103778720069	-4.21195436112524	1.66347458714108	ENSG00000130203
APOE	ARC_yi_2stage	0.0546249888126042	15.406440767185	0.468119547378948	0.651364651278867	0.997103778720069	-5.56672400051227	0.451867205081787	ENSG00000130203
APP	VMH_yi_2stage	0.150788949520981	14.9642069679534	1.42458525294397	0.195864621580799	0.997103778720069	-4.5873071980391	1.2934235148248	ENSG00000142192
APP	ARC_yi_2stage	0.114819281234178	15.217437597495	0.819219865831894	0.4346729739734	0.997103778720069	-5.02776967900446	0.781220235811786	ENSG00000142192
AQP4	VMH_yi_2stage	0.142448367500164	14.8201173564824	0.966789166411057	0.364792194747835	0.997103778720069	-5.08042367157822	0.906271446661532	ENSG00000171885
AQP4	ARC_yi_2stage	-0.000898654253792681	14.751753384974	-0.0077684802498424	0.993978350059946	0.99889813764017	-5.48708030524223	-0.00754709064448073	ENSG00000171885
AR	ARC_yi_2stage	0.363362825926484	10.2927286422154	1.1666376649651	0.274715994083431	0.997103778720069	-4.64789553628712	1.09226646894859	ENSG00000169083
AR	VMH_yi_2stage	0.00100450243048876	9.73740773786682	0.0126614956907195	0.990242788493142	0.998426613191432	-5.67861011232215	0.0122291559317919	ENSG00000169083
ARHGAP24	VMH_yi_2stage	-0.294587358058535	10.0034007077772	-1.2681202100768	0.243959317274553	0.997103778720069	-4.53935123136373	-1.16514743867951	ENSG00000138639
ARHGAP24	ARC_yi_2stage	-0.141027572525661	10.507276543195	-0.661212265528258	0.525696349013117	0.997103778720069	-4.94370969881523	-0.634589237906831	ENSG00000138639
ATP2C2	ARC_yi_2stage	0.319949178002022	9.61364234877964	1.14231460074187	0.283932287066719	0.997103778720069	-4.60565001371942	1.07152755648839	ENSG00000064270
ATP2C2	VMH_yi_2stage	0.131440921031785	10.0846621010229	0.479889823372762	0.6454412496484	0.997103778720069	-4.87747169563281	0.460104450657197	ENSG00000064270
AVP	VMH_yi_2stage	-0.257371290762133	6.00865404856552	-0.375433926385206	0.7182371848236	0.997103778720069	-5.27944598140089	-0.360815754308631	ENSG00000101200
AVP	ARC_yi_2stage	0.0386257415358928	6.60704014782407	0.066783521996801	0.948310322609728	0.997103778720069	-5.5833309702228	0.0648287849069237	ENSG00000101200
B4GALNT1	VMH_yi_2stage	-0.0844724452989836	10.8796670170599	-0.738270740437793	0.483594780949373	0.997103778720069	-5.34621250215412	-0.700532556136856	ENSG00000135454
B4GALNT1	ARC_yi_2stage	-0.0343382194209218	10.5677637164017	-0.200269159343188	0.845909101822417	0.997103778720069	-5.21007111310912	-0.194340722060551	ENSG00000135454
BCAN	ARC_yi_2stage	0.22532638866061	11.9939113879616	2.5270512742048	0.0337025927311797	0.948857610739368	-3.40477701159407	2.12361210220492	ENSG00000132692
BCAN	VMH_yi_2stage	0.297137541501919	12.1157662500262	2.5001507577848	0.0398489783611598	0.972315072012299	-3.47889824112182	2.05531097071288	ENSG00000132692
BDNF	ARC_yi_2stage	0.293788076106323	6.77413717597739	0.632240537907972	0.543551332506876	0.997103778720069	-4.69613909748169	0.607451480949666	ENSG00000176697
BDNF	VMH_yi_2stage	0.187835199806592	8.55825651062083	0.363508174731753	0.726653665454943	0.997103778720069	-4.77528929666105	0.349580342722555	ENSG00000176697
BMP8B	ARC_yi_2stage	-0.139738113257759	8.05972682128761	-0.518139173207171	0.617416861705221	0.997103778720069	-5.13234126501452	-0.499514659962275	ENSG00000116985
BMP8B	VMH_yi_2stage	-0.0328221382507189	8.80979196666497	-0.250884524640821	0.809048049734329	0.997103778720069	-5.69616958704841	-0.241654291842886	ENSG00000116985
BRINP3	ARC_yi_2stage	0.249507291750698	11.7440855106731	1.47003560579886	0.17697470435131	0.997103778720069	-4.49282865159792	1.35012869825784	ENSG00000162670
BRINP3	VMH_yi_2stage	-0.113331137651513	11.4754721679313	-0.335812541704556	0.746524702734644	0.997103778720069	-4.76285888353448	-0.323225193080564	ENSG00000162670
