NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	RGS10	regulator of G protein signaling 10 [Source:HGNC Symbol;Acc:HGNC:9992]	619	1.3149300813674927	-0.018214563	Yes	
row_1	C3	complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]	682	1.2490776777267456	0.002604545	Yes	
row_2	CD68	CD68 molecule [Source:HGNC Symbol;Acc:HGNC:1693]	760	1.157813310623169	0.02048707	Yes	
row_3	FTL	ferritin light chain [Source:HGNC Symbol;Acc:HGNC:3999]	793	1.12639582157135	0.040994264	Yes	
row_4	C1QC	complement C1q C chain [Source:HGNC Symbol;Acc:HGNC:1245]	794	1.1254087686538696	0.06380063	Yes	
row_5	TYROBP	transmembrane immune signaling adaptor TYROBP [Source:HGNC Symbol;Acc:HGNC:12449]	801	1.1190130710601807	0.086042546	Yes	
row_6	LY86	lymphocyte antigen 86 [Source:HGNC Symbol;Acc:HGNC:16837]	838	1.0876071453094482	0.10547379	Yes	
row_7	C3AR1	complement C3a receptor 1 [Source:HGNC Symbol;Acc:HGNC:1319]	873	1.060850739479065	0.12450776	Yes	
row_8	SGK1	serum/glucocorticoid regulated kinase 1 [Source:HGNC Symbol;Acc:HGNC:10810]	885	1.0500410795211792	0.1449896	Yes	
row_9	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	918	1.0300593376159668	0.16354454	Yes	
row_10	PLD4	phospholipase D family member 4 [Source:HGNC Symbol;Acc:HGNC:23792]	927	1.0255846977233887	0.18374817	Yes	
row_11	HLA-DMA	major histocompatibility complex, class II, DM alpha [Source:HGNC Symbol;Acc:HGNC:4934]	944	1.016363263130188	0.20318514	Yes	
row_12	AIF1	allograft inflammatory factor 1 [Source:HGNC Symbol;Acc:HGNC:352]	958	1.0060216188430786	0.22262998	Yes	
row_13	RGS1	regulator of G protein signaling 1 [Source:HGNC Symbol;Acc:HGNC:9991]	996	0.9848167896270752	0.2399057	Yes	
row_14	CD74	CD74 molecule [Source:HGNC Symbol;Acc:HGNC:1697]	1008	0.9790013432502747	0.2589479	Yes	
row_15	FCGR3A	Fc gamma receptor IIIa [Source:HGNC Symbol;Acc:HGNC:3619]	1044	0.9521439075469971	0.27570647	Yes	
row_16	LAPTM5	lysosomal protein transmembrane 5 [Source:HGNC Symbol;Acc:HGNC:29612]	1053	0.9456368684768677	0.29428998	Yes	
row_17	CXCL16	C-X-C motif chemokine ligand 16 [Source:HGNC Symbol;Acc:HGNC:16642]	1086	0.921992838382721	0.31065494	Yes	
row_18	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	1103	0.9149777889251709	0.32803735	Yes	
row_19	HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	1126	0.8988526463508606	0.34465814	Yes	
row_20	CX3CR1	C-X3-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:2558]	1149	0.8861035108566284	0.36102057	Yes	
