Barcode,Cluster
aaaaabpd-1,1
aaabkoah-1,5
aaacikgd-1,1
aaackjba-1,1
aaahkfma-1,1
aaaigapf-1,1
aaajjhek-1,4
aaajlpgc-1,4
aaakghoe-1,1
aaalceef-1,5
aaameemf-1,1
aaamodfg-1,1
aaaoklgn-1,1
aaaokmcd-1,1
aaaolknj-1,3
aababign-1,5
aabbhjhm-1,3
aabclimd-1,10
aabdfioi-1,3
aabeofoj-1,4
aabgpbcj-1,4
aabhoogp-1,5
aabiaico-1,4
aabjooog-1,4
aabkpjil-1,4
aableief-1,1
aabmdegj-1,4
aabnobko-1,1
aabohemp-1,5
aaboiafh-1,1
aabolcii-1,1
aabpeclo-1,5
aabpopga-1,5
aacdpbpa-1,1
aaceijbn-1,5
aaceikhc-1,4
aacgejap-1,4
aacgpkki-1,1
aachjhdi-1,1
aacilebk-1,4
aacjggkg-1,8
aaclbppp-1,1
aacncbdd-1,4
aacpdkho-1,5
aacpjkmc-1,1
aacpmkcl-1,4
aadagmgj-1,8
aadcmnhe-1,4
aadfcfci-1,4
aadgdgpm-1,4
aadhcibi-1,4
aadhnnok-1,4
aadkepcp-1,5
aadkkggi-1,10
aadkoknb-1,1
aadlakii-1,4
aadmalpg-1,1
aadnkacc-1,4
aadocpka-1,5
aadofjjc-1,4
aaeaafgc-1,5
aaeffhki-1,3
aaefjgdp-1,4
aaehkkdl-1,1
aaeiicld-1,1
aaeijlki-1,4
aaejdnlo-1,4
aaejfbdk-1,8
aaekapkh-1,1
aaekekhf-1,1
aaekhnkn-1,1
aaemaedd-1,1
aaemmdcp-1,1
aaepamlc-1,4
aafalakb-1,1
aafbbdif-1,1
aafbkiim-1,1
aafcagnm-1,5
aafdhmhl-1,3
aafdppmn-1,1
aafeeoop-1,1
aafgfgik-1,3
aafhimli-1,4
aafkclfc-1,1
aafkfmdl-1,5
aafkjbnl-1,5
aafkkmfe-1,4
aafleafl-1,1
aaflgggd-1,1
aaflobfm-1,5
aafmbhga-1,3
aafnalnj-1,1
aafnbdbg-1,1
aafnchld-1,1
aagafcpj-1,1
aagbijgm-1,1
aagbljgk-1,5
aagdclab-1,1
aagfeaeh-1,5
aagfipce-1,1
aagfmepf-1,5
aaggbkbj-1,5
aaggcbok-1,1
aagggmhf-1,5
aaggogdn-1,1
aaghamdg-1,5
aaghdgih-1,1
aagigobj-1,1
aagjefdl-1,1
aagkheee-1,1
aagmpgci-1,1
aagokkkp-1,1
aahbgcfd-1,1
aahcehpm-1,1
aahdaphb-1,1
aahecpec-1,1
aahfgmoa-1,1
aahfhkck-1,1
aahfjjao-1,3
aahglpjf-1,1
aahhbpah-1,1
aahihaci-1,1
aahjlnbh-1,1
aahkckgk-1,3
aahkjfkb-1,1
aahlejgp-1,1
aahlogie-1,5
aahmogej-1,5
aahmpgdg-1,4
aahobddj-1,1
aahpehff-1,5
aahplffk-1,5
aaibkemi-1,1
aaicalnl-1,1
aaidgafm-1,5
aaiedgom-1,1
aaiekloc-1,5
aaijhblf-1,4
aaiknaap-1,4
aaildpji-1,1
aaioppin-1,4
aajailin-1,1
aajanihe-1,4
aajbgobf-1,1
aajcikeh-1,4
aajddenj-1,4
aajdnoja-1,8
aajekdnd-1,5
aajfgodc-1,3
aajfhfbl-1,5
aajippmc-1,4
aajjlejk-1,4
aajkaflg-1,4
aajmaamh-1,4
aajmligi-1,4
aajnaabe-1,4
aajnjpbb-1,3
aajnpmap-1,1
aakafobd-1,5
aakchach-1,1
aakdfjkp-1,1
aakdpahi-1,4
aakdplem-1,4
aakhmkhk-1,1
aakibabo-1,1
aakjokdl-1,4
aaknliij-1,1
aaknnogp-1,4
aalaidfb-1,5
aalappai-1,1
aalbngml-1,4
aalchfeg-1,4
aalclpfo-1,4
aaldjcjm-1,5
aaldkpff-1,4
aaleccmi-1,4
aalecgml-1,4
aaleoobd-1,1
aalgejad-1,4
aaljgnai-1,4
aaljlhei-1,8
aalljiba-1,8
aalmdmlc-1,5
aalmjbdc-1,4
aalmlegd-1,8
aaloakii-1,4
aaloncnf-1,1
aalpgdnj-1,1
aamagkfi-1,4
aamakimk-1,4
aambkmcm-1,1
aamcikcg-1,4
aamcopkp-1,5
aamdakil-1,1
aamdholn-1,4
aamfkflc-1,8
aamgcopj-1,5
aamghpoa-1,5
aamgkfpe-1,3
aamgldip-1,1
aamhhoca-1,1
aaminfbd-1,4
aaminnbo-1,5
aamjcedd-1,4
aamkhjbo-1,4
aamlfgpg-1,1
aamnaece-1,1
aamoilpj-1,1
aanbhblp-1,4
aanbifmc-1,5
aanbklea-1,3
aandclgg-1,4
aandkljf-1,8
aanediip-1,3
aaneklaj-1,4
aanflanb-1,5
aangidha-1,8
aangkkdc-1,4
aanglgph-1,5
aanifloa-1,1
aankhhmg-1,5
aanljcda-1,4
aanndoam-1,4
aanpikpk-1,4
aaoacoaj-1,1
aaoainpf-1,4
aaocmnib-1,1
aaodlmcd-1,5
aaoeepin-1,5
aaoejkik-1,4
aaofhcmp-1,5
aaofpeag-1,4
aaogbhbd-1,8
aaogkffo-1,1
aaohhdjf-1,4
aaojbidk-1,5
aaojngjl-1,4
aaokjbef-1,4
aaokohok-1,4
aaooknkh-1,1
aaopmpfj-1,4
aapaogcc-1,1
aapbcgld-1,8
aapbpkne-1,5
aapdjnbm-1,4
aapdpeom-1,5
aapegaif-1,8
aapfkclg-1,1
aapfljlp-1,4
aapganha-1,3
aapgeojo-1,1
aapgilka-1,1
aapglloc-1,5
aapgmiae-1,1
aapgocpe-1,5
aapiddff-1,10
aapkifgc-1,3
aaplgkda-1,4
aapmdofh-1,4
aapmefhe-1,8
aapnelkm-1,4
aapoioci-1,4
ababakbm-1,4
ababpaim-1,4
abacbmgo-1,4
abaccgag-1,4
abafplam-1,1
abahipkh-1,5
abahkfjp-1,1
abaholgg-1,5
abaighco-1,1
abajlfce-1,4
abampjml-1,4
abaneaek-1,4
abanfgpo-1,3
abanjokm-1,4
abaocdco-1,1
abaofoom-1,1
abbbbkgn-1,3
abbcjbgh-1,3
abbfadcd-1,3
abbhlcla-1,3
abbhmnoa-1,3
abbjfocd-1,4
abbjmdmd-1,5
abblghoe-1,5
abbnofim-1,4
abcabfjm-1,1
abcabpoa-1,1
abcapmpp-1,3
abcbophg-1,1
abcdmjci-1,4
abcekohn-1,8
abcfhhkj-1,1
abcigiad-1,4
abcilpkj-1,4
abcjgdel-1,4
abclbpll-1,4
abcldnbb-1,5
abclledn-1,4
abclphna-1,8
abcmbgkh-1,4
abcmhfdk-1,4
abcnldge-1,4
abcpkide-1,5
abcplfpo-1,5
abdalhop-1,4
abddcflf-1,1
abddgbdb-1,3
abdfiamo-1,4
abdhgajp-1,3
abdklfig-1,5
abdlkend-1,4
abdmalhc-1,5
abdoancm-1,4
abdockhf-1,4
abdpcpkm-1,4
abebaocb-1,1
abebneom-1,5
abecdppl-1,5
abefgjlb-1,4
abegejfc-1,5
abegofpo-1,4
abejcanp-1,4
abemagkn-1,4
abemaibj-1,4
abenkckl-1,4
abennpic-1,8
abenopli-1,4
abeobnke-1,4
abeoceca-1,4
abeokmin-1,10
abephknh-1,4
abepndbk-1,1
abfacboi-1,1
abfaocdb-1,1
abfdgpjk-1,8
abfeeipc-1,1
abfgdbeo-1,8
abfhiiaj-1,4
abfjfapd-1,4
abfkboaf-1,1
abfknfjn-1,4
abfmjeaa-1,8
abfnifio-1,5
abgcbene-1,4
abgdhlbe-1,4
abgdpapj-1,4
abgedjdl-1,1
abgfkgkm-1,5
abgfkknc-1,4
abghahac-1,4
abghpbpb-1,4
abginaen-1,4
abgjimgp-1,4
abgjomem-1,5
abgjomjc-1,3
abgkbngl-1,1
abglcfmd-1,1
abgmgpnh-1,5
abgnbain-1,4
abgpblkh-1,4
abhakcbc-1,4
abhaleka-1,5
abhaoolc-1,5
abhbadeg-1,5
abhbimdd-1,5
abhcgdcp-1,4
abhclmae-1,4
abhcojjf-1,5
abhifjdf-1,1
abhjihnm-1,4
abhkkcke-1,4
abhklbld-1,4
abhkloop-1,4
abhlhkoh-1,1
abhljcbd-1,4
abhnbmgp-1,5
abhnkjkm-1,4
abhopkml-1,1
abhpelbe-1,5
abideiob-1,4
abienhdo-1,5
abifacml-1,1
abifmmjp-1,8
abihhnma-1,5
abiiaihi-1,4
abiikiof-1,4
abijafna-1,1
abikjikf-1,5
abimcijc-1,4
abinnfnh-1,4
abinnlhp-1,4
abiocgko-1,4
abipadgk-1,8
abipkgje-1,1
abjahklf-1,5
abjaiiek-1,4
abjajohp-1,3
abjbelkj-1,4
abjbfbka-1,4
abjckaed-1,4
abjcoafa-1,3
abjcpolc-1,5
abjfdcel-1,1
abjfhpcg-1,4
abjfmfei-1,4
abjgkppn-1,4
abjhgbdm-1,5
abjjhdhj-1,4
abjlfkof-1,4
abjmbjgn-1,8
abjnhenc-1,5
abjoikpn-1,4
abjpjegb-1,4
abjppfnc-1,4
abkapjbm-1,1
abkbcoaf-1,4
abkbmgmp-1,1
abkbppmc-1,1
abkdnpbj-1,5
abkeiccb-1,9
abkenlnj-1,9
abkgpelb-1,3
abkicpaj-1,4
abkilfgg-1,5
abkilfii-1,9
abklgeeh-1,1
abklkobm-1,5
abkmgkae-1,3
abknfmin-1,3
abknhaoi-1,9
abkopmne-1,9
abkpccac-1,9
abkpjihh-1,3
abkpoebo-1,3
ablafcpc-1,3
ablbkefh-1,3
abldpakp-1,9
ablelpkm-1,9
ablfdflf-1,9
ablfnkdp-1,3
ablhjdhk-1,3
ablhljle-1,5
ablkkjbc-1,5
ablmanmk-1,5
ablnoeok-1,3
abmaclcc-1,5
abmamkgb-1,3
abmbgljn-1,9
abmfhpnn-1,4
abmgkjpd-1,3
abmhhabi-1,9
abmhnmbo-1,9
abmjbhag-1,9
abmjfcfm-1,9
abmkgfdi-1,3
abmklicl-1,4
abmnbgcb-1,9
abnanmjo-1,1
abnbnnbg-1,3
abnbpakk-1,4
abnckomo-1,5
abnfcbhl-1,9
abnfflnn-1,9
abngghgd-1,5
abnihdmk-1,4
abniliin-1,5
abnimicd-1,9
abnkklad-1,4
abnmegcd-1,9
abnmpikc-1,4
abnnehff-1,9
abnnkfln-1,5
abnpcmab-1,4
abnpjdoo-1,3
abnppcgc-1,9
aboaehdp-1,9
aboajhdi-1,4
aboammgo-1,5
abobpbhe-1,4
aboddgbi-1,1
abodejhc-1,3
aboebfod-1,4
abofiakm-1,9
abofmbpm-1,5
abofmefp-1,4
abofnnad-1,1
abogkdna-1,5
abohehbf-1,5
aboifkch-1,9
abojhglm-1,1
abokaheg-1,4
abokcohm-1,3
abolgidb-1,3
aboljgak-1,4
abomcfdf-1,4
abomlmog-1,1
abommpnk-1,5
abpabhce-1,3
abpabpcm-1,1
abpbdlik-1,5
abpckmhj-1,1
abpecnma-1,4
abpembpf-1,1
abpfngjo-1,4
abpgcele-1,1
abpgkmob-1,3
abpialgk-1,4
abpiokhm-1,5
abpjfeok-1,5
abpjkdda-1,5
abpkjoga-1,1
abpkongg-1,1
abplikff-1,1
abpoaphn-1,1
abpobhke-1,9
abppgbpf-1,4
abppjegk-1,8
acaaooef-1,3
acabdbim-1,4
acacaihn-1,1
acadddej-1,1
acaflgki-1,1
acagedkb-1,1
acahgefd-1,1
acahjngc-1,3
acaigbha-1,5
acaliehc-1,1
acaoinlb-1,1
acapfmoi-1,5
acbapnnd-1,1
acbceggi-1,4
acbcilnm-1,5
acbdjjdg-1,8
acbfjcna-1,5
acbgfdjg-1,1
acbgnmke-1,5
acbgpfji-1,9
acbhifnb-1,9
acbhmdcp-1,9
acbhmman-1,3
acbinanj-1,1
acbleehl-1,9
acbmgfll-1,9
acbminla-1,1
acbmkgll-1,5
acbnhpka-1,9
acbokchn-1,3
acbompfc-1,9
acbpmhfe-1,3
accakapj-1,9
accbfhjd-1,9
acccffel-1,9
acccheaf-1,9
accecnnc-1,9
accgfbjc-1,9
acchhanl-1,9
acckhmjf-1,3
accknjmk-1,9
acclfmie-1,9
accllnnl-1,9
accmndbn-1,9
accnlpfi-1,9
accpfdjp-1,5
accpfjmc-1,5
acdamfcc-1,1
acdbenjo-1,5
acdbkkeb-1,9
acdcbcna-1,9
acddbngn-1,9
acddcfap-1,3
acdfldjb-1,9
acdggchn-1,5
acdgnban-1,9
acdgoaoh-1,3
acdhjipg-1,4
acdhmnkd-1,9
acdhmpke-1,9
acdibbjj-1,9
acdikoam-1,9
acdinmpm-1,9
acdiodib-1,9
acdkfknd-1,4
acdlldoa-1,9
acdmeoda-1,9
acdnbaii-1,3
acdoeijk-1,3
acdopgdg-1,9
aceaahba-1,9
acebblkn-1,9
acebkaha-1,9
acecahji-1,9
aceckkaj-1,3
acedlijk-1,9
aceegphc-1,3
acefamom-1,1
acefogpo-1,9
acegkjgg-1,9
acehhhpp-1,9
acejihbb-1,3
acejmjoj-1,9
aceljkia-1,1
acemhhfo-1,5
acemlmpe-1,5
acemlnem-1,9
acempdmd-1,5
aceobkid-1,9
aceojdik-1,9
acfapkgc-1,9
acfbpggg-1,9
acfdkmgl-1,3
acfechcg-1,8
acfeljhn-1,9
acfgpfdp-1,9
acfidlfp-1,4
acfifgha-1,1
acfkdjdb-1,4
acfkeknn-1,1
acfmkkfa-1,5
acfnjjok-1,1
acfpgdkf-1,4
acfpljdi-1,4
acgabohe-1,7
acganjpc-1,8
acgappfe-1,4
acgcbcnd-1,1
acgcohol-1,5
acgdnbmh-1,1
acgdnjkm-1,1
acgekbdl-1,8
acgemeap-1,3
acgfgdpb-1,7
acgfpblm-1,1
acgghlgi-1,4
acgjdjfk-1,3
acgkajej-1,4
acgkiejo-1,6
acglhmpc-1,1
acglofba-1,3
acgmcdlc-1,5
acgoaadm-1,1
achbgame-1,7
achbkpmp-1,4
achbmnmp-1,5
achcicoc-1,1
acheaaog-1,8
achefgag-1,6
achelfig-1,4
achenabg-1,7
achfhgoh-1,4
achfnbfo-1,1
achghgea-1,5
achihoal-1,5
achiipin-1,7
achmdncf-1,4
achmnhai-1,4
achnjgdk-1,5
achocfcj-1,4
achogneo-1,8
acholohb-1,6
achpmejm-1,4
aciacjeh-1,7
acibifai-1,3
acibnmgi-1,3
acidgeia-1,4
acidghep-1,1
acifblab-1,1
acifegoo-1,1
acifmjhk-1,1
acifmjjp-1,5
acigaggm-1,5
acihdidf-1,1
aciiodnm-1,9
acilclbb-1,1
acilmhkc-1,1
acimmocj-1,5
acjbhogd-1,9
acjeplno-1,3
acjhkjig-1,6
acjmknbc-1,8
acjnocpa-1,1
acjoaimj-1,1
acjoflgl-1,3
acjofpjf-1,7
ackaajlc-1,6
ackaghkh-1,8
ackbdica-1,6
ackblejl-1,5
ackbpogn-1,7
ackcmkla-1,2
ackegkih-1,2
ackemmce-1,3
ackgifoi-1,2
ackgkolf-1,10
ackhoinl-1,2
ackiknfa-1,2
ackjajjo-1,5
ackjcgan-1,2
ackkbdeb-1,2
acklkbpn-1,2
ackmpnen-1,2
acknondh-1,4
ackoncig-1,8
ackonckj-1,2
ackoompi-1,8
ackpbcgn-1,2
ackpjgdk-1,2
ackpkpnb-1,2
ackppbln-1,2
aclbipod-1,2
aclbnjjf-1,3
aclccmnp-1,2
aclcilhk-1,10
aclcoabh-1,2
aclddcgi-1,2
acldgppn-1,2
acldigci-1,2
acleipoc-1,2
aclgmnjb-1,2
aclhcekm-1,2
aclhnjkm-1,2
aclhppag-1,2
acligmjo-1,3
acliibcf-1,2
aclkkgkc-1,2
aclmjphl-1,1
aclnmpmg-1,2
aclnndne-1,2
aclojpga-1,2
aclomnoo-1,8
acmclmam-1,5
acmcmfnk-1,2
acmeohhn-1,2
acmgeccn-1,5
acmhelgj-1,2
acmhgjeg-1,2
acmhicml-1,2
acmmobmn-1,2
acmnicpe-1,2
acmnogbj-1,1
acmobbie-1,5
acmokclj-1,2
acmoobfl-1,5
acmpldch-1,2
acnacfpn-1,2
acnagmcf-1,2
acnakoae-1,5
acnbmnih-1,3
acnckphh-1,3
acnekece-1,2
acnenjlj-1,3
acngehph-1,3
acngiobb-1,5
acnhaaol-1,3
acnhecdo-1,2
acnhidph-1,2
acnjfpak-1,3
acnkdelh-1,3
acnkealo-1,3
acnkhpmp-1,3
acnlkkon-1,3
acnmccek-1,2
acnmifco-1,2
acnmjdlo-1,2
acnmonbc-1,3
acnnfopo-1,8
acnogmah-1,2
acnokjdm-1,3
acoalgeb-1,2
acobnmmi-1,2
acoboflj-1,5
acocalhg-1,2
acodalgl-1,2
acodcgdc-1,2
acodhene-1,2
acoebboe-1,2
acofhcnn-1,2
acoflfij-1,5
acofocil-1,2
acogepna-1,3
acoggbdp-1,2
acohiijj-1,3
acoilgeo-1,2
acoinnpj-1,3
acojencj-1,2
acojhcll-1,2
acokhfie-1,2
acokommi-1,3
acolepni-1,3
acoljidc-1,2
acolkdop-1,2
acomdfkn-1,2
acoobgjb-1,3
acooddgk-1,2
acooibke-1,2
acpanijh-1,2
acpbdkko-1,2
acpbehnb-1,2
acpbfmec-1,3
acpcnjgi-1,3
acpddlce-1,8
acpedehd-1,2
acphlcij-1,2
acpifgmc-1,2
acpjfmba-1,2
acplcpbn-1,3
