Donor	Analysis.Region	phenotype	NPY_puncta	CRHR2_puncta	NR5A1_puncta	CYP26A1_puncta	ncell	NPY_puncta_percell	CRHR2_puncta_percell	NR5A1_puncta_percell	CYP26A1_puncta_percell	Sex
Br1225	VMH	 NPY+ CRHR2+ NR5A1+ CYP26A1+	47	9	6	13	1	47	9	6	13	Male
Br1225	VMH	 NPY+ CRHR2+ NR5A1- CYP26A1-	132	10	2	6	2	66	5	1	3	Male
Br1225	VMH	 NPY+ CRHR2- NR5A1+ CYP26A1+	76	0	6	8	1	76	0	6	8	Male
Br1225	VMH	 NPY+ CRHR2- NR5A1- CYP26A1+	351	2	0	21	3	117	0.666666666666667	0	7	Male
Br1225	VMH	 NPY+ CRHR2- NR5A1- CYP26A1-	2656	5	1	40	31	85.6774193548387	0.161290322580645	0.032258064516129	1.29032258064516	Male
Br1225	VMH	 NPY- CRHR2+ NR5A1+ CYP26A1+	89	2330	3184	2410	242	0.367768595041322	9.62809917355372	13.1570247933884	9.95867768595041	Male
Br1225	VMH	 NPY- CRHR2+ NR5A1+ CYP26A1-	12	862	1236	383	101	0.118811881188119	8.53465346534654	12.2376237623762	3.79207920792079	Male
Br1225	VMH	 NPY- CRHR2+ NR5A1- CYP26A1+	112	1631	512	2344	228	0.491228070175439	7.15350877192982	2.24561403508772	10.280701754386	Male
Br1225	VMH	 NPY- CRHR2+ NR5A1- CYP26A1-	16	793	259	419	129	0.124031007751938	6.14728682170543	2.0077519379845	3.24806201550388	Male
Br1225	VMH	 NPY- CRHR2- NR5A1+ CYP26A1+	28	185	1252	625	76	0.368421052631579	2.43421052631579	16.4736842105263	8.22368421052632	Male
Br1225	VMH	 NPY- CRHR2- NR5A1+ CYP26A1-	7	284	1470	304	160	0.04375	1.775	9.1875	1.9	Male
Br1225	VMH	 NPY- CRHR2- NR5A1- CYP26A1+	215	640	234	3230	367	0.5858310626703	1.74386920980926	0.637602179836512	8.80108991825613	Male
Br1225	VMH	 NPY- CRHR2- NR5A1- CYP26A1-	700	1505	908	2415	4780	0.146443514644351	0.314853556485356	0.189958158995816	0.505230125523013	Male
Br1735	VMH	 NPY+ CRHR2+ NR5A1+ CYP26A1+	39	17	19	7	1	39	17	19	7	Male
Br1735	VMH	 NPY+ CRHR2+ NR5A1- CYP26A1+	323	10	1	7	1	323	10	1	7	Male
Br1735	VMH	 NPY+ CRHR2+ NR5A1- CYP26A1-	37	9	0	6	1	37	9	0	6	Male
Br1735	VMH	 NPY+ CRHR2- NR5A1+ CYP26A1+	82	9	12	46	2	41	4.5	6	23	Male
Br1735	VMH	 NPY+ CRHR2- NR5A1- CYP26A1+	320	1	0	21	3	106.666666666667	0.333333333333333	0	7	Male
Br1735	VMH	 NPY+ CRHR2- NR5A1- CYP26A1-	3306	7	0	45	31	106.645161290323	0.225806451612903	0	1.45161290322581	Male
Br1735	VMH	 NPY- CRHR2+ NR5A1+ CYP26A1+	437	4001	4509	3671	368	1.1875	10.8722826086957	12.2527173913043	9.97554347826087	Male
Br1735	VMH	 NPY- CRHR2+ NR5A1+ CYP26A1-	178	2538	2565	979	279	0.637992831541219	9.09677419354839	9.19354838709677	3.5089605734767	Male
Br1735	VMH	 NPY- CRHR2+ NR5A1- CYP26A1+	275	598	82	780	74	3.71621621621622	8.08108108108108	1.10810810810811	10.5405405405405	Male
Br1735	VMH	 NPY- CRHR2+ NR5A1- CYP26A1-	215	709	120	327	99	2.17171717171717	7.16161616161616	1.21212121212121	3.3030303030303	Male
Br1735	VMH	 NPY- CRHR2- NR5A1+ CYP26A1+	271	387	1837	1944	189	1.43386243386243	2.04761904761905	9.71957671957672	10.2857142857143	Male
Br1735	VMH	 NPY- CRHR2- NR5A1+ CYP26A1-	265	550	1712	655	270	0.981481481481481	2.03703703703704	6.34074074074074	2.42592592592593	Male
Br1735	VMH	 NPY- CRHR2- NR5A1- CYP26A1+	523	217	90	1900	184	2.84239130434783	1.17934782608696	0.489130434782609	10.3260869565217	Male
Br1735	VMH	 NPY- CRHR2- NR5A1- CYP26A1-	3367	998	1113	3094	5382	0.6256038647343	0.185432924563359	0.206800445930881	0.57487922705314	Male
Br5459	VMH	 NPY+ CRHR2- NR5A1- CYP26A1+	147	0	4	71	7	21	0	0.571428571428571	10.1428571428571	Male
Br5459	VMH	 NPY- CRHR2+ NR5A1+ CYP26A1+	0	1658	645	1043	58	0	28.5862068965517	11.1206896551724	17.9827586206897	Male
Br5459	VMH	 NPY- CRHR2+ NR5A1+ CYP26A1-	0	108	24	13	3	0	36	8	4.33333333333333	Male
Br5459	VMH	 NPY- CRHR2+ NR5A1- CYP26A1+	0	2758	31	1318	98	0	28.1428571428571	0.316326530612245	13.4489795918367	Male
Br5459	VMH	 NPY- CRHR2+ NR5A1- CYP26A1-	0	218	2	32	12	0	18.1666666666667	0.166666666666667	2.66666666666667	Male
Br5459	VMH	 NPY- CRHR2- NR5A1+ CYP26A1+	1	209	1851	2438	161	0.0062111801242236	1.29813664596273	11.4968944099379	15.1428571428571	Male
Br5459	VMH	 NPY- CRHR2- NR5A1+ CYP26A1-	1	22	195	60	25	0.04	0.88	7.8	2.4	Male
Br5459	VMH	 NPY- CRHR2- NR5A1- CYP26A1+	103	490	228	6196	616	0.167207792207792	0.795454545454545	0.37012987012987	10.0584415584416	Male
Br5459	VMH	 NPY- CRHR2- NR5A1- CYP26A1-	80	543	261	4411	3193	0.0250548073911682	0.170059505167554	0.0817413091136862	1.38145944253054	Male
