NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	DNAH17	dynein axonemal heavy chain 17 [Source:HGNC Symbol;Acc:HGNC:2946]	330	0.6358506679534912	-0.014098694	No	
row_1	CCDC39	coiled-coil domain containing 39 [Source:HGNC Symbol;Acc:HGNC:25244]	386	0.6104333996772766	-0.0085904095	No	
row_2	ENKUR	enkurin, TRPC channel interacting protein [Source:HGNC Symbol;Acc:HGNC:28388]	523	0.5515367984771729	-0.009891337	No	
row_3	CFAP70	cilia and flagella associated protein 70 [Source:HGNC Symbol;Acc:HGNC:30726]	692	0.49451735615730286	-0.014408081	No	
row_4	ATG14	autophagy related 14 [Source:HGNC Symbol;Acc:HGNC:19962]	767	0.4726007878780365	-0.012428868	No	
row_5	AMBRA1	autophagy and beclin 1 regulator 1 [Source:HGNC Symbol;Acc:HGNC:25990]	919	0.4361475706100464	-0.016618308	No	
row_6	CCDC40	coiled-coil domain containing 40 [Source:HGNC Symbol;Acc:HGNC:26090]	1125	0.39335203170776367	-0.02540223	No	
row_7	CFAP54	cilia and flagella associated protein 54 [Source:HGNC Symbol;Acc:HGNC:26456]	1680	0.3094002306461334	-0.060879398	No	
row_8	CCSAP	centriole, cilia and spindle associated protein [Source:HGNC Symbol;Acc:HGNC:29578]	1736	0.30269625782966614	-0.06016481	No	
row_9	CFAP53	cilia and flagella associated protein 53 [Source:HGNC Symbol;Acc:HGNC:26530]	2300	0.24093206226825714	-0.09736316	No	
row_10	DNAH7	dynein axonemal heavy chain 7 [Source:HGNC Symbol;Acc:HGNC:18661]	2439	0.22677980363368988	-0.10386838	No	
row_11	TUBB4A	tubulin beta 4A class IVa [Source:HGNC Symbol;Acc:HGNC:20774]	2651	0.2069982886314392	-0.11599161	No	
row_12	DNAL1	dynein axonemal light chain 1 [Source:HGNC Symbol;Acc:HGNC:23247]	2904	0.18677043914794922	-0.13141218	No	
row_13	KIF17	kinesin family member 17 [Source:HGNC Symbol;Acc:HGNC:19167]	3075	0.17445051670074463	-0.14106016	No	
row_14	SAXO2	stabilizer of axonemal microtubules 2 [Source:HGNC Symbol;Acc:HGNC:33727]	3148	0.16981132328510284	-0.1436521	No	
row_15	DYNC2H1	dynein cytoplasmic 2 heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2962]	3149	0.16966040432453156	-0.14100924	No	
row_16	SEPTIN2	septin 2 [Source:HGNC Symbol;Acc:HGNC:7729]	3659	0.13344122469425201	-0.17595416	No	
row_17	INPP5E	inositol polyphosphate-5-phosphatase E [Source:HGNC Symbol;Acc:HGNC:21474]	3796	0.12538765370845795	-0.18389332	No	
row_18	RPGRIP1L	RPGRIP1 like [Source:HGNC Symbol;Acc:HGNC:29168]	3867	0.12113973498344421	-0.18709795	No	
row_19	PRKACA	protein kinase cAMP-activated catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9380]	4149	0.10423757880926132	-0.20591356	No	
row_20	IFT57	intraflagellar transport 57 [Source:HGNC Symbol;Acc:HGNC:17367]	4275	0.09603790193796158	-0.21350978	No	
row_21	TOGARAM1	TOG array regulator of axonemal microtubules 1 [Source:HGNC Symbol;Acc:HGNC:19959]	4372	0.09085097908973694	-0.21907741	No	
