NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS	DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS	Details ...	314	-0.6239065	-2.995539	0.0	0.0	0.0	1680	tags=43%, list=12%, signal=48%	
MCLACHLAN_DENTAL_CARIES_UP	MCLACHLAN_DENTAL_CARIES_UP	Details ...	133	-0.69341034	-2.9853365	0.0	0.0	0.0	1441	tags=50%, list=11%, signal=55%	
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	Details ...	309	-0.61059994	-2.9350026	0.0	0.0	0.0	1777	tags=39%, list=13%, signal=44%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	Details ...	63	-0.7682699	-2.9002385	0.0	0.0	0.0	1250	tags=57%, list=9%, signal=63%	
DESCARTES_FETAL_CEREBRUM_VASCULAR_ENDOTHELIAL_CELLS	DESCARTES_FETAL_CEREBRUM_VASCULAR_ENDOTHELIAL_CELLS	Details ...	269	-0.61478674	-2.8978596	0.0	0.0	0.0	1777	tags=47%, list=13%, signal=53%	
RUBENSTEIN_SKELETAL_MUSCLE_MYELOID_CELLS	RUBENSTEIN_SKELETAL_MUSCLE_MYELOID_CELLS	Details ...	300	-0.58278084	-2.7962096	0.0	0.0	0.0	3364	tags=56%, list=25%, signal=73%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	133	-0.6461357	-2.7850935	0.0	0.0	0.0	1769	tags=47%, list=13%, signal=54%	
FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	Details ...	288	-0.5765352	-2.7524505	0.0	0.0	0.0	1678	tags=38%, list=12%, signal=42%	
KHETCHOUMIAN_TRIM24_TARGETS_UP	KHETCHOUMIAN_TRIM24_TARGETS_UP	Details ...	34	-0.81528646	-2.7518733	0.0	0.0	0.0	572	tags=47%, list=4%, signal=49%	
TRAVAGLINI_LUNG_TREM2_DENDRITIC_CELL	TRAVAGLINI_LUNG_TREM2_DENDRITIC_CELL	Details ...	486	-0.5476322	-2.7497575	0.0	0.0	0.0	3205	tags=47%, list=24%, signal=60%	
