Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value,Cluster 10 Mean Counts,Cluster 10 Log2 fold change,Cluster 10 Adjusted p value,Cluster 11 Mean Counts,Cluster 11 Log2 fold change,Cluster 11 Adjusted p value,Cluster 12 Mean Counts,Cluster 12 Log2 fold change,Cluster 12 Adjusted p value,Cluster 13 Mean Counts,Cluster 13 Log2 fold change,Cluster 13 Adjusted p value,Cluster 14 Mean Counts,Cluster 14 Log2 fold change,Cluster 14 Adjusted p value,Cluster 15 Mean Counts,Cluster 15 Log2 fold change,Cluster 15 Adjusted p value,Cluster 16 Mean Counts,Cluster 16 Log2 fold change,Cluster 16 Adjusted p value,Cluster 17 Mean Counts,Cluster 17 Log2 fold change,Cluster 17 Adjusted p value,Cluster 18 Mean Counts,Cluster 18 Log2 fold change,Cluster 18 Adjusted p value,Cluster 19 Mean Counts,Cluster 19 Log2 fold change,Cluster 19 Adjusted p value,Cluster 20 Mean Counts,Cluster 20 Log2 fold change,Cluster 20 Adjusted p value,Cluster 21 Mean Counts,Cluster 21 Log2 fold change,Cluster 21 Adjusted p value,Cluster 22 Mean Counts,Cluster 22 Log2 fold change,Cluster 22 Adjusted p value,Cluster 23 Mean Counts,Cluster 23 Log2 fold change,Cluster 23 Adjusted p value,Cluster 24 Mean Counts,Cluster 24 Log2 fold change,Cluster 24 Adjusted p value,Cluster 25 Mean Counts,Cluster 25 Log2 fold change,Cluster 25 Adjusted p value,Cluster 26 Mean Counts,Cluster 26 Log2 fold change,Cluster 26 Adjusted p value,Cluster 27 Mean Counts,Cluster 27 Log2 fold change,Cluster 27 Adjusted p value
ENSG00000069431,ABCC9,0.07456948157403692,-1.6103346126821778,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000305317973976988,0.17703107572112337,-0.22217870611307955,0.00008802876380220688,0.44582254138394894,1.2949654616943085,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002504563295731728,0.12940758007175268,-0.6845923606504609,0.00000000000000000005840286691565848,0.11297807338095539,-0.8863079882185558,0.0000000000000000000000000000006357165243518656,0.22190732662248033,0.12314125767754813,0.0769368486796403,0.5918546869088698,1.6372436883842312,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014056676332978314,0.05325768699145714,-2.049339423882998,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003621246842248943,0.059694113869294296,-1.8514768550794063,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022820694800612118,0.1496888607509732,-0.46795724285000606,0.00000000012943628696204136,0.11828360367825852,-0.8166508163517476,0.00000000000000000000000012863525756462913,0.3486453868242548,0.8290787318993837,0.0000000000000000000000000000000000000000000000000002109566407895571,0.2892420393454247,0.5089491457797024,0.00005078618604867583,0.17770136014529483,-0.20717116252628598,0.02219948201242316,0.552825582374235,1.4960756564789184,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005831771974240531,0.2697369363176814,0.4159789051673939,0.000000005395879522110126,0.2838491092278103,0.4812645857757849,0.0005202593861677628,0.10187181130410891,-0.999724877623549,0.00000000437532645192796,0.28201078540126734,0.47500658921138994,0.0000006282084108362009,0.6057858100772716,1.6115991740075732,0.000000000000000000000000000000000000000000000000000000000000000000000000000000007158988756885706,0.20076320546294435,-0.02041570904450296,0.9344013915372112,0.2782634341460717,0.45236744317346833,0.0010798903756826786,0.0762957499194864,-1.4261926027489382,0.00000000000000000000006439857175020574,0.3687438325970875,0.8605422830548024,0.0000019385729012629235,0.5138194261647798,1.34245268512701,0.00000000000000000066952063933637235,0.053648915187376696,-1.8762071848934707,0.00000000020227209639724267,0.08588743467154614,-1.2448480762527687,0.0000000000014570090117948686
ENSG00000123612,ACVR1C,0.6319333498686439,0.42088475483240695,0.000000000000000000000000000000000000000014603399955565106,0.3712380771366113,-0.4439408306538043,0.00000000000000000010408158326509025,0.2170588744369343,-1.2676009382634166,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011897326870427409,0.6517034487863977,0.4153709293761966,0.0000000000000038814046336976114,0.2468691092813642,-1.0415972389778658,0.00000000000000000000000000000000000000000000000000000000000000000335067099463253,0.4646269116492615,-0.09851834572923113,0.10210316366151073,0.1966535839702538,-1.3655354454240607,0.000000000000000000000000000000000000000000000000000000000000000000000000671899006924465,0.2997646953519159,-0.7866644102555344,0.0000000000000000000000000000000000000000000000000000000000000000000000000000030340220264466415,1.8872765369097413,2.2810307868074635,0,0.36717069314784173,-0.45183420684804165,0.000000000000009509186902344693,0.3667807023928832,-0.4529333487193261,0.000000000000022109336793937452,0.29204710974239523,-0.7982344026998087,0.0000000000000000000000000000000000000000000000148545803662537,0.14676355329749327,-1.7593936285720597,0.000000000000000000000000000000023193675981381186,0.3774702094589596,-0.4041045122413094,0.000000035236279003390446,0.273375287987259,-0.8743446887117933,0.000000000000000000000003998481395871355,0.25155971798580395,-1.0042009959141707,0.00000000000000000000000000000000000000000035080917904851602,0.9559223364577827,0.9579821222087479,0.000000000000000000130698218766292,0.16073108005759407,-1.627704246360447,0.0000000000000000000000000013309458902110355,0.8603718876648834,0.8146479974141578,0.00000000000000000000000011437353632750974,0.24318283415288322,-1.037381840748134,0.000000000000000000002045815768731552,0.2608555934926692,-0.9279198246970377,0.0000000005318000379831858,0.32088035649276736,-0.6298141999952054,0.000004463695944792891,0.28257685155365336,-0.8198789064457002,0.000000000000005766552826265887,0.09782999640330892,-2.315008921971579,0.000000000000000000017198997380867734,0.5580415898920764,0.17271156678491195,0.26790600801712205,0.2731217500448268,-0.8551968522482671,0.000020455587332675526,0.23123540103877804,-1.104378739163923,0.0000000000000009701146471140207
ENSG00000151388,ADAMTS12,0.023036509854366474,-0.2827397772489446,0.0067179130102038645,0.020747157769430404,-0.4114288613895818,0.009741977546940714,0.010404260008960301,-1.4591092924952092,0.0000000000000000001267078851949485,0.03511439079745851,0.39042007095803566,0.01571873040650852,0.07163290610111639,1.5141144816906973,0.00000000000000000000000000000026360334334763566,0.04784116542287335,0.8627446160398016,0.000000023353081536943066,0.022411564144282536,-0.2769544234614907,0.19085274940285646,0.030081814410559307,0.15858158062982675,0.1830572897239771,0.0169656955207468,-0.7174712181156035,0.000003896778309669866,0.019051309550123862,-0.52394413625957,0.006179049827032616,0.013452856212334123,-1.0305570362268428,0.0000008812899583807425,0.017082389082888515,-0.692942026552009,0.0001056621378417775,0.19068549260550222,2.903429642757807,0.00000000000000000000000000000000000000000000033978836122367406,0.023228935966705205,-0.21858777478545388,0.36332513398875144,0.013084629168620944,-1.0319988131814455,0.00040704294060806684,0.015255879671397144,-0.83485764957772,0.00027553254514852386,0.0432774426625361,0.7098814584017283,0.04332922290314652,0.03848490649266337,0.5391499781751259,0.11694668842569067,0.029874023877252895,0.15789974685895025,0.5623820491221292,0.038359197053877414,0.5234763834546108,0.05295542618397172,0.036874874472785694,0.4860656403565491,0.2105637738810717,0.06267194462749362,1.2403816389547675,0.00004794467165751931,0.012009516191030268,-1.1187640775566914,0.0016089901598431249,0.045152306032296426,0.8021736844165117,0.09366638479837823,0.0252698078441695,-0.002011086103680171,1,0.029263044647660018,0.21023812131464847,0.7241215475643309,0.020921298189222774,-0.3174056416425808,0.4301289813241855
ENSG00000145536,ADAMTS16,0.014659597180051392,0.6902322162488597,0.00000040887461538173725,0.009353226863267805,-0.07230797778949238,0.7918743198138549,0.007543088506496219,-0.4106228476567928,0.044494414950632846,0.013751090102501234,0.5161513134395346,0.030528545602470206,0.009615155181357905,-0.019129305772298544,0.9445601040012416,0.013244164439100531,0.4597106736520029,0.07293938451992638,0.02051762914617415,1.1210766505116636,0.0000024265798048546387,0.004564944599267755,-1.1715784059216299,0.0000001395673757450997,0.004398513653526948,-1.1910240213091337,0.0000034550186197826227,0.005938070509129516,-0.716348744988828,0.016952623692786987,0.009391616601063444,-0.05160189347637889,0.8460057178987893,0.006997605166484452,-0.4936057460106529,0.056045737443079176,0.026781670309761547,1.507225410086094,0.00012936890329971594,0.014324510512801543,0.5802392556382268,0.056598130317644615,0.01355193735321455,0.5043923055299944,0.1644292977028743,0.005842677320960608,-0.7144380422486236,0.03221867355657641,0.02927591709524501,1.6392903408686434,0.0000893257958127564,0.01245099915939109,0.44852110740549644,0.4618750190097263,0.005974804775450579,-0.6127788943394972,0.19469534745296785,0.0036187921748940957,-1.2142213574113416,0.027103947329263803,0.008194416549507933,-0.0642786634950312,0.8855860575208152,0.0012534388925498725,-2.0045594258067734,0.014934776873796551,0.0084773055466096,-0.12264303717642999,0.8225361527741399,0.00250846144623869,-0.9988961002582979,0.2852001215063534,0.031587259805211876,1.771147159685908,0.001011304574425866,0.004877174107943336,-0.45313727259128633,0.6599861416828912,0.004404483829310058,-0.8662227306730905,0.1859257522648347
ENSG00000156140,ADAMTS3,0.02378444848600175,0.0006155163533341224,1,0.018876512396776842,-0.34520601170730814,0.021294433944129564,0.020288307017472588,-0.24389459031440808,0.054518847579682846,0.02922106646781512,0.3213001624542038,0.04204523697457006,0.050960322461196896,1.1860081670321465,0.00000000000000000004617207778080641,0.035137579124144266,0.600620047826613,0.00010754770985632475,0.02209590831126447,-0.0933752723365,0.642212840261392,0.012992534628685147,-0.9313711610222528,0.000000000006632247795943255,0.02214965804097499,-0.10390357195431399,0.44087051017248835,0.011133882204617843,-1.1033202019621475,0.00000005830088657608204,0.017260268347900384,-0.46355182145120555,0.011860831972885106,0.02058119166613074,-0.20928402223424314,0.18499342789997647,0.01928280262302831,-0.23241658527737474,0.5114718874564796,0.022454638101148366,-0.06465028874757817,0.7990209886724363,0.01074808824565292,-1.1079657314100375,0.00010819381521952756,0.019150997885370884,-0.3022582109047365,0.1330384446348218,0.08273628744308373,1.8477886461276851,0.0000000000001341068637442373,0.02150627127531188,-0.07754770426209223,0.8451804863734592,0.035848828652703474,0.6257603461615453,0.006187449594229868,0.018817719309449296,-0.29257054610319067,0.3091986428962098,0.0245832496485238,0.12083635754353317,0.8483366569003188,0.127850767040087,2.4939142935588223,0.0000000000000000000000000000004172937983243743,0.0127159583199144,-0.8405396521266457,0.009990463591547778,0.03010153735486428,0.45016880282073934,0.4886737022398504,0.05264543300868646,1.2060557392543076,0.0018981562756065033,0.029263044647660018,0.4093247713853394,0.4882428721881141,0.011011209573275145,-0.9863973205750138,0.01954165389381483
ENSG00000197381,ADARB1,0.751753118656615,1.1299865983698305,0,0.3926654695870066,-0.048334910245756646,0.285910279655356,0.206654614427974,-1.0367220448012446,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005217811564064035,0.13530090440139608,-1.6260769852368182,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006854543139928651,0.17114976222817072,-1.2824732456865726,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002562234977959951,0.2740731171683253,-0.5834901906161511,0.0000000000000000000000001048998141006801,0.3942541354395618,-0.04045446244479911,0.4971373815334163,0.48341592807630324,0.28470522784392815,0.0000000000000001235218701425437,0.5174537133827773,0.3841538724700866,0.00000000000000000000004906596834019184,0.3201609682838997,-0.35371273847190454,0.000000000011808960427630639,0.3820103509351482,-0.08847589777179765,0.09684743660525903,0.3447349604076899,-0.24525088338189072,0.0000002267337750068867,0.28495697209586285,-0.5087756487846511,0.000004408566535266292,0.6101467180587901,0.6128142651073467,0.00000000000000000000000010770929056850883,0.4743178073625092,0.23388906241543372,0.000707950922831312,0.3336817936637503,-0.28858953308335433,0.0000011500203008135749,0.31567075824438096,-0.3592908605952503,0.0025270057027268165,0.14941198991269308,-1.4394387998519544,0.0000000000000000000000000018671154691292,0.3065074849806147,-0.4077236767034602,0.0000005734672933751623,0.07092832662792428,-2.519565414196773,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000004053019035767119,0.3865033139184575,-0.06578153443102353,0.6183455700103829,0.1591867393538338,-1.3465532569682763,0.00000000000000000000015528890436797008,0.3638176963753287,-0.15622802939442293,0.07584012230694007,0.44650613743048684,0.14498871707516336,0.36117651181267346,0.15583048170571193,-1.367305127076621,0.000000000000041783262462512404,0.0926663080509234,-2.0999246065323174,0.0000000000000000000015154395586763403,0.39089793985126764,-0.05009268929149191,0.6717843700537802
ENSG00000141433,ADCYAP1,0.33485212538311265,-0.3349151258124732,0.000000000000000000002504881672232148,0.45337641486312674,0.15946370600341564,0.0014392896743051927,0.14006735037062806,-1.6331070264119356,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007614845367700494,0.20700301707872393,-1.0157094594332499,0.000000000000000000000000000000000000000000000000000006219134401591977,0.05865244660628322,-2.8566614367566263,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013363918134641159,0.1697415360766354,-1.303864462618495,0.00000000000000000000000000000000000000000000000000000000000000000000000054990415722297145,0.1799238248202964,-1.2129727025797266,0.0000000000000000000000000000000000000000000000000000000221134802161214,1.3973412468220117,2.203176608566437,0,0.1464076687531113,-1.5515504623640644,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015593946716645107,0.26152252200624576,-0.6694829130039011,0.00000000000000000000000004681759964261647,0.2642344022082985,-0.6535012608172839,0.0000000000000000000000024396692938095544,0.33814897907452807,-0.2889462376194398,0.00000027403143726477276,0.14354975286032187,-1.5119228366832502,0.0000000000000000000000026595620799400463,0.42741242178737576,0.06562091324774588,0.4140978970825192,0.46543895185523076,0.19160331003284092,0.02122269070014588,0.9481366919181076,1.2827418990630683,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013701631926148426,0.47732473524855995,0.22644129658012346,0.0637763111767398,0.1245099915939109,-1.7151056709448222,0.0000000000000000000000000012979173561899509,0.1021691616602049,-2.0149257475528257,0.0000000000000000000000000000000000000000000000000000000000000034619083726289125,0.03184537113906804,-3.6731338558046787,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011289131089983037,0.30319341233179353,-0.4310578254360782,0.0029913869663047957,0.058911627949844,-2.7787075416530946,0.0000000000000000000000000000000000000000000026251789291163304,1.1564457649833262,1.5423283209184737,0.0000000000000000000000000000000000000000000000000000000000000000000000000000003216555773462718,0.25335460607010774,-0.6834228481242322,0.0009730419005458242,0.24006317451961026,-0.7629312499982392,0.00007079822846239938,0.06584185045723503,-2.592294461691812,0.0000000000000000000004649654669038685,1.1517725213645802,1.520322709392369,0.0000000000000000000000000000000000000000000000000367066801411734
ENSG00000120907,ADRA1A,0.5192937919443715,0.03560040233552386,0.21026640045476028,0.5615337291365508,0.1538328125970284,0.00015149565408427608,0.7505373063963737,0.6284348881552738,0.000000000000000000000000000000000000000000000000000000000000000000000000000002343836518437073,0.6111868440200995,0.27948897999322075,0.0000000022311980546528137,0.09615155181357905,-2.4564958528872323,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017735244381073733,0.5462542108453505,0.1080957216427475,0.03353629775322319,0.3023982880313052,-0.7705570732226379,0.0000000000000000000000000000000000000021208321710800095,0.2861869114156323,-0.8950681505843845,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000036714195999217385,0.30004146707987395,-0.8059820356790504,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000049014317541262257,0.46564369575757286,-0.13266545529543627,0.0077304082525632865,0.7127475517780041,0.5143368285499269,0.0000000000000000000000000001152497990022138,0.5845058433181131,0.2135344807117695,0.0000009422422824796103,0.27638683759673915,-0.8827648606149877,0.00000000000002519740306374112,0.66899335584111,0.40955474112710233,0.0000000000015159589105463253,0.4691774173319796,-0.11835160250534171,0.09831521810954919,0.42132195347815943,-0.2798223721692653,0.0000009728606997947635,1.3556022481059102,1.4356144935579318,0.000000000000000000000000000000000000000000000000000000006751612374402995,0.14828008089820297,-1.779095087471313,0.00000000000000000000000000000000000001344019189162268,0.4044942832980042,-0.33477741226847835,0.000030372449832926672,2.069225365604444,2.096075644690769,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023731857214519226,0.3578228559951797,-0.5072720957406691,0.00005003469170511545,0.15291954489108442,-1.7328942669862197,0.000000000000000000000000000000001464660456841946,0.31083453670901867,-0.7171746584969049,0.000000000000005194502558029824,0.105355380742025,-2.2460528574789054,0.00000000000000000000000415614224036765,1.745722558568043,1.7970619387224671,0.000000000000000000000000000000000000000000000000000000000000000000017316237814917105,0.1365608750224134,-1.8798218314217296,0.00000000000000000010094935801098267,0.453661834418936,-0.16456615000558905,0.13506354038527799
ENSG00000170214,ADRA1B,0.156393967874936,1.2173115159047652,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035858475341503875,0.08451915910989272,0.0729349961377217,0.42884186470938185,0.04681917004032136,-0.8395190051605654,0.0000000000000000000002879774915453615,0.05205769824518324,-0.651793729861462,0.000000012027766092222934,0.07331555825785403,-0.14184600987185414,0.1771147559673103,0.07676209593274594,-0.07182863959611385,0.5421886023922768,0.08933060074411207,0.15570359851688798,0.18366609935739597,0.06554792245102417,-0.32762571452855305,0.000016574837108941607,0.060479562735995536,-0.44167251185781176,0.0000006501058467756293,0.04255617198209486,-0.9487471609682889,0.000000000000004248722822704803,0.05888797436342484,-0.4680875818701362,0.00004060883477371886,0.08664681691441042,0.11061250484926521,0.24124446242985706,0.0449932061203994,-0.8184761579544699,0.0009801672818286699,0.09794867999294028,0.29264515210407716,0.020341990860435782,0.1607540155002002,1.0324060461580915,0.0000000000000000008010249451558472,0.048364384490173926,-0.7514068562801723,0.000000020383411274571692,0.124740864144957,0.6469536704823167,0.0017205309473945789,0.03395727043470297,-1.2128044117338246,0.000008795578700354143,0.03764127008533864,-1.0943999370683883,0.00000001571294822190109,0.045596781403665604,-0.813115131221783,0.000057849737716062006,0.07511548503715605,-0.08148795352725458,0.7856828913232343,0.09275447804869055,0.21914513299246563,0.3256691201282307,0.04803806476412107,-0.7390444756962773,0.0001944217587076143,0.057694613263489875,-0.4294246812796425,0.26671888223104,0.04211634640694917,-0.8757710887237118,0.015422346696356117,0.019508696431773345,-1.8883441053903174,0.00003884993101125182,0.050651564037065666,-0.6493091736928904,0.008992566724265297
ENSG00000159723,AGRP,0.029169606633775727,-0.5643927322695479,0.000000000005945286209682826,0.01751604303484698,-1.275086316046159,0.000000000000000000019407257723030198,0.008713567757504252,-2.321549935813481,0.00000000000000000000000000000000000000000000000000000000026914457367904857,0.013996645282903042,-1.5750417994596821,0.00000000000000000008625647722534322,0.03797986296636373,-0.11104873166528328,0.4109072424177363,0.03216439935210129,-0.35612417633300897,0.01576654858005609,0.009469674990541917,-2.1120791123019584,0.0000000000000000000002357117594357531,0.012992534628685147,-1.751063915179956,0.0000000000000000000000000000000000000000000015847198061190874,0.33303031948132605,4.173776330426408,0,0.011133882204617843,-1.9028577924101162,0.0000000000000000000000009607329245174195,0.01954471562924014,-1.0894732584123812,0.000000000015920760560703436,0.008232476666452297,-2.3504932925152797,0.00000000000000000000000000000000000011234364185828091,0.006427600874342771,-2.469351140124769,0.000000008602671300898054,0.008517276521125243,-2.2416092905220184,0.00000000000000000018888192363711868,0.013084629168620944,-1.6259913561574555,0.000000000028528423393331488,0.005193490951964985,-2.9426626578841564,0.0000000000000000000000000000014011722700345697,0.020365855370605226,-0.9343521737238678,0.008855194590628838,0.01245099915939109,-1.6095763923117001,0.000019619311686766775,0.09619435688475432,1.2722017031246025,0.00000000000000030529321539752554,0.0021712753049364574,-3.8505480133315313,0.0000000000000000058851236928555546,0.0122916248242619,-1.6003315637352413,0.00011823004604135658,0.025068777850997447,-0.650263080367953,0.04696703435701229,0.0007064421288841333,-4.8868160389186075,0.000000000000000000009007840141371267,0,-4.044879090967755,0.0000023934930682678203,0.02316399052382204,-0.7086362153194985,0.10668246512788405,0.017070109377801675,-1.0829414481393194,0.0352887449928664,0.005505604786637573,-2.652111633873897,0.00000000386786592915475
