Barcode,Cluster
aaaabddm-1,2
aaaacmma-1,2
aaaahagk-1,1
aaabgejp-1,2
aaacihpl-1,2
aaadlhpe-1,1
aaadlmnk-1,1
aaaghmcl-1,2
aaahhjoj-1,2
aaahkghe-1,2
aaaiibke-1,2
aaajbikl-1,2
aaajgnde-1,2
aaajmkpm-1,2
aaaleffl-1,1
aaanfemn-1,2
aaanjjlo-1,1
aaaopkgp-1,1
aabbehdk-1,2
aabbgboa-1,1
aabblbop-1,1
aabbmdne-1,1
aabcahmc-1,2
aabecnji-1,1
aabfbhog-1,2
aabflddo-1,1
aabgdlam-1,2
aabghojo-1,1
aabgiaep-1,2
aabgmdhn-1,1
aabhcfhh-1,2
aabipjdk-1,1
aabjdhhi-1,2
aabldpbm-1,2
aablfdjc-1,2
aabmdkck-1,1
aabngbcm-1,2
aabnnbgj-1,2
aabpdbam-1,2
aabpflbi-1,1
aabpjgdn-1,2
aabpmgof-1,2
aabpnjeh-1,2
aacadkkk-1,2
aacanndi-1,2
aacaongc-1,2
aaccdhek-1,2
aacdakji-1,2
aacdnlhc-1,2
aacepiom-1,2
aacfipoj-1,2
aacfnemf-1,1
aacgdpdk-1,2
aacgghfj-1,2
aachcfpb-1,2
aachkdcc-1,2
aacipfdf-1,2
aackhhnb-1,2
aackipnl-1,2
aaclhkep-1,2
aaclnkin-1,2
aacmklij-1,1
aacnfokl-1,2
aacnmegc-1,2
aacpeolf-1,2
aacpicag-1,1
aadajmap-1,1
aadakekf-1,2
aadbjena-1,1
aadeggga-1,2
aadeikmd-1,1
aadfafmn-1,1
aadfebmo-1,2
aadfoanm-1,2
aadgdphb-1,1
aadhjefa-1,2
aadifeom-1,2
aadignal-1,1
aadjeemp-1,2
aadjnlfl-1,1
aadlcmna-1,1
aadlolon-1,2
aadmglkm-1,1
aadmiekp-1,2
aadnbpba-1,1
aadncilf-1,1
aadnndeb-1,1
aadpbbpj-1,2
aadpgahc-1,1
aadphijm-1,1
aaeadmgb-1,2
aaeanane-1,2
aaebkloe-1,2
aaeceona-1,2
aaecpgkc-1,2
aaedcfgl-1,2
aaedjkee-1,2
aaednidb-1,1
aaeebkcb-1,1
aaeghijj-1,2
aaehiime-1,2
aaeipplb-1,1
aaejaakn-1,1
aaekjled-1,2
aaemgbld-1,2
aafbcnde-1,1
aafchpch-1,2
aafdmmbo-1,2
aafebjpc-1,1
aafehhdo-1,2
aafeoeik-1,2
aaffemkp-1,1
aafffpfo-1,1
aafgfpdm-1,2
aafhheea-1,1
aafhmkcc-1,1
aafhoidh-1,2
aafikobn-1,1
aafjmoig-1,1
aafkjfne-1,1
aafkkloc-1,1
aafmchlp-1,2
aafndbln-1,2
aagbhofp-1,2
aagbidif-1,1
aagbjojm-1,2
aagedlah-1,2
aagjbcpa-1,1
aagjhfcc-1,2
aagkpfek-1,1
aagofpjl-1,2
aagoidjo-1,2
aahbmkec-1,1
aahcagfh-1,1
aahhapbb-1,2
aahipfml-1,2
aahkbamk-1,2
aahkjpgi-1,2
aahmepnp-1,1
aahnhkbc-1,2
aahpahnb-1,1
aahpjkff-1,2
aaibipah-1,1
aaibnhpd-1,2
aaicbedd-1,2
aaichjdk-1,2
aaidapoj-1,1
aaifhilg-1,2
aaifplng-1,2
aaijhchb-1,2
aaijhhke-1,2
aaijoodh-1,2
aaimpjbg-1,1
aaingmpd-1,2
aaiooaak-1,2
aaipdbld-1,2
aajaebhn-1,1
aajbdmjc-1,2
aajdhceg-1,2
aajdilkd-1,2
aajdpefb-1,1
aajeblhc-1,2
aajeeeon-1,2
aajemahj-1,2
aajgjmcj-1,2
aajhjfao-1,1
aajinbap-1,2
aajjdnoi-1,2
aajkddhh-1,2
aajkidoe-1,2
aajlccim-1,2
aajldhek-1,1
aajlfpnk-1,2
aajmidpo-1,1
aajndfij-1,2
aajnhgkp-1,2
aajodphc-1,2
aakcmkdh-1,2
aakdekhd-1,2
aakedhfm-1,2
aakelddb-1,2
aakgkmfm-1,2
aakgpehb-1,2
aakhlncm-1,2
aakioffp-1,2
aakkchdf-1,1
aakkjjeo-1,1
aakmebpm-1,2
aakoahff-1,1
aakoalje-1,2
aakohkkn-1,2
aalaidok-1,2
aalbadil-1,2
aalcpibn-1,1
aalegofj-1,2
aalfolao-1,1
aalhbphe-1,1
aalhhakl-1,1
aalikopf-1,1
aalilmml-1,1
aaljeckj-1,2
