NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	44	-0.73784417	-2.6895883	0.0	0.0	0.0	167	tags=50%, list=7%, signal=53%	
FAN_OVARY_CL9_PUTATIVE_APOPTOTIC_ENDOTHELIAL_CELL	FAN_OVARY_CL9_PUTATIVE_APOPTOTIC_ENDOTHELIAL_CELL	Details ...	106	-0.59992015	-2.5959914	0.0	0.0	0.0	381	tags=42%, list=17%, signal=49%	
TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_2_CELL	TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_2_CELL	Details ...	77	-0.62733126	-2.5480833	0.0	0.0	0.0	381	tags=51%, list=17%, signal=59%	
ZHENG_CORD_BLOOD_C5_SIMILAR_TO_HSC_C6_PUTATIVE_ALTERED_METABOLIC_STATE	ZHENG_CORD_BLOOD_C5_SIMILAR_TO_HSC_C6_PUTATIVE_ALTERED_METABOLIC_STATE	Details ...	22	-0.80069643	-2.4790306	0.0	0.0	0.0	154	tags=55%, list=7%, signal=58%	
TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	Details ...	72	-0.6115574	-2.476019	0.0	0.0	0.0	305	tags=42%, list=14%, signal=47%	
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	Details ...	20	-0.81015	-2.4307017	0.0	0.0	0.0	230	tags=65%, list=10%, signal=72%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	Details ...	30	-0.7218512	-2.4112587	0.0	0.0	0.0	107	tags=40%, list=5%, signal=41%	
TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_1_CELL	TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_1_CELL	Details ...	76	-0.5889132	-2.3843534	0.0	3.2782475E-5	2.0E-4	775	tags=74%, list=35%, signal=109%	
AIZARANI_LIVER_C21_STELLATE_CELLS_1	AIZARANI_LIVER_C21_STELLATE_CELLS_1	Details ...	50	-0.62445253	-2.353575	0.0	1.18473E-4	8.0E-4	351	tags=40%, list=16%, signal=46%	
GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_UP	GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_UP	Details ...	33	-0.67320687	-2.3369808	0.0	2.656212E-4	0.002	154	tags=39%, list=7%, signal=42%	
