Barcode,Cluster
aaaaikae-1,17
aaacnkid-1,1
aaadaaph-1,15
aaaddfpk-1,25
aaadloee-1,25
aaaeapog-1,18
aaafhgoc-1,10
aaaibmlp-1,25
aaaicklb-1,17
aaaiilef-1,3
aaajlpmo-1,25
aaakjgfo-1,18
aaalacgb-1,3
aaalmclj-1,7
aaamppil-1,9
aaanjeed-1,5
aabanbok-1,3
aabbkeci-1,9
aabckkij-1,1
aabcmmda-1,2
aabcnkcd-1,7
aabcnkgh-1,7
aabcpjdc-1,1
aabdhagp-1,1
aabdijfe-1,9
aabeemfb-1,7
aabejloo-1,3
aabgkapa-1,9
aabhakoc-1,3
aabmcjkg-1,9
aabmhjml-1,1
aabmkkac-1,7
aabnlkck-1,2
aabofdoi-1,1
aacbmadm-1,3
aacfbkga-1,14
aacfhhab-1,7
aacfnkbb-1,2
aachodci-1,2
aacinpld-1,7
aacknpfm-1,1
aackoffl-1,2
aackopga-1,3
aacmcpjg-1,2
aacmdcph-1,3
aacoainm-1,3
aacopepn-1,3
aacpocap-1,17
aadanofo-1,1
aadbbkap-1,18
aadbfhno-1,17
aadcckio-1,18
aadcjkme-1,18
aaddabjm-1,15
aaddgcpi-1,17
aaddhjnn-1,15
aadfnean-1,11
aadggcog-1,25
aadgkbmm-1,18
aadhapdm-1,18
aadhlock-1,15
aadicppg-1,25
aadighef-1,18
aadjebdn-1,18
aadkdanh-1,18
aadkdmhb-1,18
aadloabl-1,18
aadmlpmb-1,3
aadmpmhn-1,17
aadnkdaf-1,11
aadnmepd-1,14
aadnoefm-1,17
aadopabj-1,10
aadpbfln-1,1
aadplbpe-1,25
aaecobod-1,25
aaecooke-1,9
aaeepodn-1,25
aaehlkke-1,25
aaeibcbc-1,3
aaeifind-1,7
aaejeakg-1,11
aaejgpnl-1,15
aaejjncj-1,15
aaekcfje-1,1
aaeklmlk-1,15
aaemdboi-1,7
aaemhjka-1,15
aaemmekc-1,17
aafahaip-1,25
aafbkpjc-1,17
aafcokne-1,17
aafdceef-1,10
aafeaaal-1,17
aafeepni-1,17
aaffendk-1,17
aafhdmpg-1,15
aafhedpn-1,17
aafjfohf-1,25
aafkpfga-1,17
aaflebah-1,15
aafnlhge-1,15
aafnmheb-1,25
aafoaiej-1,7
aafoijhi-1,7
aagaepne-1,10
aagcollj-1,10
aagdbdci-1,2
aagdbjpi-1,1
aagddjko-1,2
aagdnclh-1,1
aagehhpc-1,1
aagepgkc-1,5
aagfbjlc-1,3
aaggadpn-1,9
aaghllgc-1,2
aaghoddi-1,2
aagimmei-1,3
aaginmmh-1,9
aagjedan-1,9
aagkkkif-1,2
aaglcmda-1,14
aagljeba-1,11
aagpbmdl-1,9
aahaedcd-1,2
aahbdjgm-1,1
aahbidci-1,3
aahbjjij-1,3
aahchddj-1,7
aahdcelk-1,3
aahegdnp-1,9
aahgbfmf-1,7
aahgkkmi-1,5
aahhdolf-1,1
aahhmnnl-1,2
aahhnopi-1,7
aahhoohc-1,2
aahijdca-1,1
aahkkbnd-1,1
aahljdbd-1,5
aahmffeo-1,7
aahnogpg-1,9
aaicjoda-1,7
aaicohbh-1,1
aaidpakl-1,7
aaifmpah-1,11
aaigfhoo-1,3
aaihlboh-1,3
aaiifdpm-1,11
aaiilffd-1,1
aaikgaaa-1,7
aailnhpk-1,1
aaimkddn-1,3
aaimkdmo-1,9
aainbgbj-1,2
aainhpfm-1,2
aaioldfn-1,2
aaiopocm-1,1
aajcdadm-1,11
aajcjnbf-1,9
aajdkgig-1,1
aajeghko-1,7
aajelocd-1,7
aajenfof-1,3
aajiompc-1,3
aajlpoao-1,1
aajocjin-1,2
aajoegaj-1,2
aajogpij-1,2
aajpciip-1,3
aakabngp-1,9
aakbcdal-1,9
aakbgllf-1,11
aakdacdn-1,7
aakinbio-1,3
aakkglhm-1,3
aakmeenk-1,2
aaknabgi-1,2
aakodnad-1,3
aakomlog-1,3
aakpfbpg-1,2
aakplkhn-1,7
aakppnad-1,3
aalcajgl-1,3
aalcljga-1,3
aaleibmp-1,2
aalfjijk-1,5
aalgjcej-1,9
aalhenlm-1,1
aalhpfjg-1,11
aaliimgh-1,1
aaliioai-1,11
aalkeifj-1,9
aalljoan-1,2
aallkhic-1,3
aalmfbje-1,3
aalpgmhf-1,7
aamcnfpp-1,2
aamgefgn-1,7
aamgiock-1,9
aamibpcf-1,9
aamjldom-1,14
aammgdbn-1,7
aamnaijb-1,9
aamphhjl-1,7
aampnijp-1,1
aamponpp-1,3
aancdbla-1,1
aancjiad-1,2
aancpenn-1,5
aanddpcn-1,5
aandlfin-1,11
aaneaknc-1,3
aanijjdm-1,5
aanikhic-1,4
aanjcgim-1,3
aanjkbef-1,16
aankggki-1,3
aanndimf-1,5
aannpcch-1,16
aanogmmb-1,13
aanpipbb-1,3
aanplnhg-1,3
aaobhccd-1,6
aaogccmp-1,7
aaogppop-1,2
aaoiobok-1,3
aaojddcc-1,3
aaojpjdf-1,2
aaokgfpn-1,5
