gene	a	c	d	e	ff	human_ensg
0610010K14Rik	-0.429208992961743	1.06634902827731	0.853961741574676	-0.609123137314037	-0.848569460347398	ENSG00000258315
0610030E20Rik	0.777224771142509	1.06224547581201	-1.54602618263354	1.83515130290133	-1.89068690550795	ENSG00000168887
0610040J01Rik	-2.05260105952891	2.39176682085615	-1.58812083011539	0.313831426555094	-0.0721454987806573	ENSG00000154274
1110004F10Rik	3.05153728931969	-1.40525145821455	-0.966122159771832	1.52470510514118	-1.05980916853538	ENSG00000110696
1110017D15Rik	0.368514140707923	-0.57688796090508	-2.33807659462216	4.05872349997977	-1.15339561697821	ENSG00000164972
1110032F04Rik	-1.84461088843081	2.61618865726469	-1.53874170522803	-0.677409055807023	0.387145798155473	ENSG00000180044
1110038F14Rik	2.40811180316475	-2.00355159970428	-2.14537630212884	0.555336369770144	1.46242736112495	ENSG00000182307
1110059E24Rik	0.0745267034631352	0.443621398155939	-0.113503314083911	-0.93338948474002	0.379261581211285	ENSG00000155621
1110059G10Rik	4.28167499950297	-1.98790752542486	-1.96408101271045	1.04125228629989	-0.0876369300790889	ENSG00000163807
1110065P20Rik	-3.55311189743613	0.741330521898599	1.86339280713755	3.33878055289946	-2.603394399347	ENSG00000197982
1190005I06Rik	0.134638352647806	0.121898254599884	1.14721566779365	1.05747813850772	-1.91051105227172	ENSG00000154102
1500009L16Rik	-1.78377567706531	0.469940047289455	4.21313171874956	-6.10012927868385	2.2079078445487	ENSG00000235162
1600012H06Rik	0.380945082090831	1.74334585944709	-0.0679618052048154	-0.301168308657077	-1.57935259352495	ENSG00000185127
1600014C10Rik	-1.36733002197446	0.434937441836803	-0.163298398029102	2.47178681366005	-1.43167957200614	ENSG00000131943
1700001O22Rik	0.0423025682892388	-0.235749599537941	-1.44593758780104	0.00945803129039236	1.22472781838218	ENSG00000179058
1700003E16Rik	-2.14162607664937	1.09981615159779	1.87469303458929	-1.01349692962482	-0.223350258869412	ENSG00000284308
1700003F12Rik	-5.12275076983567	2.56718489135186	-1.16457086272945	4.45009462889802	-2.04598718910417	ENSG00000149609
1700008O03Rik	0.903958002540006	-0.645205673708871	-0.418684742817195	1.27435493796722	-0.691012574891327	ENSG00000235034
1700010I14Rik	-0.729420232413012	2.53431634193292	-0.253066879133798	-1.49470662741028	-0.473995823257113	ENSG00000112539
1700012B09Rik	-6.40043333364278	3.19551771457386	-1.08976373505907	0.778396901315062	0.660988152025795	ENSG00000257057
1700012D01Rik	3.19070281577778	-1.12122832125867	-1.8480445568924	0.501784351735802	0.0470436523406548	ENSG00000166881
1700017B05Rik	1.12626828690904	0.309431988205854	-1.48869282520965	0.868469790044658	-0.640371125713671	ENSG00000167173
1700019D03Rik	1.38055846154363	1.59269049829993	-2.24398427768228	-1.27072580142384	0.273245569158797	ENSG00000187699
1700025G04Rik	0.261885827476195	-1.89705233567964	0.196431038849025	-0.197267722437252	1.63578317455987	ENSG00000116667
1700029H14Rik	-1.88888633514578	2.06269231663277	0.671473914185148	0.086666822025192	-1.31169387060459	ENSG00000283199
1700029J07Rik	-0.642602054378874	0.147185565255742	-1.2723959925822	0.554833491954296	0.71537374878827	ENSG00000205129
1700030J22Rik	-0.574080595824291	1.55499701338787	-0.169403401915221	-1.47469548807865	0.225572613637361	ENSG00000166455
1700030K09Rik	-0.663926923104691	0.644014715502847	0.497243114228467	-1.09293540942247	0.340780598515178	ENSG00000105072
1700034J05Rik	-2.54897787758255	1.22050329714988	0.0619157676555243	-0.0371756638938814	0.385608519011328	ENSG00000214700
1700066M21Rik	-0.82505264489253	0.12250440286481	-0.115563566576507	-0.529134407172691	0.91592592667896	ENSG00000178074
1700067K01Rik	1.34035915487011	-0.551143313075272	1.45864054996586	0.847986122338092	-2.07877659734875	ENSG00000188032
1700088E04Rik	-0.997155066611865	0.0156082035705587	-0.863528180020156	0.900447169556965	0.486796840215929	ENSG00000128346
1700093K21Rik	-2.08614367158864	0.725767418947944	-1.32758861490362	1.92346687743834	-0.0124336935182466	ENSG00000237651
1700102P08Rik	-0.839877613186454	1.98369064595204	-3.27508149177163	-0.525071546425443	1.37000379129451	ENSG00000188315
1700123O20Rik	0.179046656710671	0.321870868072276	0.197482670584774	-0.014971869010682	-0.544777242988303	ENSG00000179933
1810009A15Rik	-0.483629447723179	0.616736065824203	1.58675311185826	-1.09273507176578	-0.516277849584322	ENSG00000278615
1810010H24Rik	-4.37772699490636	0.78612806893175	-1.33552378156955	2.6553297182853	0.61872663248519	ENSG00000186665
1810030O07Rik	0.547492913342042	0.995875073770726	-2.3165038622943	-0.899529499314101	1.08944625914923	ENSG00000185753
1810037I17Rik	2.02401556053249	0.358474833952113	-0.144897347040041	-1.27328054209217	-0.434938629765713	ENSG00000164096
1810055G02Rik	-0.646194792665134	-0.611968375768518	0.272962980665972	-1.48003859839141	2.0181738207986	ENSG00000171067
2210016L21Rik	-0.801326567669575	0.0404916751458864	1.19884577036294	0.305508145192031	-0.648057854086039	ENSG00000157895
2210408I21Rik	-0.687423600939331	0.32422021885201	0.38209051364258	-0.452192334017951	0.217506323486677	ENSG00000185261
2300009A05Rik	1.57613907711357	0.510650888214695	-1.27174078745603	1.16589200419652	-1.50845585307342	ENSG00000189227
2310009B15Rik	2.58067226745748	0.0543286013638204	-3.14325178438768	2.15369489278364	-1.18453352478853	ENSG00000203724
