group	group_name	source	type	gene_id	gene_version	gene_name	gene_type	gene_search	high_expr	high_expr_cl	high_expr_sample	high_expr_clorsam	logFC	AveExpr	t	P.Value	adj.P.Val	B
1	VMH	HAVANA	gene	ENSG00000238009	6	AL627309.1	lncRNA	AL627309.1; ENSG00000238009	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	VMH	HAVANA	gene	ENSG00000241860	7	AL627309.5	lncRNA	AL627309.5; ENSG00000241860	FALSE	TRUE	TRUE	2	0.627729740128423	1.32741453119817	2.44587761233216	0.0246505250537719	0.0777711413133626	-3.72117796026761
1	VMH	HAVANA	gene	ENSG00000237491	10	LINC01409	lncRNA	LINC01409; ENSG00000237491	TRUE	TRUE	TRUE	2	0.109776006705903	3.08378819565517	0.836704802417336	0.413438876139585	0.57986101717218	-6.38966427209906
1	VMH	HAVANA	gene	ENSG00000228794	9	LINC01128	lncRNA	LINC01128; ENSG00000228794	TRUE	TRUE	TRUE	2	0.0275475799312135	4.24853640945625	0.280092101603368	0.782515440383541	0.867869833438021	-6.94862500943035
1	VMH	HAVANA	gene	ENSG00000230368	2	FAM41C	lncRNA	FAM41C; ENSG00000230368	FALSE	TRUE	TRUE	2	-0.405486436241186	0.864256266692474	-1.517048098578	0.146160959762801	0.281720018172556	-5.10746856927316
1	VMH	HAVANA	gene	ENSG00000223764	2	LINC02593	lncRNA	LINC02593; ENSG00000223764	FALSE	TRUE	TRUE	2	-1.9437708248892	-0.127136281671806	-4.4751244163853	0.000275740789427913	0.00289403461275211	0.544070246201794
1	VMH	HAVANA	gene	ENSG00000187634	12	SAMD11	protein_coding	SAMD11; ENSG00000187634	TRUE	TRUE	TRUE	2	-1.03649184786614	3.8993752772454	-4.45035307522536	0.000291466399007176	0.00302208540638313	0.152891299523426
1	VMH	HAVANA	gene	ENSG00000188976	11	NOC2L	protein_coding	NOC2L; ENSG00000188976	TRUE	TRUE	TRUE	2	0.173151047005331	5.30587740745402	1.97806203472457	0.0630143134700355	0.15439833816387	-5.29869210487699
1	VMH	HAVANA	gene	ENSG00000187961	14	KLHL17	protein_coding	KLHL17; ENSG00000187961	TRUE	TRUE	TRUE	2	-0.156703635337861	2.37947180664752	-0.971003285303776	0.344074662192353	0.511511560869876	-6.09311884235215
1	VMH	HAVANA	gene	ENSG00000272512	1	AL645608.7	lncRNA	AL645608.7; ENSG00000272512	FALSE	TRUE	TRUE	2	-0.363873494188887	0.456308046071746	-0.963429865713585	0.34776000452888	0.515203061510332	-5.66834033788223
1	VMH	HAVANA	gene	ENSG00000188290	10	HES4	protein_coding	HES4; ENSG00000188290	TRUE	TRUE	TRUE	2	-0.261874298568085	6.09190667340928	-3.60858382867638	0.00193804554680798	0.0123605418605932	-2.05922113002896
1	VMH	HAVANA	gene	ENSG00000187608	10	ISG15	protein_coding	ISG15; ENSG00000187608	TRUE	TRUE	TRUE	2	-0.610197101029872	5.76797874629677	-2.4861850190641	0.0226701727607944	0.0731696745165285	-4.36897536428792
1	VMH	HAVANA	gene	ENSG00000188157	15	AGRN	protein_coding	AGRN; ENSG00000188157	TRUE	TRUE	TRUE	2	-0.168058150655007	3.62180489423908	-0.819346700143884	0.42302745560023	0.58833159607104	-6.51240097683313
1	VMH	HAVANA	gene	ENSG00000131591	17	C1orf159	protein_coding	C1orf159; ENSG00000131591	TRUE	TRUE	TRUE	2	0.175919772692438	2.76070107689548	1.06516204947103	0.300510967018037	0.466770586607877	-6.10835922890153
1	VMH	HAVANA	gene	ENSG00000186827	11	TNFRSF4	protein_coding	TNFRSF4; ENSG00000186827	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	VMH	HAVANA	gene	ENSG00000078808	17	SDF4	protein_coding	SDF4; ENSG00000078808	TRUE	TRUE	TRUE	2	-0.159746565818321	6.45113260778926	-1.77102766112992	0.0930343813705952	0.204761118517177	-5.7291409025667
1	VMH	HAVANA	gene	ENSG00000176022	7	B3GALT6	protein_coding	B3GALT6; ENSG00000176022	TRUE	TRUE	TRUE	2	0.0743094567992271	5.11229020550695	0.698539104994006	0.493530561270068	0.65139712161936	-6.87963874475247
1	VMH	HAVANA	gene	ENSG00000184163	3	C1QTNF12	protein_coding	C1QTNF12; ENSG00000184163	TRUE	TRUE	TRUE	2	0.0658181018429143	0.663713458598355	0.251896021133509	0.803899198087029	0.88150212303195	-6.14696322141152
1	VMH	HAVANA	gene	ENSG00000160087	20	UBE2J2	protein_coding	UBE2J2; ENSG00000160087	TRUE	TRUE	TRUE	2	0.0383948705140146	5.37078536501344	0.418561026811028	0.680357108887111	0.796259300665481	-7.07112709440169
1	VMH	HAVANA	gene	ENSG00000162572	21	SCNN1D	protein_coding	SCNN1D; ENSG00000162572	TRUE	TRUE	TRUE	2	0.0618980951677759	2.74674451908626	0.362883909251028	0.720805535727053	0.825647380466845	-6.60455767322377
1	VMH	HAVANA	gene	ENSG00000131584	19	ACAP3	protein_coding	ACAP3; ENSG00000131584	TRUE	TRUE	TRUE	2	0.188174828393218	5.23979808710676	1.19744907588781	0.246262127661583	0.4074105014706	-6.43669748956882
1	VMH	HAVANA	gene	ENSG00000169972	12	PUSL1	protein_coding	PUSL1; ENSG00000169972	TRUE	TRUE	TRUE	2	-0.0816320440035874	2.83141281757987	-0.6412917028214	0.529200573326186	0.681219230196795	-6.47020561352093
1	VMH	HAVANA	gene	ENSG00000127054	20	INTS11	protein_coding	INTS11; ENSG00000127054	TRUE	TRUE	TRUE	2	0.0269271944006538	5.46019550331324	0.27294952219371	0.787916281100626	0.871663155585989	-7.13465435451276
1	VMH	HAVANA	gene	ENSG00000224051	7	CPTP	protein_coding	CPTP; ENSG00000224051	TRUE	TRUE	TRUE	2	0.223967230104951	3.77135552386886	2.56294400734433	0.0192902594581542	0.0652583668356956	-3.97484424463236
1	VMH	HAVANA	gene	ENSG00000107404	20	DVL1	protein_coding	DVL1; ENSG00000107404	TRUE	TRUE	TRUE	2	0.174667544038017	5.41776753278552	2.28761087708705	0.0341334526094612	0.0982505406530329	-4.75960795831078
1	VMH	HAVANA	gene	ENSG00000162576	16	MXRA8	protein_coding	MXRA8; ENSG00000162576	TRUE	TRUE	TRUE	2	-0.758314078061007	3.66190389675137	-2.72499854141574	0.0136683249762679	0.0508782782309021	-3.57413190726793
1	VMH	HAVANA	gene	ENSG00000175756	13	AURKAIP1	protein_coding	AURKAIP1; ENSG00000175756	TRUE	TRUE	TRUE	2	0.0206659618899996	6.95649618117552	0.333679667661614	0.742374598265028	0.840752265253357	-7.21544215654902
1	VMH	HAVANA	gene	ENSG00000221978	12	CCNL2	protein_coding	CCNL2; ENSG00000221978	TRUE	TRUE	TRUE	2	0.142672754368803	5.59680163009034	1.33685528628885	0.197481969237621	0.348462924641217	-6.29958073371475
1	VMH	HAVANA	gene	ENSG00000224870	7	MRPL20-AS1	lncRNA	MRPL20-AS1; ENSG00000224870	TRUE	TRUE	TRUE	2	-0.229780510493354	3.29334131571228	-2.22009328496277	0.039126907876004	0.108631021372461	-4.50155209152287
1	VMH	HAVANA	gene	ENSG00000242485	6	MRPL20	protein_coding	MRPL20; ENSG00000242485	TRUE	TRUE	TRUE	2	-0.0527021473733634	7.48853734438447	-0.706978479510123	0.488392201378816	0.646624446741407	-7.03031789718586
1	VMH	HAVANA	gene	ENSG00000272455	1	AL391244.2	lncRNA	AL391244.2; ENSG00000272455	FALSE	TRUE	TRUE	2	-0.131605501578374	0.572831273958049	-0.58489426928842	0.565686521179612	0.712057607780285	-5.98710393067193
1	VMH	HAVANA	gene	ENSG00000235098	8	ANKRD65	protein_coding	ANKRD65; ENSG00000235098	TRUE	TRUE	TRUE	2	0.334929033677483	4.506709760295	3.00554640076335	0.00742878978737426	0.0330260799253655	-3.21138207788063
1	VMH	HAVANA	gene	ENSG00000179403	12	VWA1	protein_coding	VWA1; ENSG00000179403	TRUE	TRUE	TRUE	2	-0.657947804388506	4.92576867954771	-4.05431296644188	0.000710082045538294	0.00587726479376087	-0.926920998964367
1	VMH	HAVANA	gene	ENSG00000215915	10	ATAD3C	protein_coding	ATAD3C; ENSG00000215915	FALSE	TRUE	TRUE	2	-0.687354369283552	1.2493037450168	-2.64535596442269	0.0161990918914185	0.0577136937487567	-3.26319286676637
1	VMH	HAVANA	gene	ENSG00000160072	20	ATAD3B	protein_coding	ATAD3B; ENSG00000160072	TRUE	TRUE	TRUE	2	-0.160340284272191	3.24941853190586	-0.952154895787921	0.353296762533503	0.521131120611087	-6.3104075217535
1	VMH	HAVANA	gene	ENSG00000197785	14	ATAD3A	protein_coding	ATAD3A; ENSG00000197785	TRUE	TRUE	TRUE	2	-0.0963854794143596	3.69980766671153	-0.840948921470071	0.411117231379919	0.57754968365222	-6.51162782184875
1	VMH	HAVANA	gene	ENSG00000205090	9	TMEM240	protein_coding	TMEM240; ENSG00000205090	TRUE	TRUE	TRUE	2	0.384697610653701	4.30079552697384	3.05698629444966	0.00663423712195888	0.0303212930638575	-3.07061278695669
1	VMH	HAVANA	gene	ENSG00000160075	12	SSU72	protein_coding	SSU72; ENSG00000160075	TRUE	TRUE	TRUE	2	0.139804561574711	7.34951879867812	2.5874525271098	0.0183170066009221	0.0629463545405949	-4.29249577745632
1	VMH	HAVANA	gene	ENSG00000215014	5	AL645728.1	lncRNA	AL645728.1; ENSG00000215014	TRUE	TRUE	TRUE	2	-0.388932723770832	1.48084467403126	-1.95638721837986	0.0656918877387848	0.159116008829303	-4.56046785431059
1	VMH	HAVANA	gene	ENSG00000228594	4	FNDC10	protein_coding	FNDC10; ENSG00000228594	TRUE	TRUE	TRUE	2	-0.306641291177292	6.01222041373273	-2.14598575369805	0.0453821938559165	0.120836970241352	-5.0623823528125
1	VMH	HAVANA	gene	ENSG00000286989	1	AL691432.4	lncRNA	AL691432.4; ENSG00000286989	TRUE	TRUE	TRUE	2	-0.622088269432646	1.55153708043451	-2.10676200197671	0.0490370265899026	0.127871910307161	-4.34184043442626
1	VMH	HAVANA	gene	ENSG00000272106	1	AL691432.2	lncRNA	AL691432.2; ENSG00000272106	TRUE	TRUE	TRUE	2	0.0286179662384559	4.6713195697771	0.310627357535317	0.759557245241338	0.852932324436462	-7.0150149237293
1	VMH	HAVANA	gene	ENSG00000197530	12	MIB2	protein_coding	MIB2; ENSG00000197530	TRUE	TRUE	TRUE	2	-0.114602674336528	5.18706754974819	-0.920729537931468	0.369045594761936	0.536395439732058	-6.70339086977742
1	VMH	HAVANA	gene	ENSG00000189409	14	MMP23B	protein_coding	MMP23B; ENSG00000189409	TRUE	TRUE	TRUE	2	-0.46585735987271	0.765368176122429	-2.08620250948337	0.0510624908087964	0.131690454842382	-4.22606566588124
1	VMH	HAVANA	gene	ENSG00000248333	8	CDK11B	protein_coding	CDK11B; ENSG00000248333	TRUE	TRUE	TRUE	2	-0.32281560239104	2.98261185584676	-1.76826394802566	0.0935079364225703	0.205387105769586	-5.15864378822207
1	VMH	HAVANA	gene	ENSG00000272004	1	FO704657.1	lncRNA	FO704657.1; ENSG00000272004	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	VMH	HAVANA	gene	ENSG00000189339	12	SLC35E2B	protein_coding	SLC35E2B; ENSG00000189339	TRUE	TRUE	TRUE	2	-0.12037677509052	3.70284616798663	-0.330040704948266	0.745080194235332	0.842320921382835	-6.83754647717702
1	VMH	HAVANA	gene	ENSG00000008128	23	CDK11A	protein_coding	CDK11A; ENSG00000008128	TRUE	TRUE	TRUE	2	-0.0980098452557811	2.59263189237281	-0.512960903027161	0.614050992658581	0.749290330318049	-6.44815783581212
1	VMH	HAVANA	gene	ENSG00000215790	7	SLC35E2A	protein_coding	SLC35E2A; ENSG00000215790	TRUE	TRUE	TRUE	2	0.564887633122104	4.5778248527849	2.20624500963126	0.0402385779638015	0.110773398082197	-4.80991597402888
1	VMH	HAVANA	gene	ENSG00000008130	15	NADK	protein_coding	NADK; ENSG00000008130	TRUE	TRUE	TRUE	2	0.287493129382209	4.93563903299869	3.95952111682678	0.000878471043259225	0.00689942855527942	-1.18495642317311
1	VMH	HAVANA	gene	ENSG00000078369	18	GNB1	protein_coding	GNB1; ENSG00000078369	TRUE	TRUE	TRUE	2	-0.122693334285549	8.29788736619195	-2.14314652282963	0.0456305645977855	0.121331418010664	-5.14678699322734
1	VMH	HAVANA	gene	ENSG00000231050	1	AL109917.1	lncRNA	AL109917.1; ENSG00000231050	FALSE	TRUE	TRUE	2	-1.106971430757	-0.166820928843102	-2.88513680461949	0.00966569087431467	0.0397988975358219	-2.67612387922525
1	VMH	HAVANA	gene	ENSG00000178821	13	TMEM52	protein_coding	TMEM52; ENSG00000178821	TRUE	TRUE	TRUE	2	0.0737451173595373	1.43640888693847	0.378665931850411	0.709247563300507	0.817675246556866	-6.29290679836902
1	VMH	HAVANA	gene	ENSG00000142609	18	CFAP74	protein_coding	CFAP74; ENSG00000142609	TRUE	TRUE	TRUE	2	-0.0453348068201431	0.782777788089803	-0.175523000451264	0.862576044906805	0.917632182042748	-6.17088568138161
1	VMH	HAVANA	gene	ENSG00000187730	9	GABRD	protein_coding	GABRD; ENSG00000187730	TRUE	TRUE	TRUE	2	0.894099741922254	3.15153250521887	4.66542700534998	0.000180045444098799	0.00210233708883537	0.650544367686881
1	VMH	HAVANA	gene	ENSG00000067606	17	PRKCZ	protein_coding	PRKCZ; ENSG00000067606	TRUE	TRUE	TRUE	2	0.2641261092062	6.8230721744197	2.6339849465924	0.0165957421999757	0.0587286649349128	-4.18629381839023
1	VMH	HAVANA	gene	ENSG00000271806	1	AL590822.2	lncRNA	AL590822.2; ENSG00000271806	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	VMH	HAVANA	gene	ENSG00000162585	17	FAAP20	protein_coding	FAAP20; ENSG00000162585	TRUE	TRUE	TRUE	2	-0.381144022671567	5.89414932037251	-3.67413856679429	0.00167209213622184	0.0110673339321079	-1.89930855704358
1	VMH	HAVANA	gene	ENSG00000157933	10	SKI	protein_coding	SKI; ENSG00000157933	TRUE	TRUE	TRUE	2	-0.0510217841671803	4.13069889764149	-0.291139969432042	0.7741840348081	0.862268973879599	-6.89374921211303
1	VMH	HAVANA	gene	ENSG00000116151	14	MORN1	protein_coding	MORN1; ENSG00000116151	TRUE	TRUE	TRUE	2	-0.118797474051844	2.41175770879776	-0.674728213053577	0.508195599792266	0.66412159168661	-6.33846791401731
