NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	EBF3	EBF transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:19087]	7	1.9534639120101929	0.02163312	Yes	
row_1	NRN1	neuritin 1 [Source:HGNC Symbol;Acc:HGNC:17972]	9	1.8215826749801636	0.04221156	Yes	
row_2	INHBA-AS1	INHBA antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40303]	28	1.4324897527694702	0.057130657	Yes	
row_3	OTP	orthopedia homeobox [Source:HGNC Symbol;Acc:HGNC:8518]	41	1.324853777885437	0.071269944	Yes	
row_4	MIR124-2HG	MIR124-2 host gene [Source:HGNC Symbol;Acc:HGNC:48723]	42	1.3191450834274292	0.08622551	Yes	
row_5	PCDH8	protocadherin 8 [Source:HGNC Symbol;Acc:HGNC:8660]	58	1.1800554990768433	0.09850293	Yes	
row_6	BHLHE22	basic helix-loop-helix family member e22 [Source:HGNC Symbol;Acc:HGNC:11963]	72	1.0920580625534058	0.109929524	Yes	
row_7	INSM1	INSM transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:6090]	102	0.9989964365959167	0.119126394	Yes	
row_8	ELAVL2	ELAV like RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3313]	113	0.9741978049278259	0.12943701	Yes	
row_9	SYT7	synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514]	126	0.9446108341217041	0.13926537	Yes	
row_10	PTPRG	protein tyrosine phosphatase receptor type G [Source:HGNC Symbol;Acc:HGNC:9671]	131	0.9386812448501587	0.14961384	Yes	
row_11	RELN	reelin [Source:HGNC Symbol;Acc:HGNC:9957]	151	0.8920217752456665	0.15833206	Yes	
row_12	NXPH4	neurexophilin 4 [Source:HGNC Symbol;Acc:HGNC:8078]	157	0.8779405951499939	0.16791847	Yes	
row_13	POU3F2	POU class 3 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9215]	161	0.8690962195396423	0.17755143	Yes	
row_14	DCC	DCC netrin 1 receptor [Source:HGNC Symbol;Acc:HGNC:2701]	185	0.8213164806365967	0.18517439	Yes	
row_15	SV2B	synaptic vesicle glycoprotein 2B [Source:HGNC Symbol;Acc:HGNC:16874]	194	0.811818540096283	0.1937909	Yes	
row_16	LRRTM4	leucine rich repeat transmembrane neuronal 4 [Source:HGNC Symbol;Acc:HGNC:19411]	219	0.7941514253616333	0.20103246	Yes	
row_17	ELAVL4	ELAV like RNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:3315]	220	0.7904017567634583	0.2099935	Yes	
row_18	AFAP1	actin filament associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24017]	228	0.7836911678314209	0.21836454	Yes	
row_19	PPP1R17	protein phosphatase 1 regulatory subunit 17 [Source:HGNC Symbol;Acc:HGNC:16973]	250	0.7592130303382874	0.22543024	Yes	
row_20	ZMAT4	zinc finger matrin-type 4 [Source:HGNC Symbol;Acc:HGNC:25844]	266	0.7411542534828186	0.23273169	Yes	
row_21	CNR1	cannabinoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:2159]	277	0.7301799654960632	0.24027582	Yes	
row_22	EBF1	EBF transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3126]	283	0.726365327835083	0.24814376	Yes	
row_23	BCL11A	BAF chromatin remodeling complex subunit BCL11A [Source:HGNC Symbol;Acc:HGNC:13221]	284	0.7238065004348755	0.25634977	Yes	
row_24	INA	internexin neuronal intermediate filament protein alpha [Source:HGNC Symbol;Acc:HGNC:6057]	296	0.7138444781303406	0.26363528	Yes	
row_25	RBFOX3	RNA binding fox-1 homolog 3 [Source:HGNC Symbol;Acc:HGNC:27097]	308	0.7059606909751892	0.2708314	Yes	
row_26	SNAP25	synaptosome associated protein 25 [Source:HGNC Symbol;Acc:HGNC:11132]	322	0.6957399249076843	0.27776483	Yes	
row_27	FGF9	fibroblast growth factor 9 [Source:HGNC Symbol;Acc:HGNC:3687]	335	0.6911827921867371	0.28471997	Yes	
row_28	FNDC5	fibronectin type III domain containing 5 [Source:HGNC Symbol;Acc:HGNC:20240]	369	0.6647460460662842	0.2898337	Yes	
row_29	SMPD3	sphingomyelin phosphodiesterase 3 [Source:HGNC Symbol;Acc:HGNC:14240]	473	0.6057990789413452	0.28913996	Yes	
row_30	SEMA6C	semaphorin 6C [Source:HGNC Symbol;Acc:HGNC:10740]	478	0.6044485569000244	0.29569912	Yes	
row_31	SEZ6	seizure related 6 homolog [Source:HGNC Symbol;Acc:HGNC:15955]	506	0.5925427079200745	0.30043474	Yes	
row_32	PRDM8	PR/SET domain 8 [Source:HGNC Symbol;Acc:HGNC:13993]	540	0.5777401924133301	0.30456203	Yes	
row_33	H2AC25	H2A clustered histone 25 [Source:HGNC Symbol;Acc:HGNC:20507]	568	0.5661401748657227	0.30899832	Yes	
row_34	NNAT	neuronatin [Source:HGNC Symbol;Acc:HGNC:7860]	573	0.5653203129768372	0.31511384	Yes	
row_35	STMN2	stathmin 2 [Source:HGNC Symbol;Acc:HGNC:10577]	575	0.5635263919830322	0.3214293	Yes	
row_36	APOL4	apolipoprotein L4 [Source:HGNC Symbol;Acc:HGNC:14867]	576	0.5632917284965515	0.32781553	Yes	
row_37	SMIM18	small integral membrane protein 18 [Source:HGNC Symbol;Acc:HGNC:42973]	583	0.5612514615058899	0.33373812	Yes	
row_38	SRRM4	serine/arginine repetitive matrix 4 [Source:HGNC Symbol;Acc:HGNC:29389]	616	0.5487082004547119	0.33760968	Yes	
row_39	GNG3	G protein subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:4405]	625	0.5452222228050232	0.34320372	Yes	
row_40	DCX	doublecortin [Source:HGNC Symbol;Acc:HGNC:2714]	629	0.5438231825828552	0.34914896	Yes	
row_41	MTUS2	microtubule associated scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:20595]	635	0.5406480431556702	0.35491136	Yes	
row_42	SBK1	SH3 domain binding kinase 1 [Source:HGNC Symbol;Acc:HGNC:17699]	638	0.5399757623672485	0.36088642	Yes	
row_43	TOX3	TOX high mobility group box family member 3 [Source:HGNC Symbol;Acc:HGNC:11972]	643	0.5373480916023254	0.36668482	Yes	
row_44	PCSK2	proprotein convertase subtilisin/kexin type 2 [Source:HGNC Symbol;Acc:HGNC:8744]	661	0.5334327816963196	0.37148446	Yes	
row_45	NRSN1	neurensin 1 [Source:HGNC Symbol;Acc:HGNC:17881]	675	0.5295398831367493	0.3765336	Yes	
row_46	SCN3A	sodium voltage-gated channel alpha subunit 3 [Source:HGNC Symbol;Acc:HGNC:10590]	682	0.5268697738647461	0.3820664	Yes	
row_47	TLCD3B	TLC domain containing 3B [Source:HGNC Symbol;Acc:HGNC:25295]	690	0.5246829390525818	0.38750097	Yes	
row_48	GFRA1	GDNF family receptor alpha 1 [Source:HGNC Symbol;Acc:HGNC:4243]	701	0.5204038023948669	0.39266682	Yes	
row_49	BSN	bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117]	727	0.5120434761047363	0.3966366	Yes	
row_50	TUBB3	tubulin beta 3 class III [Source:HGNC Symbol;Acc:HGNC:20772]	755	0.5022910237312317	0.400349	Yes	
row_51	PAK3	p21 (RAC1) activated kinase 3 [Source:HGNC Symbol;Acc:HGNC:8592]	759	0.5015377998352051	0.40581483	Yes	
row_52	RAP1GAP2	RAP1 GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:29176]	763	0.5006063580513	0.4112701	Yes	
row_53	PTPRO	protein tyrosine phosphatase receptor type O [Source:HGNC Symbol;Acc:HGNC:9678]	776	0.49541839957237244	0.41600585	Yes	
row_54	RNF165	ring finger protein 165 [Source:HGNC Symbol;Acc:HGNC:31696]	795	0.4922829568386078	0.42026553	Yes	
row_55	NSG1	neuronal vesicle trafficking associated 1 [Source:HGNC Symbol;Acc:HGNC:18790]	807	0.489886611700058	0.42501193	Yes	
row_56	PDP1	pyruvate dehydrogenase phosphatase catalytic subunit 1 [Source:HGNC Symbol;Acc:HGNC:9279]	826	0.48505455255508423	0.42918968	Yes	
row_57	SAMD5	sterile alpha motif domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21180]	830	0.48454996943473816	0.4344629	Yes	
row_58	LZTS1	leucine zipper tumor suppressor 1 [Source:HGNC Symbol;Acc:HGNC:13861]	858	0.4781271517276764	0.43790135	Yes	
row_59	ATCAY	ATCAY kinesin light chain interacting caytaxin [Source:HGNC Symbol;Acc:HGNC:779]	877	0.47417813539505005	0.44195578	Yes	
row_60	CLVS1	clavesin 1 [Source:HGNC Symbol;Acc:HGNC:23139]	903	0.4683034121990204	0.44542968	Yes	
