Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value,Cluster 10 Mean Counts,Cluster 10 Log2 fold change,Cluster 10 Adjusted p value,Cluster 11 Mean Counts,Cluster 11 Log2 fold change,Cluster 11 Adjusted p value,Cluster 12 Mean Counts,Cluster 12 Log2 fold change,Cluster 12 Adjusted p value,Cluster 13 Mean Counts,Cluster 13 Log2 fold change,Cluster 13 Adjusted p value,Cluster 14 Mean Counts,Cluster 14 Log2 fold change,Cluster 14 Adjusted p value,Cluster 15 Mean Counts,Cluster 15 Log2 fold change,Cluster 15 Adjusted p value,Cluster 16 Mean Counts,Cluster 16 Log2 fold change,Cluster 16 Adjusted p value,Cluster 17 Mean Counts,Cluster 17 Log2 fold change,Cluster 17 Adjusted p value,Cluster 18 Mean Counts,Cluster 18 Log2 fold change,Cluster 18 Adjusted p value,Cluster 19 Mean Counts,Cluster 19 Log2 fold change,Cluster 19 Adjusted p value,Cluster 20 Mean Counts,Cluster 20 Log2 fold change,Cluster 20 Adjusted p value
ENSG00000069431,ABCC9,0.24112298468154092,0.4289300898584312,0.0000000000000057624696102698236,0.817191562833318,2.468247017700533,0,0.04579908922025456,-2.193666076439044,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012923930249512704,0.12825406739162992,-0.5610684522070382,0.00000002843857060494473,0.07129069602324016,-1.4419690209376488,0.00000000000000000000000000000000000000000000019725518089639068,0.053955739978704564,-1.9069600788466863,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001940012547430616,0.14392104001115844,-0.3905926095787722,0.00003318185479965503,0.5049321824907529,1.592029057793682,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003175573468166569,0.07937291494087606,-1.2789005262716726,0.000000000000000000000000000000000008373170951089961,0.19749192841411956,0.08725639173145439,0.398110709255119,0.23483256709932773,0.34907562770289724,0.00023160825186856714,0.24928268924446748,0.4344679805465228,0.0000688622913612365,0.16337841497328429,-0.18950152614787807,0.26461862968358424,0.04536209606683517,-2.0977771482957417,0.0000000000000000000000000000000000000000000000000000000000000000000000007361994706898124,0.25122771647020653,0.4478744663740124,0.000012514929721891771,0.10903424105922419,-0.7787220380794948,0.0000013974558076477145,0.03797410212558025,-2.3045938429590103,0.00000000000000000000000000000000000026859605240498428,0.21195676040874908,0.19217285341662071,0.22667588355256474,0.1854334624434974,0.006730784889727115,0.9506730074618858,0.05454198171615253,-1.7312490435443069,0.000000017227347404785816
ENSG00000123612,ACVR1C,0.20838116103319534,-1.298662603343352,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000056726469954279875,0.26370755268059726,-0.8907489923720444,0.00000000000000000000000000000000000000002932039774436578,0.3018474287089816,-0.7424078079515772,0.0000000000000000000000000000000000000000000000000000000000000000017468247032091786,0.2424394488193821,-1.0083442412813373,0.000000000000000000000000000000000000000016085327501978868,0.3434218475098021,-0.4974357420019855,0.0000000000000007887416432875085,1.2983099932375786,1.788893549859963,0,0.5540807904023668,0.2320257043219599,0.00020415527724160592,0.36086722143392724,-0.42019325499931437,0.00000000006525435264466781,0.27517787584031944,-0.8269838324865755,0.000000000000000000000000000000000008402833205092802,0.3285857084821127,-0.5513578315194001,0.0000000000035684234142797597,0.5488574189299813,0.2147208929670743,0.0027194589080499227,0.08711197272498973,-2.4773178966950056,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000197332235873203,0.37817541740008953,-0.33635194497399357,0.0030042138754573532,1.3215859451666978,1.6386854664131418,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002595756811586846,0.4001213631040934,-0.2578932430134999,0.001740901400398395,0.6369482283459715,0.43042359442802824,0.0000032683996869335915,0.053537258734424616,-3.170481313510858,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005116226418454992,0.09037750190017727,-2.399499070391074,0.0000000000000000000000000000000000000000000000476721858090149,0.3734423896431545,-0.34640388653115384,0.099595262900745,0.09230181521195042,-2.3466181820141,0.000000000000000000000004629301029288444
ENSG00000151388,ADAMTS12,0.008748827371622706,-1.5437735289855539,0.000000000000000000110028430497557,0.055156314348387143,1.340029810381834,0.00000000000000000006238302896094006,0.011898782983693587,-1.1033882178307035,0.000000000000043053270171868616,0.016358937167299737,-0.5373596884637912,0.018770691706763373,0.013287154814367342,-0.8572999552973428,0.000037011725871807074,0.015394980156967336,-0.6776823649482404,0.000012496095276749388,0.09219466199446301,2.2062006551945332,0.00000000000000000000000000000000000000000000000000000000000045191633218745664,0.03185780939221389,0.4609329716729258,0.008187229144266032,0.00857338105633156,-1.4846932399316586,0.0000000009312637176438269,0.022132716115375466,-0.08346386241051551,0.7395562953361822,0.017641845608463685,-0.418188663808313,0.08851823176422235,0.04054267912986944,0.8162104992965311,0.0002562507517683468,0.027367957838164373,0.24605726010093143,0.5239004046117237,0.04148972201234924,0.8764903657432086,0.00000003421921481356058,0.012124889791033133,-0.9425881341454891,0.0012081789076265378,0.01882605601022576,-0.2883048009713294,0.4149571995312939,0.00684778890789152,-1.7009922978935963,0.000006527148839621783,0.03335360189173209,0.5382925035294841,0.12600621278008334,0.030905577073916234,0.48979022163024055,0.44798334453893784,0.014684379692810296,-0.5128561539727512,0.39805196330517584
ENSG00000145536,ADAMTS16,0.005965109571560935,-1.3245044871975686,0.00000004550148231485215,0.08396931438112669,3.0982773682924747,0.00000000000000000000000000000000000000000000000000000000000000011595236805718976,0.01111301429609118,-0.38450729782739845,0.052585236663064014,0.008506647326995864,-0.7092349286204565,0.05047378372324628,0.005365966367340658,-1.3904920174176576,0.00003802417005767435,0.007330942931889207,-1.0027845372972237,0.00003449564613766651,0.014909367781282797,0.1085785187209849,0.6968432233504932,0.010713245636319715,-0.38506853667878627,0.21641192250924293,0.004701531547020533,-1.5652401425002473,0.000016074232720751882,0.007661324809168431,-0.8331549396449338,0.042032325551143765,0.010193066351556796,-0.4362067607595925,0.2715015855856447,0.026845828072481114,0.9918060032645473,0.002230405712453062,0.01161064877982731,-0.1919351423999247,0.8041919983836817,0.011340524016708792,-0.30223552577247315,0.3336793000025756,0.005819947099695904,-1.1954244479726972,0.009469683007080535,0.003922095002130367,-1.6105604461020988,0.011318833948579134,0.03237136574639628,1.27041800779263,0.00010947446623247108,0.003227767925006331,-1.7352366613154837,0.022920219284194576,0.02575464756159686,1.0053765230415843,0.16367720168303168,0.008391074110177312,-0.4393156889547809,0.6922849761345511
ENSG00000156140,ADAMTS3,0.021474394457619367,-0.48554898413390823,0.00008555681131731344,0.01728780001964373,-0.7693608552213123,0.000032422497038041254,0.02828767275368664,-0.047201906856702,0.672078028584506,0.023884048264257614,-0.2837315307574375,0.13742514812660256,0.013798199230304547,-1.1047978943072723,0.0000000048491664025578735,0.03621485808353268,0.35972391084066757,0.0015329831183427862,0.02677600744393645,-0.11533201827308925,0.5116211413674969,0.04877346039692923,0.8077776931763134,0.000000006739612442978643,0.021848293659683656,-0.4223392561624504,0.015260953312212387,0.025112120207829856,-0.20135895772598023,0.3347344550634389,0.036851855271013034,0.36706601177551246,0.047314870391877685,0.00547874042295533,-2.3116712395166426,0.00000000002445361942481217,0.02405062961535657,-0.23673028887448044,0.46169217301606086,0.07966026626371055,1.6144656295367286,0.00000000000000000000000000000000000000001509692353086878,0.035889673781458076,0.3280109614379567,0.11650753096337373,0.03765211202045152,0.4045235803586067,0.13268542105671008,0.002490105057415098,-3.264560792603284,0.0000000000000599612780002393,0.013986994341694101,-0.9673659444925278,0.009975855163009948,0.03348104183007592,0.30233305317995196,0.6431329832436333,0.008391074110177312,-1.4875708575620026,0.011880660576566344
ENSG00000197381,ADARB1,0.38958793401816866,-0.6582669740990309,0.000000000000000000000000000000000000000000000000000000000000000012592589036317445,0.7019395627023598,0.27355543484778255,0.0000000317203260535345,1.1388033336752021,1.1978200754661468,0,1.0116366744258156,0.8376301927039758,0.00000000000000000000000000000000000000000000000000000000000012327748232126486,0.4507411748566152,-0.4048770155349324,0.000000000000002325180854052754,0.6808979795138695,0.2403632135983752,0.00000000010782316889608771,0.08884766106397096,-2.7877571382984847,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011773007500339287,0.11840955703300737,-2.3761283086404683,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000316316725895235,0.48093902119227694,-0.3050721335288932,0.000000007630781548883645,0.19408689516560024,-1.6333073565340686,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024984295735161187,0.4194838844679143,-0.5034106625121979,0.0000000000000026455616462077114,0.6947042856307357,0.24927273413412043,0.0003203612907710412,0.654342991948839,0.1585168169844804,0.07985749010447363,0.5559622749654798,-0.08484773669978807,0.10436989675065655,0.3215520772581987,-0.8909235612944271,0.00000000000000000000000000000020517767443360204,0.5318360822888777,-0.1462464671039434,0.11450714321884994,0.8958152944050816,0.627974836328213,0.0000000000000000002561627690921462,0.36043408495904034,-0.7112699685808734,0.00000000020590531306840325,0.7159792022123928,0.28798015788508113,0.060621299765180645,0.4824867613351954,-0.28362735150464435,0.0653683490733158
ENSG00000141433,ADCYAP1,0.16264865431789485,-1.3797846119561958,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010555492253453193,0.2302295907377951,-0.8032359507864499,0.0000000000000000000000000011088251866464958,0.48886037635835444,0.37857690409575095,0.000000000000000008065966324082986,0.3922873132718477,0.0013835135089348416,0.9953244330595357,0.2803078621415572,-0.5104973702940263,0.00000000000016695123374599156,0.11025738169561368,-1.950200486454338,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061639641173901265,0.12475185286379484,-1.7026361178817315,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000003724141285415947,0.1099517315306497,-1.89215687798557,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003483910813255607,0.32689472285754534,-0.27627371890909114,0.00009685015048111258,0.13364755500438263,-1.5854847965115937,0.0000000000000000000000000000000000000000000000000000045703326687349284,0.14309496993531656,-1.4893247239168457,0.00000000000000000000000000000000000000000000000000005443335500732768,0.05752677444103096,-2.792592764123593,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032210467292168834,0.35578345189613686,-0.1407496851635739,0.2879582082282292,2.17682741491459,2.9443217410592073,0,0.8395273691311341,1.1555844865318141,0.00000000000000000000000000000000000000000000000018648645920246993,1.5766821908564073,2.1006527388776273,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006120416483778993,0.03486147080381138,-3.501144101224808,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002301549305867537,0.10544041888354015,-1.89757024072405,0.0000000000000000000000000002877542273573476,0.25497101085980894,-0.613312683106785,0.009882921886997981,0.05454198171615253,-2.8039222348719313,0.000000000000000000000004189035275651148
ENSG00000120907,ADRA1A,0.5935946813655527,-0.1808744691770121,0.00000047347608333491456,0.340267809910448,-1.0051848012273235,0.0000000000000000000000000000000000000000000000000000000000000000000000000000599740745048655,0.5418436364366881,-0.33501568086184896,0.000000000000000000000036169457858532196,0.6618825977889473,-0.003194827069008088,0.9736723459930965,0.36871854609869376,-0.8887909249922966,0.000000000000000000000000000000000000000000000000000000000000000004836637665384765,0.2970498076001507,-1.2528696710374416,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004579484904150912,0.7138240166303967,0.11198945542094141,0.029712481282572402,2.2215888319526145,1.9627794095757571,0,0.8852707342360429,0.44620447034466726,0.0000000000000000000030418417875804986,0.9444710973080416,0.5337269701889593,0.000000000000000000010018095749639137,0.5367041475108174,-0.31687981661058473,0.00000019652972915084878,0.7966088574977049,0.27295424140623553,0.00004557865085009163,0.4810125923071314,-0.47024559708837343,0.0000006261347089982083,0.28683227817870777,-1.2579670760758228,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021581628510497586,0.49081553874102124,-0.4466587927462561,0.000000000050905064623140354,0.4024069472185756,-0.7312565601046992,0.000000000000003767536874277768,1.4616916687026626,1.1858869283671485,0.0000000000000000000000000000000000000000000000000000000000000000000000000000024169222254645657,0.9274453171184858,0.49221765676707463,0.00000003446225119401157,0.7082528079439137,0.09655547912957518,0.5347442118858453,0.8558895592380859,0.3713043442280485,0.003392328920994834
ENSG00000170214,ADRA1B,0.031018569772116866,-2.619448483163971,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000057179439765539146,0.04637520957650461,-1.9472465039632314,0.0000000000000000000000000000000000000000000000000000000000027072080911718144,0.08014840613544548,-1.222973704714387,0.00000000000000000000000000000000000000000000000000000000000000000000023028549144839684,0.05169424144866717,-1.7772710520338402,0.000000000000000000000000000000000000000000023429471764431965,0.062347418744339064,-1.5192211805743603,0.0000000000000000000000000000000000000000000016658623267812672,0.046184940470902006,-2.0168031485085947,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050039521696091593,0.04107682960149342,-2.116077132909402,0.0000000000000000000000000000000000000000000000000000000000005907780464437456,0.027065041607544544,-2.7252614853656234,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000004349359982639325,0.06914016980912549,-1.362078902670162,0.000000000000000000000000000000000008456434983191148,0.09832033505099486,-0.8258217001975217,0.000000000032850086387863425,0.024306542838327744,-2.852831070553324,0.00000000000000000000000000000000000000000000000000000000000000000021883567944275895,1.3127062053400969,3.2513132911025857,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005027759363967639,0.0621999041776463,-1.4681719009759,0.00000000000006198597724206773,0.0381705442513613,-2.2297436662780243,0.000000000000000000000000000000000000000000000000000000000000000000000016689396537334011,0.019399823665653012,-3.1569916481952913,0.000000000000000000000000000000000000000000000000000000000000991929788022502,0.02902350301576471,-2.5551692619307618,0.000000000000000000000000000003092175123506142,2.457733691668702,4.456425436106706,0,0.8887121020184099,2.462295675185883,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003730616836786296,0.11332044927102619,-0.5770462789253861,0.07993214670129936,1.3908205337618895,3.094507080356935,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031099818310081693
ENSG00000159723,AGRP,0.005832551581081803,-2.315326277055208,0.0000000000000000000000000000000000879879985879425,0.006311419054790568,-2.092432843840939,0.0000000000000009686223094320725,0.018072679814855355,-0.6362497346254781,0.00000154883159215157,0.005234859893535916,-2.328039193231394,0.000000000000009312098839308941,0.007154621823120876,-1.924510723316553,0.000000000000003835906653768267,0.1583483673288069,3.8838878677580277,0,0.008823911544024513,-1.6075535720280563,0.00000000016820606199943614,0.010713245636319715,-1.3375076056293,0.000000008893785170294441,0.008020259697858557,-1.75331249065282,0.0000000000011869066186280045,0.008512583121298257,-1.6233119688211435,0.00000005787976408115985,0.04743696263609124,0.8823564061676157,0.000001805359470251812,0.0038351182960687305,-2.6503255060407156,0.0000000000733459931051397,0.016586641114039014,-0.6344221614086196,0.10320337563385679,0.008021346255720853,-1.7531051309063468,0.0000000000009505273567276506,0.006789938282978554,-1.9187905629632969,0.000000014323557867889252,0.0007844190004260733,-4.125051738342664,0.00000000005031954330612148,0.006225262643537745,-1.9989354940512065,0.00000020577493096782023,0.0043036905666751085,-2.336984319012152,0.000020719251340699748,0.007726394268479059,-1.3900744696938911,0.06901789821625576,0.002097768527544328,-2.689135938724446,0.0007519947881128174
