NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HP_EPISODIC_VOMITING	HP_EPISODIC_VOMITING	Details ...	18	0.8005245	2.1682575	0.0	0.0077732303	0.009	600	tags=72%, list=12%, signal=82%	
HP_PERSONALITY_CHANGES	HP_PERSONALITY_CHANGES	Details ...	24	0.7008857	1.9983041	0.0	0.17901713	0.329	737	tags=58%, list=15%, signal=69%	
NKX25_01	NKX25_01	Details ...	33	0.6462291	1.984731	0.0	0.14992921	0.396	1011	tags=55%, list=21%, signal=69%	
HP_ABNORMALITY_OF_SECONDARY_SEXUAL_HAIR	HP_ABNORMALITY_OF_SECONDARY_SEXUAL_HAIR	Details ...	19	0.73241043	1.9838386	0.0	0.11568369	0.404	711	tags=53%, list=15%, signal=61%	
HP_HEMIANOPIA	HP_HEMIANOPIA	Details ...	15	0.74755555	1.97925	0.0	0.10137972	0.434	626	tags=60%, list=13%, signal=69%	
HP_ABNORMALITY_OF_THE_AXILLARY_HAIR	HP_ABNORMALITY_OF_THE_AXILLARY_HAIR	Details ...	16	0.75678116	1.9755344	0.0017391305	0.08822667	0.449	711	tags=56%, list=15%, signal=66%	
YANG_BREAST_CANCER_ESR1_LASER_DN	YANG_BREAST_CANCER_ESR1_LASER_DN	Details ...	20	0.6976577	1.9357959	0.0	0.14800827	0.706	401	tags=30%, list=8%, signal=33%	
HP_RETINAL_TELANGIECTASIA	HP_RETINAL_TELANGIECTASIA	Details ...	15	0.7477279	1.9219898	0.0	0.1650568	0.795	950	tags=80%, list=20%, signal=99%	
HP_NEPHROPATHY	HP_NEPHROPATHY	Details ...	27	0.6402452	1.915782	0.0016313214	0.15950273	0.82	725	tags=41%, list=15%, signal=48%	
HP_TYPE_II_DIABETES_MELLITUS	HP_TYPE_II_DIABETES_MELLITUS	Details ...	57	0.5488777	1.9088618	0.0	0.1608288	0.847	835	tags=37%, list=17%, signal=44%	
MIR12120	MIR12120	Details ...	62	0.5389494	1.8790841	0.0	0.22874002	0.953	765	tags=29%, list=16%, signal=34%	
HP_RAGGED_RED_MUSCLE_FIBERS	HP_RAGGED_RED_MUSCLE_FIBERS	Details ...	25	0.6360319	1.8781604	0.0	0.21234356	0.953	600	tags=44%, list=12%, signal=50%	
HP_ABNORMAL_CIRCULATING_FOLLICLE_STIMULATING_HORMONE_CONCENTRATION	HP_ABNORMAL_CIRCULATING_FOLLICLE_STIMULATING_HORMONE_CONCENTRATION	Details ...	17	0.71327114	1.8773443	0.0	0.19794004	0.955	711	tags=47%, list=15%, signal=55%	
DESCARTES_FETAL_LUNG_CILIATED_EPITHELIAL_CELLS	DESCARTES_FETAL_LUNG_CILIATED_EPITHELIAL_CELLS	Details ...	48	0.555596	1.8750318	0.00152207	0.19053866	0.957	725	tags=35%, list=15%, signal=41%	
