NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
DESCARTES_FETAL_INTESTINE_ENS_NEURONS	DESCARTES_FETAL_INTESTINE_ENS_NEURONS	Details ...	125	-0.60125405	-2.3985043	0.0	0.0	0.0	4354	tags=79%, list=31%, signal=114%	
MANNO_MIDBRAIN_NEUROTYPES_HSERT	MANNO_MIDBRAIN_NEUROTYPES_HSERT	Details ...	428	-0.5175352	-2.3000984	0.0	0.0	0.0	4722	tags=70%, list=34%, signal=103%	
MANNO_MIDBRAIN_NEUROTYPES_HNBML1	MANNO_MIDBRAIN_NEUROTYPES_HNBML1	Details ...	300	-0.5215431	-2.291281	0.0	0.0	0.0	4678	tags=64%, list=34%, signal=95%	
MANNO_MIDBRAIN_NEUROTYPES_HOMTN	MANNO_MIDBRAIN_NEUROTYPES_HOMTN	Details ...	355	-0.51018465	-2.2452033	0.0	1.7546202E-4	0.001	5659	tags=74%, list=41%, signal=122%	
MANNO_MIDBRAIN_NEUROTYPES_HRN	MANNO_MIDBRAIN_NEUROTYPES_HRN	Details ...	311	-0.50270647	-2.2333395	0.0	1.4036962E-4	0.001	4702	tags=62%, list=34%, signal=91%	
MANNO_MIDBRAIN_NEUROTYPES_HDA2	MANNO_MIDBRAIN_NEUROTYPES_HDA2	Details ...	472	-0.48960647	-2.2125702	0.0	1.1697468E-4	0.001	4485	tags=64%, list=32%, signal=91%	
DESCARTES_FETAL_PANCREAS_ENS_NEURONS	DESCARTES_FETAL_PANCREAS_ENS_NEURONS	Details ...	124	-0.5597643	-2.2056866	0.0	1.0026401E-4	0.001	4866	tags=79%, list=35%, signal=121%	
DESCARTES_FETAL_ADRENAL_SYMPATHOBLASTS	DESCARTES_FETAL_ADRENAL_SYMPATHOBLASTS	Details ...	78	-0.5962054	-2.1961517	0.0	8.773101E-5	0.001	2801	tags=59%, list=20%, signal=73%	
HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL	HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL	Details ...	354	-0.4941767	-2.194868	0.0	7.798312E-5	0.001	4088	tags=57%, list=29%, signal=79%	
MANNO_MIDBRAIN_NEUROTYPES_HNBML5	MANNO_MIDBRAIN_NEUROTYPES_HNBML5	Details ...	433	-0.48865703	-2.1855931	0.0	7.018481E-5	0.001	3988	tags=56%, list=29%, signal=76%	
CAHOY_NEURONAL	CAHOY_NEURONAL	Details ...	93	-0.57450074	-2.1816247	0.0	6.380437E-5	0.001	3831	tags=68%, list=28%, signal=93%	
DESCARTES_FETAL_LUNG_VISCERAL_NEURONS	DESCARTES_FETAL_LUNG_VISCERAL_NEURONS	Details ...	181	-0.5221234	-2.1780243	0.0	5.848734E-5	0.001	4380	tags=62%, list=32%, signal=89%	
GOMF_POTASSIUM_CHANNEL_ACTIVITY	GOMF_POTASSIUM_CHANNEL_ACTIVITY	Details ...	83	-0.56731063	-2.174206	0.0	5.3988315E-5	0.001	2009	tags=45%, list=14%, signal=52%	
DESCARTES_FETAL_HEART_SATB2_LRRC7_POSITIVE_CELLS	DESCARTES_FETAL_HEART_SATB2_LRRC7_POSITIVE_CELLS	Details ...	95	-0.56171674	-2.1717882	0.0	5.0132006E-5	0.001	2544	tags=46%, list=18%, signal=56%	
DESCARTES_FETAL_HEART_VISCERAL_NEURONS	DESCARTES_FETAL_HEART_VISCERAL_NEURONS	Details ...	65	-0.59072846	-2.1593482	0.0	9.359475E-5	0.002	4398	tags=74%, list=32%, signal=108%	
MANNO_MIDBRAIN_NEUROTYPES_HDA	MANNO_MIDBRAIN_NEUROTYPES_HDA	Details ...	457	-0.4741983	-2.140314	0.0	2.1927353E-4	0.005	4081	tags=58%, list=29%, signal=79%	
NRSF_01	NRSF_01	Details ...	78	-0.57510364	-2.1225202	0.0	2.889146E-4	0.007	4475	tags=77%, list=32%, signal=113%	
GOMF_VOLTAGE_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY	GOMF_VOLTAGE_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY	Details ...	99	-0.5408095	-2.0896614	0.0	7.405096E-4	0.019	3888	tags=58%, list=28%, signal=79%	
HP_NON_OBSTRUCTIVE_AZOOSPERMIA	HP_NON_OBSTRUCTIVE_AZOOSPERMIA	Details ...	26	-0.6714429	-2.0341718	0.0	0.0026569266	0.071	1825	tags=42%, list=13%, signal=49%	
MANNO_MIDBRAIN_NEUROTYPES_HNBM	MANNO_MIDBRAIN_NEUROTYPES_HNBM	Details ...	255	-0.4677372	-2.0048413	0.0	0.0044898605	0.123	3888	tags=51%, list=28%, signal=70%	
DESCARTES_FETAL_STOMACH_ENS_NEURONS	DESCARTES_FETAL_STOMACH_ENS_NEURONS		63	-0.5554324	-2.0004585	0.0	0.004677281	0.135	4077	tags=67%, list=29%, signal=94%	
ZHONG_PFC_C3_ASTROCYTE	ZHONG_PFC_C3_ASTROCYTE		367	-0.44885364	-1.9955162	0.0	0.0048469813	0.145	4238	tags=51%, list=31%, signal=71%	
GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		106	-0.51695156	-1.9890922	0.0	0.0051558716	0.161	2415	tags=42%, list=17%, signal=51%	
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY		67	-0.54073757	-1.9854221	0.0	0.005116459	0.167	2935	tags=48%, list=21%, signal=60%	
ZHONG_PFC_C3_MICROGLIA	ZHONG_PFC_C3_MICROGLIA		470	-0.4377604	-1.9759501	0.0	0.005669576	0.189	5727	tags=64%, list=41%, signal=105%	
GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE		121	-0.49512777	-1.9720386	0.0	0.005802067	0.199	4634	tags=64%, list=33%, signal=95%	
DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS	DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS		70	-0.5370149	-1.96951	0.0	0.005794707	0.207	4654	tags=71%, list=34%, signal=107%	
GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY		63	-0.5454488	-1.9578882	0.0	0.0069142543	0.25	2415	tags=46%, list=17%, signal=55%	
HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_PENK_POS_NEURON_CELL	HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_PENK_POS_NEURON_CELL		109	-0.4897296	-1.942923	0.0	0.00882753	0.315	5140	tags=68%, list=37%, signal=107%	
GOCC_SYNAPTIC_VESICLE_MEMBRANE	GOCC_SYNAPTIC_VESICLE_MEMBRANE		113	-0.48899084	-1.9234047	0.0	0.012159844	0.413	5618	tags=74%, list=40%, signal=124%	
DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS	DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS		82	-0.5117428	-1.9168836	0.0	0.013125373	0.451	3712	tags=65%, list=27%, signal=88%	
DESCARTES_MAIN_FETAL_VISCERAL_NEURONS	DESCARTES_MAIN_FETAL_VISCERAL_NEURONS		43	-0.57515335	-1.9128175	0.0	0.013767897	0.474	5246	tags=88%, list=38%, signal=142%	
GOCC_POSTSYNAPTIC_MEMBRANE	GOCC_POSTSYNAPTIC_MEMBRANE		241	-0.44290474	-1.9029278	0.0	0.015859824	0.529	4634	tags=56%, list=33%, signal=83%	
HE_LIM_SUN_FETAL_LUNG_C1_INTERM_NEUROENDOCRINE_CELL	HE_LIM_SUN_FETAL_LUNG_C1_INTERM_NEUROENDOCRINE_CELL		242	-0.44316038	-1.895599	0.0	0.017888976	0.585	4160	tags=57%, list=30%, signal=81%	
GOMF_NEUROPEPTIDE_RECEPTOR_ACTIVITY	GOMF_NEUROPEPTIDE_RECEPTOR_ACTIVITY		24	-0.6368539	-1.8917439	0.0	0.018579884	0.613	2862	tags=54%, list=21%, signal=68%	
GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS	GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS		89	-0.50056946	-1.8886889	0.0	0.019076895	0.636	5307	tags=72%, list=38%, signal=116%	
GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY		36	-0.58224726	-1.8884561	0.0	0.018618144	0.638	4485	tags=64%, list=32%, signal=94%	
GOCC_POTASSIUM_CHANNEL_COMPLEX	GOCC_POTASSIUM_CHANNEL_COMPLEX		70	-0.5223495	-1.8883572	0.0	0.018146722	0.639	2415	tags=43%, list=17%, signal=52%	
DESCARTES_MAIN_FETAL_SATB2_LRRC7_POSITIVE_CELLS	DESCARTES_MAIN_FETAL_SATB2_LRRC7_POSITIVE_CELLS		67	-0.5163135	-1.8832488	0.0	0.019318571	0.67	3977	tags=55%, list=29%, signal=77%	
