NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	TES	testin LIM domain protein [Source:HGNC Symbol;Acc:HGNC:14620]	625	1.2276546955108643	-0.04059002	No	
row_1	SAMD5	sterile alpha motif domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21180]	805	1.0289638042449951	-0.049188945	No	
row_2	ROBO3	roundabout guidance receptor 3 [Source:HGNC Symbol;Acc:HGNC:13433]	1099	0.7771374583244324	-0.06731686	No	
row_3	EMX2OS	EMX2 opposite strand/antisense RNA [Source:HGNC Symbol;Acc:HGNC:18511]	1145	0.7554382085800171	-0.06725937	No	
row_4	NRN1	neuritin 1 [Source:HGNC Symbol;Acc:HGNC:17972]	1196	0.7220138311386108	-0.067719795	No	
row_5	EPB41	erythrocyte membrane protein band 4.1 [Source:HGNC Symbol;Acc:HGNC:3377]	1328	0.6581947207450867	-0.074436575	No	
row_6	EMX2	empty spiracles homeobox 2 [Source:HGNC Symbol;Acc:HGNC:3341]	1480	0.5911352038383484	-0.082927324	No	
row_7	USP49	ubiquitin specific peptidase 49 [Source:HGNC Symbol;Acc:HGNC:20078]	1481	0.5910555124282837	-0.08028684	No	
row_8	FOXP2	forkhead box P2 [Source:HGNC Symbol;Acc:HGNC:13875]	1499	0.5832388401031494	-0.0789345	No	
row_9	ZNF91	zinc finger protein 91 [Source:HGNC Symbol;Acc:HGNC:13166]	1550	0.5694959163665771	-0.080076285	No	
row_10	BICRAL	BICRA like chromatin remodeling complex associated protein [Source:HGNC Symbol;Acc:HGNC:21111]	1586	0.5539888143539429	-0.08018156	No	
row_11	ADA2	adenosine deaminase 2 [Source:HGNC Symbol;Acc:HGNC:1839]	1661	0.5165607929229736	-0.08332909	No	
row_12	RAPGEF5	Rap guanine nucleotide exchange factor 5 [Source:HGNC Symbol;Acc:HGNC:16862]	2149	0.3702419698238373	-0.117576286	No	
row_13	ZFHX3	zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:777]	2306	0.33232221007347107	-0.12759185	No	
row_14	RUNX1T1	RUNX1 partner transcriptional co-repressor 1 [Source:HGNC Symbol;Acc:HGNC:1535]	2749	0.2378053367137909	-0.15911333	No	
row_15	BEND5	BEN domain containing 5 [Source:HGNC Symbol;Acc:HGNC:25668]	2894	0.20851635932922363	-0.16879736	No	
row_16	RSBN1	round spermatid basic protein 1 [Source:HGNC Symbol;Acc:HGNC:25642]	2920	0.20275239646434784	-0.16973455	No	
row_17	NKAIN2	sodium/potassium transporting ATPase interacting 2 [Source:HGNC Symbol;Acc:HGNC:16443]	3083	0.1741006076335907	-0.18089928	No	
row_18	RND3	Rho family GTPase 3 [Source:HGNC Symbol;Acc:HGNC:671]	3200	0.1530536711215973	-0.18876694	No	
row_19	RAB3IP	RAB3A interacting protein [Source:HGNC Symbol;Acc:HGNC:16508]	3237	0.1484498381614685	-0.19075765	No	
row_20	XIST	X inactive specific transcript [Source:HGNC Symbol;Acc:HGNC:12810]	3303	0.13806112110614777	-0.19493261	No	
row_21	NKAIN1	sodium/potassium transporting ATPase interacting 1 [Source:HGNC Symbol;Acc:HGNC:25743]	3357	0.1305607706308365	-0.19825646	No	
