Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000069431,ABCC9,0.2991681038299889,1.7659727253070794,0,0.08794367198505529,-1.7659727253070794,0
ENSG00000123612,ACVR1C,0.35622812871748805,-1.0649501651691389,0,0.7452872028572406,1.0649501651691389,0
ENSG00000151388,ADAMTS12,0.02149536805836406,0.5782544904961933,0.000000000009854641501866067,0.014384838540306442,-0.5782544904961933,0.000000000009854641501866067
ENSG00000145536,ADAMTS16,0.019594112819070673,0.23453050859225844,0.008447290935888236,0.016646091568422797,-0.23453050859225844,0.008447290935888236
ENSG00000156140,ADAMTS3,0.037689589155404206,-0.5164105751847119,0.000000000000000000000033845733414919627,0.053915900513762216,0.5164105751847119,0.000000000000000000000033845733414919627
ENSG00000197381,ADARB1,0.4806149567846707,-0.6840268418506934,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000052581762691592,0.7721770430831544,0.6840268418506934,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005258176269168765
ENSG00000141433,ADCYAP1,0.19826736989525393,-0.6054985719041674,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000004053744670811587,0.30167294916063114,0.6054985719041674,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000004053744670811587
ENSG00000120907,ADRA1A,0.497010487259989,0.38942095377417063,0.000000000000000000000000000000000000000000000000000000000000000000000013502675936558335,0.3794273605129693,-0.38942095377417063,0.000000000000000000000000000000000000000000000000000000000000000000000013502675936730263
ENSG00000170214,ADRA1B,0.07126351991045567,-0.6837351185339435,0.00000000000000000000000000000000000000000000000000027156885879696562,0.11447934004993876,0.6837351185339435,0.00000000000000000000000000000000000000000000000000027156885879696562
ENSG00000159723,AGRP,0.009148392857305827,-1.635701717901318,0.0000000000000000000000000000000000000000000000000000000001561260838597966,0.0284699929443565,1.635701717901318,0.0000000000000000000000000000000000000000000000000000000001561260838597966
ENSG00000204472,AIF1,0.48763841731570745,1.2669591520519756,0,0.20261372012170267,-1.2669591520519756,0
ENSG00000171094,ALK,0.14760450969525954,-1.8741329182034854,0,0.5411478180418691,1.8741329182034854,0
ENSG00000189292,ALKAL2,0.038807974590282665,0.029953325075005033,0.6084683059470036,0.038005397279786905,-0.029953325075005033,0.6084683059482517
ENSG00000154188,ANGPT1,0.14503222319503908,0.8553043510388445,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005671539468596006,0.0801518844423893,-0.8553043510388445,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005671539468585688
ENSG00000029534,ANK1,0.23508461841145292,-0.5160740514225255,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002537075075505456,0.3361911128548892,0.5160740514225255,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025370750754869965
ENSG00000180071,ANKRD18A,0.2714545127537005,0.01846022177699269,0.47877484872799764,0.26799934985036833,-0.01846022177699269,0.4787748487175457
ENSG00000189127,ANKRD34B,0.27691223367590745,-0.8606330765087521,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018685348952643478,0.5028427366258258,0.8606330765087521,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018685348952949375
ENSG00000134343,ANO3,0.3593148725177526,-2.288057570092135,0,1.754977545929773,2.288057570092135,0
ENSG00000135046,ANXA1,0.3420693691119267,2.0620543250095325,0,0.08189550123515373,-2.0620543250095325,0
ENSG00000130203,APOE,17.547310899282202,1.390203087395249,0,6.694507699769432,-1.390203087395249,0
ENSG00000142192,APP,7.44636679938169,-0.8559333755843652,0,13.477476707759271,0.8559333755843652,0
ENSG00000171885,AQP4,12.990829695917762,1.633947517197241,0,4.185715575105305,-1.633947517197241,0
ENSG00000169083,AR,0.19332410627309113,-0.1165494385969299,0.00003536722031023042,0.20958818729276033,0.1165494385969299,0.000035367220309972714
ENSG00000138639,ARHGAP24,0.3998675283864457,-0.4461129084608678,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000047770463175588406,0.5447712716893326,0.4461129084608678,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000047770463175588406
ENSG00000064270,ATP2C2,0.2951866516818215,0.39333861723357133,0.0000000000000000000000000000000021563377821707473,0.22473585817990122,-0.39333861723357133,0.0000000000000000000000000000000021563377822060483
AVP_gene,AVP_gene,0.24345014146434382,-0.8679300556835001,0.00000000000000000000000000000000000000000000000016330091778603324,0.44432259801867,0.8679300556835001,0.00000000000000000000000000000000000000000000000016330091778603324
ENSG00000135454,B4GALNT1,0.25376165517392324,-1.5503860797555415,0,0.7432983899529937,1.5503860797555415,0
ENSG00000132692,BCAN,1.6535328654678076,1.0593091229451783,0,0.7934546167573576,-1.0593091229451783,0
ENSG00000176697,BDNF,0.024336067062955356,-1.0844696913411749,0.00000000000000000000000000000000000000000000000000000000000000000000000017034895418777728,0.051627403473258913,1.0844696913411749,0.00000000000000000000000000000000000000000000000000000000000000000000000017034895418843574
ENSG00000116985,BMP8B,0.16129354741817195,0.4937789151300125,0.0000000000000000000000000000000000000000000000000000002231639115324276,0.11453382807471266,-0.4937789151300125,0.0000000000000000000000000000000000000000000000000000002231639115324276
ENSG00000162670,BRINP3,0.4741506889710732,-1.1126701067921172,0,1.0253556501950252,1.1126701067921172,0
ENSG00000151136,BTBD11,0.3751959456930268,-1.2118035635655298,0,0.8690839951435142,1.2118035635655298,0
ENSG00000165985,C1QL3,0.18187183941993565,-0.9143084869877285,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002791533927911907,0.34278416385252963,0.9143084869877285,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027915339278941346
ENSG00000143110,C1orf162,0.12288819158444551,0.7973144166776325,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025513142765615444,0.07069821214411973,-0.7973144166776325,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025513142765615444
ENSG00000188674,C2orf80,0.5100061260132767,-1.1504458199637149,0,1.1321521787518456,1.1504458199637149,0
ENSG00000064989,CALCRL,0.20368035540006568,0.32981402466557297,0.00000000000000000000000005971004939440239,0.16204738567754304,-0.32981402466557297,0.00000000000000000000000005971004939440239
ENSG00000070808,CAMK2A,3.5054225716656595,-0.6472361338550225,0,5.490104400167411,0.6472361338550225,0
ENSG00000042493,CAPG,1.5947728947192932,0.9274208014945972,0,0.838516213245363,-0.9274208014945972,0
ENSG00000092529,CAPN3,0.2336530850548085,2.1466781718056573,0,0.05274440798112362,-2.1466781718056573,0
ENSG00000105974,CAV1,0.29800498297771527,1.318205966495298,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003961197209054694,0.11949223832913647,-1.318205966495298,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000396119720908711
ENSG00000187094,CCK,0.1301129614937604,-1.0267277049979453,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015082347309262602,0.2651114845373522,1.0267277049979453,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015082347309262602
ENSG00000275302,CCL4,0.03247791302887057,1.1677362556688653,0.000000000000000000000000020924076745499835,0.01443932656508033,-1.1677362556688653,0.000000000000000000000000020924076745499835
ENSG00000271503,CCL5,0.05327988211760998,1.9089089927519405,0.000000000000000000000000000000000000000000002349276871401319,0.014166886441210889,-1.9089089927519405,0.000000000000000000000000000000000000000000002349276871401319
ENSG00000133101,CCNA1,0.06866886570153763,-1.7469753354906756,0,0.2305388328183203,1.7469753354906756,0
ENSG00000157456,CCNB2,0.011653576231433585,-0.8602350295761294,0.0000000000000000000000001147641309759149,0.021168597624655502,0.8602350295761294,0.00000000000000000000000011476413097800246
ENSG00000170458,CD14,0.14751503886046927,1.1128421553450263,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004707570303876776,0.06819176300452087,-1.1128421553450263,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004707570303898183
