NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	Details ...	90	-0.73682535	-3.1236396	0.0	0.0	0.0	2481	tags=84%, list=20%, signal=105%	
KEGG_RIBOSOME	KEGG_RIBOSOME	Details ...	84	-0.7480748	-3.1147141	0.0	0.0	0.0	2582	tags=89%, list=21%, signal=113%	
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	Details ...	112	-0.68543935	-3.0039551	0.0	0.0	0.0	2582	tags=71%, list=21%, signal=90%	
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	Details ...	86	-0.7189408	-3.0023556	0.0	0.0	0.0	2481	tags=83%, list=20%, signal=103%	
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	Details ...	115	-0.68323123	-2.9891632	0.0	0.0	0.0	2619	tags=75%, list=22%, signal=94%	
GOCC_CYTOSOLIC_RIBOSOME	GOCC_CYTOSOLIC_RIBOSOME	Details ...	92	-0.69499415	-2.9646254	0.0	0.0	0.0	2481	tags=79%, list=20%, signal=99%	
ZHONG_PFC_MAJOR_TYPES_ASTROCYTES	ZHONG_PFC_MAJOR_TYPES_ASTROCYTES	Details ...	282	-0.5929874	-2.95331	0.0	0.0	0.0	2144	tags=49%, list=18%, signal=58%	
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	Details ...	109	-0.6786797	-2.94943	0.0	0.0	0.0	2582	tags=73%, list=21%, signal=92%	
FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL	FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL	Details ...	128	-0.65826595	-2.9358122	0.0	0.0	0.0	1576	tags=45%, list=13%, signal=51%	
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	Details ...	96	-0.68002534	-2.905464	0.0	0.0	0.0	2481	tags=80%, list=20%, signal=100%	
REACTOME_SELENOAMINO_ACID_METABOLISM	REACTOME_SELENOAMINO_ACID_METABOLISM	Details ...	106	-0.6609688	-2.8589506	0.0	0.0	0.0	2481	tags=72%, list=20%, signal=89%	
BUSSLINGER_DUODENAL_TRANSIT_AMPLIFYING_CELLS	BUSSLINGER_DUODENAL_TRANSIT_AMPLIFYING_CELLS	Details ...	177	-0.5985897	-2.8251128	0.0	0.0	0.0	3282	tags=68%, list=27%, signal=91%	
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	Details ...	155	-0.6080181	-2.7950459	0.0	0.0	0.0	2880	tags=61%, list=24%, signal=79%	
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	Details ...	65	-0.7008026	-2.7848222	0.0	0.0	0.0	2457	tags=77%, list=20%, signal=96%	
RUBENSTEIN_SKELETAL_MUSCLE_SATELLITE_CELLS	RUBENSTEIN_SKELETAL_MUSCLE_SATELLITE_CELLS	Details ...	297	-0.55799896	-2.7750711	0.0	0.0	0.0	3278	tags=65%, list=27%, signal=87%	
