Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value
ENSG00000069431,ABCC9,0.33541473701655344,1.0469660184580996,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000805226813894269,0.07946438040160757,-1.5572384442079636,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009518077578118985,0.11945622545607862,-0.8592586234999384,0.000000000000000000000000000000000000000000000000000000009263395543894503,0.8748368922006952,2.4182435233766526,0,0.07760599059098615,-1.5673171307030507,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003286022582306214,0.21756424757955867,0.08362453884584742,0.2669722273179616,0.08045853146005362,-1.4651365340440354,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012224562570432182,0.11338564827945517,-0.9052477415003946,0.00000000000000000000000000000003220760890597192,0.22418558913998932,0.1327828119990504,0.5631222547426132
ENSG00000123612,ACVR1C,0.31325899377998,-1.0916170744328535,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010940557131021496,0.27533524871597004,-1.2273977922882464,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017256664263693802,0.4847499004014784,-0.28242641175471694,0.0000000000071278254054964905,0.2649530455723934,-1.1733524949896874,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000014494523861272495,1.3458980597388837,1.6324640702306836,0,0.3910209369937854,-0.5885057489203497,0.00000000000000000000028694657885896125,1.19854317927718,1.2683735626381398,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007803142659804497,0.10488655368951305,-2.5411925000237394,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002735941907759005,0.417899350629883,-0.4660236928367594,0.013743026554439233
ENSG00000151388,ADAMTS12,0.019379966749075613,-0.5075918271902244,0.000000019267473336811175,0.015610336061115797,-0.8223978453059377,0.000000000000034426027362027575,0.04651290710995138,1.023786237152395,0.000000000000000000000010991225845924199,0.06800247658758765,1.5780689014393112,0.000000000000000000000000000000000000003124745818682819,0.01697631044177822,-0.6703259353661313,0.0000000027387843512635677,0.02403614124739999,-0.07760134808635488,0.6736059986323172,0.029894122876732626,0.2646950589325856,0.01931353518943472,0.01641870545784274,-0.6567046097373623,0.00009943812423595973,0.02829526853223166,0.2526119634205841,0.6647576394099461
ENSG00000145536,ADAMTS16,0.0071160815406762015,-1.3373039292447055,0.00000000000000000000025026514320828665,0.010453980710611484,-0.6402733863658385,0.000011210186242605157,0.009810414650982301,-0.6902301097985131,0.00016269984048024932,0.09580223116741908,3.23154132907361,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014207106792442043,0.009458230103276438,-0.7843814940793852,0.0000006055000599833994,0.014867716235505148,-0.022839167619414624,0.9600415364315666,0.008779314896884303,-0.8638261891129497,0.00000287410769208158,0.022213542678257828,0.5940850886199307,0.0016700042022706526,0.015235913825047817,0.1807719616604606,0.9024097293054851
ENSG00000156140,ADAMTS3,0.039214151468832684,0.2100476884376956,0.003919390397434521,0.027194476848550145,-0.44283470495933663,0.0000006377923711916989,0.02804624423751411,-0.3614166179670759,0.0009566659265478942,0.019032139673884594,-0.9159943308418059,0.000000011274263957704206,0.04033894719260634,0.2356134476411338,0.006273314043625966,0.03345236152988658,-0.07032901426132554,0.6473779742290747,0.0630110322346,0.9945306416898849,0.000000000000000000000000000006738553512500332,0.009851223274705645,-1.884321132844054,0.0000000000000000000000002519045711603456,0.037001505003687554,0.14864288929172176,0.7918822988592382
ENSG00000197381,ADARB1,0.3670081203106194,-1.0279719494323682,0,1.1631466240651305,1.10894911616728,0,0.3365549308501693,-1.037951185247585,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011035781393079044,0.7561533245714148,0.22862853207002154,0.0000002041189653408,0.760457868218132,0.267763799603003,0.000000000000000000005616154563426287,0.3454266072049029,-0.9521700102681038,0.0000000000000000000000000000000000000000000000000000000000000000000000014067186295927167,0.6212198768808007,-0.07845878271449025,0.020011731275602938,0.8033575999902113,0.32514968163019636,0.000000000000004157660524994675,0.748736336545207,0.2019188705780629,0.16303725262007623
ENSG00000141433,ADCYAP1,0.22428274018982297,-1.247568103166841,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004252667396856223,0.43313384944236233,-0.08481099179340368,0.019676452742718738,0.22344662075649102,-1.1127124742372632,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011908676416633004,0.21790730705267866,-1.1068636984282527,0.000000000000000000000000000000000000000000000000000000000000000026556924986209333,0.17517935584444477,-1.532746928840287,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010450186632438975,0.19402369687334217,-1.271281996827689,0.000000000000000000000000000000000000000000000000000000000000000000001593143157795448,2.0596939531500467,3.063202394751496,0,0.09368320173004388,-2.355060529773286,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003536945683883732,0.2677167714972688,-0.7590166495791806,0.0003321995632017305
ENSG00000120907,ADRA1A,1.0176501289801059,0.728177648945053,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004362638891860377,0.7249976892818667,0.021282170738472606,0.45434985963204066,0.6135548739367285,-0.2488016452736569,0.0000000000014491928983051373,0.42619162213541567,-0.7852952792186536,0.000000000000000000000000000000000000000000000000000000001341809718291931,0.3757423377780246,-1.0538391748292915,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000303798943041665,0.9750743897785459,0.4735076520709164,0.0000000000000000000000019581126530128838,0.4124055390169323,-0.8736084456985496,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002638735823298684,1.113574552523099,0.6942482928318473,0.0000000000000000000000000000000000000000000000000000000000000000018734963974907795,0.7160879497772474,0.0007813619018147144,0.9613361104474831
ENSG00000170214,ADRA1B,0.046733982316781296,-2.380362157696788,0,0.07508501010391898,-1.549526551728286,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000042843417259352954,0.055399988617311824,-1.9264996326758075,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006958828966737261,0.14092337129314547,-0.4825519014698858,0.0000000007054884024482193,0.05472839128135169,-2.0042950689212913,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000054722094493392634,0.14248228059025767,-0.4622369851421677,0.00000003678734261413664,0.04456335789431146,-2.2545946736286493,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019632378517196276,1.9953556162295945,4.910349188684025,0,0.1588888156040701,-0.271594537834154,0.3377404671449912
ENSG00000159723,AGRP,0.01266763451567182,-1.7625614995864618,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012863696731824593,0.013491285917072928,-1.5706962448913808,0.000000000000000000000000000000000000000000000000000000032036336817299882,0.014080830440233422,-1.4243551930236995,0.00000000000000000000000000000051098949948330625,0.007056860777957209,-2.357126175918082,0.000000000000000000000000000000008980374374659762,0.1615983074910222,3.777282437588539,0,0.01610669258846391,-1.15824077267151,0.000000000012257614104410531,0.00944609830677425,-2.0220952632997395,0.0000000000000000000000000000000000000000000000000019999068619122576,0.004829031017012571,-2.9049125552642856,0.000000000000000000000000000000000000000000010365696148865134,0.01088279558931987,-1.4493899584907917,0.010263806312177862
