NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	Details ...	352	-0.6787024	-3.3198154	0.0	0.0	0.0	1915	tags=59%, list=14%, signal=67%	
DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS	DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS	Details ...	410	-0.6684084	-3.315539	0.0	0.0	0.0	1894	tags=58%, list=14%, signal=66%	
DESCARTES_FETAL_CEREBRUM_VASCULAR_ENDOTHELIAL_CELLS	DESCARTES_FETAL_CEREBRUM_VASCULAR_ENDOTHELIAL_CELLS	Details ...	356	-0.67687625	-3.3128846	0.0	0.0	0.0	1813	tags=58%, list=13%, signal=65%	
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	Details ...	126	-0.7558288	-3.2329938	0.0	0.0	0.0	2363	tags=75%, list=17%, signal=89%	
HU_FETAL_RETINA_FIBROBLAST	HU_FETAL_RETINA_FIBROBLAST	Details ...	351	-0.6375447	-3.125013	0.0	0.0	0.0	1983	tags=55%, list=14%, signal=62%	
FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	Details ...	357	-0.64037865	-3.1239016	0.0	0.0	0.0	2863	tags=62%, list=21%, signal=77%	
FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL	FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL	Details ...	251	-0.6551564	-3.117256	0.0	0.0	0.0	1761	tags=51%, list=13%, signal=57%	
RUBENSTEIN_SKELETAL_MUSCLE_ENDOTHELIAL_CELLS	RUBENSTEIN_SKELETAL_MUSCLE_ENDOTHELIAL_CELLS	Details ...	135	-0.6980489	-3.0488896	0.0	0.0	0.0	1810	tags=59%, list=13%, signal=67%	
HU_FETAL_RETINA_MICROGLIA	HU_FETAL_RETINA_MICROGLIA	Details ...	366	-0.6257782	-3.0461342	0.0	0.0	0.0	2888	tags=62%, list=21%, signal=77%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	Details ...	78	-0.74689627	-3.0145223	0.0	0.0	0.0	1761	tags=69%, list=13%, signal=79%	
ZHONG_PFC_MAJOR_TYPES_MICROGLIA	ZHONG_PFC_MAJOR_TYPES_MICROGLIA	Details ...	418	-0.6040888	-3.009026	0.0	0.0	0.0	2841	tags=58%, list=20%, signal=70%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	89	-0.7202917	-2.8910341	0.0	0.0	0.0	2528	tags=63%, list=18%, signal=76%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MACROPHAGES	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MACROPHAGES	Details ...	78	-0.7005139	-2.857811	0.0	0.0	0.0	2101	tags=69%, list=15%, signal=81%	
CUI_DEVELOPING_HEART_C8_MACROPHAGE	CUI_DEVELOPING_HEART_C8_MACROPHAGE	Details ...	264	-0.5934098	-2.8396218	0.0	0.0	0.0	2888	tags=63%, list=21%, signal=77%	
TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	Details ...	275	-0.5977933	-2.8294559	0.0	0.0	0.0	1647	tags=47%, list=12%, signal=52%	
AIZARANI_LIVER_C29_MVECS_2	AIZARANI_LIVER_C29_MVECS_2	Details ...	302	-0.5877329	-2.826327	0.0	0.0	0.0	2350	tags=51%, list=17%, signal=60%	
FAN_EMBRYONIC_CTX_BRAIN_MYELOID	FAN_EMBRYONIC_CTX_BRAIN_MYELOID	Details ...	113	-0.665918	-2.818103	0.0	0.0	0.0	2545	tags=63%, list=18%, signal=76%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	Details ...	91	-0.6823735	-2.8175797	0.0	0.0	0.0	2239	tags=67%, list=16%, signal=79%	
AIZARANI_LIVER_C21_STELLATE_CELLS_1	AIZARANI_LIVER_C21_STELLATE_CELLS_1	Details ...	187	-0.6200883	-2.8037238	0.0	0.0	0.0	1732	tags=53%, list=12%, signal=60%	
AIZARANI_LIVER_C10_MVECS_1	AIZARANI_LIVER_C10_MVECS_1	Details ...	260	-0.5959231	-2.8034933	0.0	0.0	0.0	2538	tags=57%, list=18%, signal=68%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE		175	-0.60774475	-2.8000398	0.0	0.0	0.0	2411	tags=50%, list=17%, signal=60%	
RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS	RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS		171	-0.62362355	-2.7970572	0.0	0.0	0.0	1855	tags=47%, list=13%, signal=53%	
FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2	FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2		292	-0.58151186	-2.786609	0.0	0.0	0.0	2089	tags=45%, list=15%, signal=51%	
FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_1	FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_1		410	-0.5619691	-2.770481	0.0	0.0	0.0	2429	tags=50%, list=18%, signal=59%	
CUI_DEVELOPING_HEART_C3_FIBROBLAST_LIKE_CELL	CUI_DEVELOPING_HEART_C3_FIBROBLAST_LIKE_CELL		105	-0.6487604	-2.7678788	0.0	0.0	0.0	1922	tags=58%, list=14%, signal=67%	
