NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CAMK2A	calcium/calmodulin dependent protein kinase II alpha [Source:HGNC Symbol;Acc:HGNC:1460]	101	1.5032376050949097	0.03182983	Yes	
row_1	PHF24	PHD finger protein 24 [Source:HGNC Symbol;Acc:HGNC:29180]	368	1.0207679271697998	0.03914548	Yes	
row_2	GAP43	growth associated protein 43 [Source:HGNC Symbol;Acc:HGNC:4140]	376	1.0097872018814087	0.06493379	Yes	
row_3	RYR2	ryanodine receptor 2 [Source:HGNC Symbol;Acc:HGNC:10484]	396	0.9954697489738464	0.08948014	Yes	
row_4	PACSIN1	protein kinase C and casein kinase substrate in neurons 1 [Source:HGNC Symbol;Acc:HGNC:8570]	411	0.9849750399589539	0.114115335	Yes	
row_5	GRIA2	glutamate ionotropic receptor AMPA type subunit 2 [Source:HGNC Symbol;Acc:HGNC:4572]	438	0.9636306762695312	0.1373256	Yes	
row_6	GABBR2	gamma-aminobutyric acid type B receptor subunit 2 [Source:HGNC Symbol;Acc:HGNC:4507]	497	0.9247897863388062	0.15720676	Yes	
row_7	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:29011]	551	0.8923109173774719	0.17660429	Yes	
row_8	CHN1	chimerin 1 [Source:HGNC Symbol;Acc:HGNC:1943]	596	0.8636679649353027	0.19590779	Yes	
row_9	CHST1	carbohydrate sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:1969]	618	0.8493652939796448	0.21650466	Yes	
row_10	TUBA4A	tubulin alpha 4a [Source:HGNC Symbol;Acc:HGNC:12407]	621	0.8470678925514221	0.23841782	Yes	
row_11	PRKAR1B	protein kinase cAMP-dependent type I regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9390]	625	0.8455997109413147	0.26022032	Yes	
row_12	GRIN2B	glutamate ionotropic receptor NMDA type subunit 2B [Source:HGNC Symbol;Acc:HGNC:4586]	706	0.8009800910949707	0.27528402	Yes	
row_13	SYT1	synaptotagmin 1 [Source:HGNC Symbol;Acc:HGNC:11509]	727	0.7877817749977112	0.29434967	Yes	
row_14	NAPB	NSF attachment protein beta [Source:HGNC Symbol;Acc:HGNC:15751]	744	0.7759426236152649	0.31339672	Yes	
row_15	NSG2	neuronal vesicle trafficking associated 2 [Source:HGNC Symbol;Acc:HGNC:24955]	749	0.7749301791191101	0.33328652	Yes	
row_16	CLSTN3	calsyntenin 3 [Source:HGNC Symbol;Acc:HGNC:18371]	778	0.7584181427955627	0.35100812	Yes	
row_17	GRIA3	glutamate ionotropic receptor AMPA type subunit 3 [Source:HGNC Symbol;Acc:HGNC:4573]	782	0.7578146457672119	0.37052464	Yes	
row_18	YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma [Source:HGNC Symbol;Acc:HGNC:12852]	796	0.7489767074584961	0.38908678	Yes	
row_19	SH3GL2	SH3 domain containing GRB2 like 2, endophilin A1 [Source:HGNC Symbol;Acc:HGNC:10831]	830	0.7358387112617493	0.40585825	Yes	
row_20	CX3CL1	C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]	864	0.7231302261352539	0.4222988	Yes	
row_21	MAP2K4	mitogen-activated protein kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6844]	874	0.7186365723609924	0.44036055	Yes	
row_22	CAMK2B	calcium/calmodulin dependent protein kinase II beta [Source:HGNC Symbol;Acc:HGNC:1461]	882	0.7156839966773987	0.45849028	Yes	
row_23	KIFC2	kinesin family member C2 [Source:HGNC Symbol;Acc:HGNC:29530]	991	0.6775568723678589	0.46831203	Yes	
row_24	NEFL	neurofilament light chain [Source:HGNC Symbol;Acc:HGNC:7739]	1011	0.6684365272521973	0.4843423	Yes	
row_25	ADD2	adducin 2 [Source:HGNC Symbol;Acc:HGNC:244]	1016	0.6671940684318542	0.50142664	Yes	
row_26	DISP2	dispatched RND transporter family member 2 [Source:HGNC Symbol;Acc:HGNC:19712]	1039	0.6602565050125122	0.5170266	Yes	
row_27	SNAP25	synaptosome associated protein 25 [Source:HGNC Symbol;Acc:HGNC:11132]	1077	0.6428343057632446	0.53108644	Yes	
row_28	MAP2K1	mitogen-activated protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6840]	1120	0.6293278336524963	0.5444325	Yes	
row_29	DPP6	dipeptidyl peptidase like 6 [Source:HGNC Symbol;Acc:HGNC:3010]	1226	0.6040148735046387	0.55255646	Yes	
row_30	PTPRN	protein tyrosine phosphatase receptor type N [Source:HGNC Symbol;Acc:HGNC:9676]	1285	0.5894593596458435	0.5637055	Yes	
row_31	CHGB	chromogranin B [Source:HGNC Symbol;Acc:HGNC:1930]	1367	0.5716403126716614	0.57272464	Yes	
row_32	GRIA4	glutamate ionotropic receptor AMPA type subunit 4 [Source:HGNC Symbol;Acc:HGNC:4574]	1368	0.5713352560997009	0.5876025	Yes	
row_33	LRP11	LDL receptor related protein 11 [Source:HGNC Symbol;Acc:HGNC:16936]	1397	0.5646079182624817	0.6002771	Yes	
row_34	CYRIA	CYFIP related Rac1 interactor A [Source:HGNC Symbol;Acc:HGNC:25373]	1420	0.5569666624069214	0.61318743	Yes	
row_35	LHX9	LIM homeobox 9 [Source:HGNC Symbol;Acc:HGNC:14222]	1509	0.535527229309082	0.6207592	Yes	
row_36	SYP	synaptophysin [Source:HGNC Symbol;Acc:HGNC:11506]	1519	0.5324247479438782	0.6339719	Yes	
row_37	BMERB1	bMERB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19213]	1528	0.5301003456115723	0.64719653	Yes	
row_38	CYFIP2	cytoplasmic FMR1 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:13760]	1590	0.51680988073349	0.65623647	Yes	
row_39	MEG3	maternally expressed 3 [Source:HGNC Symbol;Acc:HGNC:14575]	1909	0.4584837257862091	0.64514375	Yes	
row_40	REPS2	RALBP1 associated Eps domain containing 2 [Source:HGNC Symbol;Acc:HGNC:9963]	1953	0.4514508545398712	0.6537854	Yes	
row_41	MYO5A	myosin VA [Source:HGNC Symbol;Acc:HGNC:7602]	2007	0.4432167112827301	0.6614883	Yes	
row_42	RTN1	reticulon 1 [Source:HGNC Symbol;Acc:HGNC:10467]	2144	0.4226946234703064	0.6626454	Yes	
row_43	EGR1	early growth response 1 [Source:HGNC Symbol;Acc:HGNC:3238]	2234	0.4101782441139221	0.6668806	Yes	
row_44	UCHL1	ubiquitin C-terminal hydrolase L1 [Source:HGNC Symbol;Acc:HGNC:12513]	2308	0.4009248912334442	0.67203367	Yes	
row_45	SNRPN	small nuclear ribonucleoprotein polypeptide N [Source:HGNC Symbol;Acc:HGNC:11164]	2354	0.39478638768196106	0.67905486	Yes	
row_46	SYNGR3	synaptogyrin 3 [Source:HGNC Symbol;Acc:HGNC:11501]	2450	0.38252532482147217	0.68213546	Yes	
row_47	TCAF1	TRPM8 channel associated factor 1 [Source:HGNC Symbol;Acc:HGNC:22201]	2610	0.3646700084209442	0.6801157	Yes	
row_48	NDFIP1	Nedd4 family interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:17592]	2625	0.3631288409233093	0.68855774	Yes	
row_49	GPR162	G protein-coupled receptor 162 [Source:HGNC Symbol;Acc:HGNC:16693]	2651	0.3607201874256134	0.6961404	Yes	
row_50	SLC22A17	solute carrier family 22 member 17 [Source:HGNC Symbol;Acc:HGNC:23095]	2655	0.3605433702468872	0.70531183	Yes	
row_51	ATP6V1G2	ATPase H+ transporting V1 subunit G2 [Source:HGNC Symbol;Acc:HGNC:862]	2694	0.3559306859970093	0.7118282	Yes	
row_52	FAIM2	Fas apoptotic inhibitory molecule 2 [Source:HGNC Symbol;Acc:HGNC:17067]	2864	0.3402904272079468	0.7084493	Yes	
row_53	BEX1	brain expressed X-linked 1 [Source:HGNC Symbol;Acc:HGNC:1036]	2905	0.33627262711524963	0.7143089	Yes	
