Barcode,Cluster
aaaacigd-1,2
aaackknk-1,6
aaacmaml-1,18
aaadknpa-1,6
aaaecakc-1,10
aaaeidcf-1,6
aaaenhep-1,4
aaafkkjo-1,20
aaahfpoo-1,10
aaahpnfd-1,10
aaakomnd-1,20
aaaldepi-1,20
aaamcnng-1,10
aaampjja-1,4
aaangcij-1,6
aaanppoe-1,4
aaapdkoo-1,6
aabbdefb-1,21
aabbnmog-1,6
aabccpjp-1,20
aabceonh-1,10
aabcnkdn-1,6
aabffdce-1,10
aabfkfki-1,10
aabiampc-1,10
aablmbpk-1,3
aablobhn-1,6
aabnbgii-1,6
aabnklfc-1,6
aabokedn-1,2
aacbhbfk-1,6
aaccbnfe-1,4
aacdakij-1,10
aacdfkje-1,2
aacdieoo-1,6
aacfjakj-1,6
aacfjgmi-1,10
aacfkjln-1,2
aacflamf-1,2
aacgcgkh-1,19
aacikpkm-1,6
aackdpoi-1,2
aaclegdi-1,6
aacndogm-1,10
aacngjhc-1,10
aacnlakc-1,2
aacobogj-1,10
aadbgfin-1,10
aadbkeib-1,6
aadbmikg-1,10
aadcaijj-1,6
aadcocca-1,6
aaddcjnp-1,6
aaddjejp-1,6
aaddnjhl-1,2
aademhoc-1,6
aadepiek-1,10
aadfpfph-1,6
aadgdnfc-1,10
aadghpkk-1,6
aadgkpep-1,10
aadhbcjm-1,20
aadhinkg-1,11
aadiaago-1,11
aadidbdb-1,11
aadijepo-1,11
aadjlkja-1,11
aadjmehh-1,17
aadloacn-1,14
aadlopjd-1,17
aadmndbp-1,5
aadninkn-1,11
aadnoono-1,11
aaeadlel-1,12
aaeaekbc-1,11
aaecadbm-1,14
aaedpoek-1,11
aaeenjma-1,11
aaeflfad-1,17
aaeglmpn-1,17
aaeijgok-1,11
aaejfcoj-1,11
aaejgfnh-1,11
aaejpoli-1,9
aaelmgdj-1,11
aaemncke-1,11
aaenalbf-1,11
aaenlbib-1,12
aaeomhed-1,11
aaepahom-1,11
aafbkkld-1,11
aafbkmbi-1,17
aafbpikc-1,9
aafccfde-1,11
aafcfamm-1,11
aafdgffl-1,11
aafekfda-1,11
aaffegcp-1,7
aafgkmbh-1,11
aafhfogg-1,11
aafhgdjf-1,11
aafhlihd-1,1
aafjcoal-1,11
aafjfecb-1,11
aafjhain-1,11
aafjhlle-1,17
aafkbibm-1,17
aafnddpo-1,11
aafodceo-1,11
aafofflh-1,11
aafoobag-1,12
aafpiehm-1,9
aagbkedg-1,17
aagbndki-1,14
aagckick-1,17
aagdpked-1,11
aaghmabm-1,17
aagibldo-1,11
aagifljc-1,11
aagiibom-1,11
aagiiphd-1,11
aagijdkn-1,7
aagjifom-1,11
aagjnmme-1,11
aagkcjnp-1,12
aagldnig-1,11
aaglfmjo-1,12
aagljlpo-1,11
aagllgdo-1,13
aagnapnc-1,3
aagofgfi-1,8
aagoligb-1,9
aagpjgof-1,9
aagpoelg-1,8
aahaefka-1,8
aahanaho-1,1
aahboffg-1,7
aahcdmdl-1,1
aahcpkbk-1,1
aahdfcja-1,1
aahdgddh-1,7
aahdnohi-1,9
aahecbdf-1,17
aahgkbdm-1,3
aahhhooc-1,14
aahhjdkk-1,11
aahkelgn-1,15
aahldgcg-1,8
aahomgdg-1,1
aahpodhl-1,7
aaiaplfa-1,9
aaidgkkl-1,1
aaieddac-1,3
aaifgdbp-1,3
aaihjhdc-1,3
aaihpgfa-1,5
aaijcklf-1,11
aaijffil-1,11
aaikkbmj-1,5
aaikkmjb-1,5
aailaolo-1,1
aaildgbl-1,1
aaileenl-1,9
aaimgdhf-1,9
aajbhgpm-1,11
aajehedj-1,9
aajejiff-1,5
aajemfhh-1,8
aajfoccg-1,8
aajgdibh-1,21
aajimbnm-1,13
aajiplbp-1,8
aajkfego-1,8
aajlikia-1,1
aajnappk-1,9
aajnddde-1,5
aajnhgbh-1,12
aajolnpe-1,15
aajpfnai-1,4
aakamalf-1,14
aakhhkmf-1,11
aakhmgpi-1,11
aakjajio-1,11
aaklofjd-1,12
aakmndlj-1,12
aaknfjod-1,12
aaknmeef-1,14
aalbbdhg-1,1
aalcddcc-1,3
aaldelgk-1,11
aalfpafj-1,17
aalglmfg-1,17
aalhdmlh-1,7
aalhpinm-1,9
aalickhc-1,3
aalifjkg-1,9
aalihnkg-1,7
aaljoaeh-1,11
aalkbcgh-1,3
