NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
MANNO_MIDBRAIN_NEUROTYPES_HSERT	MANNO_MIDBRAIN_NEUROTYPES_HSERT	Details ...	428	0.7279413	3.8456025	0.0	0.0	0.0	2047	tags=67%, list=15%, signal=76%	
MANNO_MIDBRAIN_NEUROTYPES_HDA2	MANNO_MIDBRAIN_NEUROTYPES_HDA2	Details ...	472	0.65730166	3.5056212	0.0	0.0	0.0	2030	tags=59%, list=15%, signal=67%	
MANNO_MIDBRAIN_NEUROTYPES_HDA	MANNO_MIDBRAIN_NEUROTYPES_HDA	Details ...	457	0.64196837	3.4074805	0.0	0.0	0.0	2053	tags=57%, list=15%, signal=64%	
DESCARTES_FETAL_PANCREAS_ENS_NEURONS	DESCARTES_FETAL_PANCREAS_ENS_NEURONS	Details ...	124	0.7416247	3.3954146	0.0	0.0	0.0	1507	tags=61%, list=11%, signal=68%	
MANNO_MIDBRAIN_NEUROTYPES_HOMTN	MANNO_MIDBRAIN_NEUROTYPES_HOMTN	Details ...	355	0.6477387	3.3909287	0.0	0.0	0.0	2539	tags=63%, list=18%, signal=75%	
CAHOY_NEURONAL	CAHOY_NEURONAL	Details ...	93	0.7681465	3.3582487	0.0	0.0	0.0	1873	tags=75%, list=13%, signal=86%	
MANNO_MIDBRAIN_NEUROTYPES_HRN	MANNO_MIDBRAIN_NEUROTYPES_HRN	Details ...	311	0.6396828	3.3296955	0.0	0.0	0.0	2539	tags=60%, list=18%, signal=72%	
MANNO_MIDBRAIN_NEUROTYPES_HNBML5	MANNO_MIDBRAIN_NEUROTYPES_HNBML5	Details ...	433	0.624997	3.3120103	0.0	0.0	0.0	2637	tags=59%, list=19%, signal=71%	
DESCARTES_FETAL_INTESTINE_ENS_NEURONS	DESCARTES_FETAL_INTESTINE_ENS_NEURONS	Details ...	125	0.69689333	3.2239482	0.0	0.0	0.0	1860	tags=62%, list=13%, signal=70%	
HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL	HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL	Details ...	354	0.6091186	3.1971965	0.0	0.0	0.0	2925	tags=64%, list=21%, signal=78%	
MANNO_MIDBRAIN_NEUROTYPES_HNBML1	MANNO_MIDBRAIN_NEUROTYPES_HNBML1	Details ...	300	0.61386985	3.144714	0.0	0.0	0.0	2446	tags=57%, list=18%, signal=68%	
LEIN_NEURON_MARKERS	LEIN_NEURON_MARKERS	Details ...	69	0.7272328	3.0061405	0.0	0.0	0.0	2863	tags=81%, list=21%, signal=102%	
DESCARTES_FETAL_ADRENAL_SYMPATHOBLASTS	DESCARTES_FETAL_ADRENAL_SYMPATHOBLASTS	Details ...	78	0.6918701	2.9769793	0.0	0.0	0.0	1389	tags=55%, list=10%, signal=61%	
ZHONG_PFC_C3_MICROGLIA	ZHONG_PFC_C3_MICROGLIA	Details ...	470	0.54685307	2.920502	0.0	0.0	0.0	2526	tags=47%, list=18%, signal=55%	
GOCC_SYNAPTIC_VESICLE_MEMBRANE	GOCC_SYNAPTIC_VESICLE_MEMBRANE	Details ...	113	0.63474965	2.8997936	0.0	0.0	0.0	3119	tags=67%, list=22%, signal=86%	
HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_PENK_POS_NEURON_CELL	HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_PENK_POS_NEURON_CELL	Details ...	109	0.6422923	2.8890793	0.0	0.0	0.0	2465	tags=68%, list=18%, signal=82%	
GOCC_GABA_ERGIC_SYNAPSE	GOCC_GABA_ERGIC_SYNAPSE	Details ...	79	0.67828196	2.8819802	0.0	0.0	0.0	2259	tags=62%, list=16%, signal=74%	
REACTOME_NEURONAL_SYSTEM	REACTOME_NEURONAL_SYSTEM	Details ...	335	0.5549109	2.8643167	0.0	0.0	0.0	2271	tags=49%, list=16%, signal=57%	
MIKKELSEN_MEF_HCP_WITH_H3K27ME3	MIKKELSEN_MEF_HCP_WITH_H3K27ME3	Details ...	376	0.5475719	2.8636522	0.0	0.0	0.0	1890	tags=47%, list=14%, signal=53%	
GOCC_SYNAPTIC_MEMBRANE	GOCC_SYNAPTIC_MEMBRANE	Details ...	340	0.5470384	2.8635929	0.0	0.0	0.0	2416	tags=49%, list=17%, signal=57%	
MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	MIKKELSEN_MCV6_HCP_WITH_H3K27ME3		303	0.55736244	2.858136	0.0	0.0	0.0	1771	tags=47%, list=13%, signal=52%	
GOCC_POSTSYNAPTIC_MEMBRANE	GOCC_POSTSYNAPTIC_MEMBRANE		241	0.56439286	2.8418984	0.0	0.0	0.0	2132	tags=47%, list=15%, signal=54%	
HE_LIM_SUN_FETAL_LUNG_C1_INTERM_NEUROENDOCRINE_CELL	HE_LIM_SUN_FETAL_LUNG_C1_INTERM_NEUROENDOCRINE_CELL		242	0.5666265	2.8352659	0.0	0.0	0.0	2496	tags=55%, list=18%, signal=66%	
GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE		121	0.61964303	2.8350408	0.0	0.0	0.0	2796	tags=60%, list=20%, signal=75%	
GOCC_ION_CHANNEL_COMPLEX	GOCC_ION_CHANNEL_COMPLEX		205	0.57387865	2.8189425	0.0	0.0	0.0	2388	tags=52%, list=17%, signal=62%	
LU_AGING_BRAIN_DN	LU_AGING_BRAIN_DN		151	0.5910484	2.8173587	0.0	0.0	0.0	3661	tags=60%, list=26%, signal=80%	
DESCARTES_FETAL_HEART_SATB2_LRRC7_POSITIVE_CELLS	DESCARTES_FETAL_HEART_SATB2_LRRC7_POSITIVE_CELLS		95	0.63832945	2.8109953	0.0	0.0	0.0	1873	tags=51%, list=13%, signal=58%	
DESCARTES_FETAL_LUNG_VISCERAL_NEURONS	DESCARTES_FETAL_LUNG_VISCERAL_NEURONS		181	0.56681776	2.7604136	0.0	0.0	0.0	2346	tags=56%, list=17%, signal=66%	
GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY		60	0.68450385	2.7522402	0.0	0.0	0.0	2256	tags=68%, list=16%, signal=81%	
HE_LIM_SUN_FETAL_LUNG_C7_PCP4_POS_NEURON_CELL	HE_LIM_SUN_FETAL_LUNG_C7_PCP4_POS_NEURON_CELL		52	0.6922582	2.752139	0.0	0.0	0.0	2737	tags=77%, list=20%, signal=95%	
DESCARTES_FETAL_HEART_VISCERAL_NEURONS	DESCARTES_FETAL_HEART_VISCERAL_NEURONS		65	0.6638033	2.7249436	0.0	0.0	0.0	1163	tags=48%, list=8%, signal=52%	
HU_FETAL_RETINA_AMACRINE	HU_FETAL_RETINA_AMACRINE		59	0.67147595	2.714365	0.0	0.0	0.0	2185	tags=63%, list=16%, signal=74%	
TRAVAGLINI_LUNG_NEUROENDOCRINE_CELL	TRAVAGLINI_LUNG_NEUROENDOCRINE_CELL		114	0.5993833	2.7138948	0.0	0.0	0.0	2205	tags=55%, list=16%, signal=65%	
MANNO_MIDBRAIN_NEUROTYPES_HNBM	MANNO_MIDBRAIN_NEUROTYPES_HNBM		255	0.53644943	2.7132561	0.0	0.0	0.0	2446	tags=49%, list=18%, signal=58%	
GOCC_NEURON_PROJECTION_TERMINUS	GOCC_NEURON_PROJECTION_TERMINUS		113	0.5954187	2.7098403	0.0	0.0	0.0	3070	tags=61%, list=22%, signal=78%	
DESCARTES_FETAL_STOMACH_ENS_NEURONS	DESCARTES_FETAL_STOMACH_ENS_NEURONS		63	0.6666103	2.7047224	0.0	0.0	0.0	2439	tags=65%, list=18%, signal=79%	
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY		67	0.6504837	2.701896	0.0	0.0	0.0	1012	tags=45%, list=7%, signal=48%	
GOCC_CATION_CHANNEL_COMPLEX	GOCC_CATION_CHANNEL_COMPLEX		131	0.58203924	2.699534	0.0	0.0	0.0	2388	tags=51%, list=17%, signal=61%	
HU_FETAL_RETINA_RGC	HU_FETAL_RETINA_RGC		429	0.5076845	2.698904	0.0	0.0	0.0	2530	tags=41%, list=18%, signal=48%	
HE_LIM_SUN_FETAL_LUNG_C1_PULMONARY_NEUROENDOCRINE_CELL	HE_LIM_SUN_FETAL_LUNG_C1_PULMONARY_NEUROENDOCRINE_CELL		203	0.54712546	2.6956046	0.0	0.0	0.0	2324	tags=52%, list=17%, signal=61%	
GOCC_PRESYNAPTIC_MEMBRANE	GOCC_PRESYNAPTIC_MEMBRANE		148	0.5688074	2.686141	0.0	0.0	0.0	2392	tags=51%, list=17%, signal=61%	
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES		222	0.5404443	2.6834095	0.0	0.0	0.0	1765	tags=44%, list=13%, signal=50%	
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL		111	0.5905368	2.6749492	0.0	0.0	0.0	2465	tags=56%, list=18%, signal=67%	
GOMF_VOLTAGE_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY	GOMF_VOLTAGE_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY		99	0.6034909	2.6696823	0.0	0.0	0.0	2136	tags=56%, list=15%, signal=65%	
GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE	GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE		99	0.5947209	2.6550598	0.0	0.0	0.0	3054	tags=62%, list=22%, signal=78%	
ZHONG_PFC_C3_ASTROCYTE	ZHONG_PFC_C3_ASTROCYTE		367	0.50127476	2.640959	0.0	0.0	0.0	3142	tags=51%, list=23%, signal=64%	
GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE		37	0.717725	2.637226	0.0	0.0	0.0	1993	tags=62%, list=14%, signal=72%	
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES		84	0.610192	2.624192	0.0	0.0	0.0	3253	tags=64%, list=23%, signal=83%	
GOMF_TRANSMITTER_GATED_CHANNEL_ACTIVITY	GOMF_TRANSMITTER_GATED_CHANNEL_ACTIVITY		36	0.7256052	2.6176987	0.0	0.0	0.0	2256	tags=72%, list=16%, signal=86%	
REACTOME_PHASE_0_RAPID_DEPOLARISATION	REACTOME_PHASE_0_RAPID_DEPOLARISATION		27	0.77599317	2.6113195	0.0	0.0	0.0	1453	tags=70%, list=10%, signal=78%	
