Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value,Cluster 10 Mean Counts,Cluster 10 Log2 fold change,Cluster 10 Adjusted p value
ENSG00000069431,ABCC9,0.31125734170407865,0.43071425706854227,0.0000000000000000000000000000000000000000000000000016262809110697863,0.09127287461898959,-1.6838579916238618,0,0.7484975555967337,1.8375182852797427,0,0.5581398673716684,1.3812289226698504,0,0.15744206924849646,-0.6981259527861996,0.00000000000000000000000000000000000000000000006715836946149891,0.19843784455963445,-0.3396232017051506,0.00000000016244618200484273,0.12918937128482733,-1.0189119636170831,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003035277559913131,0.06308572323672446,-2.0746441041951975,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015098855311598852,0.12897462760509137,-0.9847313908468998,0.00000000000000000000000000000000000000000000000000000004172911297887291,0.3690289235662461,0.580401057341076,0.0001286158100598054
ENSG00000123612,ACVR1C,0.3407032996809547,-1.0127768010135267,0,0.41520957505320544,-0.6911955664892184,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012635468888619005,0.38221911095554756,-0.7233750130377894,0.00000000000000000000000000000000000000000000000000000000000000000028214240733922625,0.3518839847594186,-0.86691719684751,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006582563282935276,0.47580745178736056,-0.39243917498715564,0.000000000000000000000024659935465784357,0.3686303604818772,-0.76989077982487,0.000000000000000000000000000000000000000000000000000000000000008342525198903039,1.6915271618862808,1.7928986617312788,0,1.5636591095392693,1.5858459493994597,0,0.18341101764091494,-1.8017612840099817,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006443909478272982,0.3690289235662461,-0.7327366744651189,0.0000007554680636978493
ENSG00000151388,ADAMTS12,0.020348832748247673,-1.4311687962805495,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020125586075118016,0.022770541641260668,-1.2625602669612146,0.00000000000000000000000000000000000000000000000000000000000000000000000000026937674343196442,0.22328828859743627,2.7165821407190984,0,0.07858193004486894,0.832153671798427,0.000000000000000000000000000000014269800801511,0.07568898336197333,0.7439592355790192,0.00000000000000000016672163007335318,0.032568593224747554,-0.5687578895633276,0.0000007567787700028872,0.02889114275238832,-0.7797385086774762,0.000000000000000005941297915018948,0.018877559930378613,-1.4084012831929442,0.000000000000000000000000000000000000007931840489265627,0.025090627213277164,-0.9561972355928781,0.00000000000000847634688142643,0.08972467945532259,0.9440763403703656,0.0005633811729871525
ENSG00000145536,ADAMTS16,0.017116959311761278,-0.42655229142340456,0.0000013480695880226597,0.019490363113373873,-0.20114159787366503,0.018233329117618192,0.06483330702482833,1.8148916816560727,0.0000000000000000000000000000000000000000000000000000000000000000000000029715215873469873,0.029663377566606156,0.507399635148122,0.0000022198783236285827,0.013588081582787497,-0.713404238261039,0.0000010825211406583261,0.017725384808159068,-0.30301271886015524,0.055140859348001885,0.012229489403709829,-0.8952310331253948,0.000000000005910176790203481,0.00809038282730512,-1.4978714228822758,0.0000000000000000000005742883276652359,0.03316071198947742,0.6594619484747106,0.0000005922453017594248,0.030390617234867325,0.548572846855583,0.21996486290854736
ENSG00000156140,ADAMTS3,0.04692201433713581,0.004235272752464603,0.957428792980684,0.04737188060041164,0.021980611771138747,0.6900618146199926,0.03771038225113868,-0.3301061678191042,0.00026913311831450756,0.10390855650524612,1.3563558660327706,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019996368656933454,0.028636039699262907,-0.7499542232932779,0.0000000000000027731006314883245,0.03818883718831019,-0.30616656142281773,0.002115688396403343,0.050477422706587546,0.12305933229716004,0.08598723231424536,0.025523231538522106,-0.9332399866822119,0.0000000000000000000000010919951611819795,0.017754186507640567,-1.4423451590406202,0.00000000000000000000000000000007619372501449066,0.046309511976940686,0.025663658476453577,1
ENSG00000197381,ADARB1,0.5994925726321986,-0.2152696254761718,0.00000000000000000000000003236184293863261,1.111179547127047,1.0155027020371505,0,0.8411675485735066,0.34447160353309425,0.00000000000000000000000000003838531970194121,0.1743373944704046,-2.065486787106769,0,0.38709187781709503,-0.8524683578701858,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004471234188963186,0.5515044525270305,-0.30862781845821163,0.000000000000000011703691544428901,0.527919972111823,-0.3912846598595141,0.000000000000000000000000000000000000000000008569343670590936,0.5357952341464094,-0.3625097665406386,0.0000000000000000000000000000000007290276632966987,0.8838943762150973,0.4160856139704635,0.00000000000000000000000000000000003495725025719268,0.8277825265878148,0.296012959708223,0.0044783494646068915
ENSG00000141433,ADCYAP1,0.6327289994543365,-0.5430813152307943,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024780786420011687,0.9203189267369827,0.12711990813625554,0.00000006064296053491507,0.3547393055927304,-1.3414784750077944,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001770312167435721,0.13417907922672434,-2.806653590212997,0,0.4167386012704496,-1.105014259823625,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006614382945998011,0.5680769667785613,-0.6287334939935199,0.0000000000000000000000000000000000000000000033597376884552194,3.171869919505814,2.422320270805725,0,0.7324685881149458,-0.2523112283321799,0.0000000000012549871912169079,0.30006042486053686,-1.5756085747836988,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005744359693539614,0.40376105754895164,-1.0924174199499908,0.0000000000003019886682478365
ENSG00000120907,ADRA1A,0.6864738577129436,-0.034223222442255175,0.10420650659034758,0.5324568866197638,-0.4895345193324041,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060400009250804854,0.3884050411670908,-0.8971290698146777,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000038688516203562074,1.843986570368558,1.6824392262995695,0,0.6037150957774016,-0.22837409118339203,0.000000000003682113723915317,0.7287583006086212,0.06313725117545388,0.08388923811449224,0.41112424445088946,-0.833886288728416,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003266041737668527,0.24588984950130918,-1.595989936489451,0,1.1543155806248622,0.781903675923799,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006496685386400574,0.5426895934797736,-0.3662284562827669,0.003187034231862407
ENSG00000170214,ADRA1B,0.060807100212410696,-1.2523827462828927,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008021219221434004,0.07552038936297509,-0.9080326092004727,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003768502471281427,0.08446173942684057,-0.6228684532521069,0.000000000000000000015485287536845656,0.03929096502243447,-1.7937693577577831,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000042139313230764836,0.04896201297599462,-1.4425014677203096,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000001112594540134647,0.07464836854167803,-0.8004357011725456,0.00000000000000000000000005051261721222184,0.035867697110209366,-1.9357253156936132,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033869061077716845,0.04844598288255328,-1.4713269773278008,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007536760534577468,1.2112463605006023,4.33625065691423,0,0.07670012921180801,-0.7054452316071624,0.003678189740506317
ENSG00000159723,AGRP,0.02804946945493748,-1.9971392925641593,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014120396178638912,0.043252586635158456,-1.3297969103073055,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000145484679609471,0.02034219358026724,-2.2869808086179186,0.0000000000000000000000000000000000000000000000000000000000000000000000000000006626821296463909,0.009974527544326631,-3.3604814106424965,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006736248536597843,0.020213675081832642,-2.3019699759186807,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000454766064449693,0.02579547870455669,-1.924350621417835,0.0000000000000000000000000000000000000000000000000007840521122541367,0.008453942339477265,-3.6082026711156034,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006888991938109653,0.8046078349917497,5.006044310834913,0,0.011885033943131288,-3.0440152939323903,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005454858505605688,0.008683033495676378,-3.225979571197792,0.00000000010406301221395164
