Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value
ENSG00000069431,ABCC9,0.057925595404441796,-2.106299702950023,0,0.33630232664501813,1.3488671874269376,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013127756457666176,0.09134050531344355,-1.1187651720550646,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003504486390736835,0.1436138872803104,-0.3375444063442701,0.00009295452595260977,1.0554617045274732,2.9002855185454033,0,0.0789796751049824,-1.2354146389300698,0.00000000000000000000000000000000000001285007754307182,0.10374934604429457,-0.8126284342283903,0.00000000000014782697700920778,0.23758645323870922,0.42295995454865,0.19722990328977602
ENSG00000123612,ACVR1C,0.822167686724507,0.4553796852901969,0.00000000000000000000000000000000000000000000000000050261625086576734,0.38233918969245917,-1.0118225417873203,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040474703623393037,1.0522971141259716,0.8110430016277169,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016674201320808111,0.4363652728901739,-0.6785512647652024,0.0000000000000000000000000179098318661425,0.3677566914729872,-0.917332589312838,0.000000000000000000000000000013855136958168167,0.40242858845066415,-0.8009821296544475,0.000000000000000000000000000000000004758595133431731,0.6524799026161646,-0.06510727612339318,0.38765569381891485,0.5086786883444159,-0.41885578940928825,0.19075236181024663
ENSG00000151388,ADAMTS12,0.024520455448829127,-0.5422425510298643,0.0000000008685402454012938,0.021294584228992552,-0.7021564880597762,0.000000000030010169865468524,0.05086005409498562,0.8942719792353717,0.00000000000000000013114906596551044,0.02815259825097896,-0.17014427771053064,0.37534941613587824,0.09901141693503501,1.7892003278036888,0.000000000000000000000000000037628609627188775,0.022065275084762265,-0.5391195269010618,0.0036364525268144025,0.022288862065781956,-0.5076618145745577,0.02566423709373456,0.03350578186699745,0.2047184749717159,0.743232820267726
ENSG00000145536,ADAMTS16,0.007610894613337872,-0.7741333306689375,0.000000004398853411280474,0.00603346553154789,-1.0473388993260855,0.00000000009348745166557628,0.017710197408075348,0.8881831194151095,0.0000000005595332836421389,0.004632706041300335,-1.2596130778744348,0.000044308548913282514,0.0701566611425391,3.0476904183960007,0.000000000000000000000000000000000000000000000000000000012421201535404972,0.0024516972316402518,-2.1530632143573385,0.0000000006619973833763954,0.005837559112466703,-0.8898887396464925,0.012405106095456768,0.012183920678908165,0.45709933402681013,0.7430795026601793
ENSG00000156140,ADAMTS3,0.030984939158065897,-0.03587240897517585,0.5995761447345807,0.027328049760540443,-0.25847291325670607,0.00044243438983139304,0.05429829754783541,1.0374391696366798,0.000000000000000000000000000000000000000000000000003537309996659407,0.016927195150905072,-0.9272337438202527,0.000000000176952271692544,0.016690495997620187,-0.9213773221104233,0.00000034662087424618437,0.01821260800647044,-0.8197013975455656,0.000000006500142649215606,0.021492831277718314,-0.5550888312157944,0.0008009467545310017,0.012183920678908165,-1.0561714562332796,0.13277338365733457
ENSG00000197381,ADARB1,1.076097701982901,0.5653066264208965,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017009451484490616,0.6676866183609593,-0.4492791345680994,0.00000000000000000000000000000000000000000000000003328774779489947,0.7073050635173829,-0.3280926806147453,0.000000000000000000000021766251657613185,0.8317489154149986,-0.04314954700495863,0.4231028477164849,1.0738495391011227,0.34411981432220856,0.0000000101532805332997,0.7475925344194453,-0.20716777291915361,0.00005388312143505217,0.5771223213461399,-0.5888758755229058,0.00000000000000000005709287614346282,1.0904609007622807,0.35147885731716805,0.0945530461396113
ENSG00000141433,ADCYAP1,0.5903379261173952,-0.8603498943050576,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010635217866952486,0.5935611846876567,-0.7311409762834056,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009192426910381532,2.1147143410565574,1.7546947850248955,0,0.8850250348899525,-0.017164725748153614,0.7834781663382915,0.4478144943090298,-1.0291467521798987,0.000000000000000000000000000000000000000009387404937074948,0.7990781762838906,-0.17441170675425272,0.001989637888601939,0.619311953113513,-0.551237467080795,0.000000000000006170907337903157,0.6792535778491302,-0.3971158420351998,0.17949687271415116
ENSG00000120907,ADRA1A,0.3843342555998944,-0.472753176727955,0.0000000000000000000000000000000000000000000000000000000000000017713317982089713,0.6905022443205943,0.734181247235182,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019028643371329743,0.37314672341117,-0.4273452285635302,0.000000000000000000000000000000009464246697749754,0.46398332813638743,-0.04767751335021808,0.41272434195363084,0.3247574475469148,-0.57860324306346,0.000000000000000655267203184647,0.7048629540965724,0.6081478928226267,0.000000000000000000000000000000002088912453741556,0.4139360097930935,-0.21796273834855384,0.0013237328540006345,0.43862114444069394,-0.12083981937271471,0.7480780369760622
ENSG00000170214,ADRA1B,0.06926232545610825,0.6995778111367992,0.0000000000000000000000000000000000000004106902771144613,0.0341220361574095,-0.761456476962155,0.0000000000000000000000000000012390914885764859,0.053195464742204344,0.027042157134145484,0.6960652615402908,0.03919982034946438,-0.4387613096660328,0.00010491407176728118,0.03903878724867095,-0.43142767644068325,0.002128730880331979,0.05428758155774843,0.05813389955563064,0.5891036503256301,0.03635207265490628,-0.538649656690561,0.00011058645847719981,0.02741382152754337,-0.7906669574195258,0.16093576488909472
ENSG00000159723,AGRP,0.09203131980144957,2.458528131962757,0,0.017897591030558026,-1.5443308912502474,0.0000000000000000000000000000000000000000000000000000000000000000000000000014588421930316986,0.011417563164180444,-2.16955470082267,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023227839711856407,0.017461738155670495,-1.3921834184181145,0.00000000000000000002293925058414886,0.016690495997620187,-1.426002540234653,0.0000000000000617891490893274,0.01471018338984151,-1.6443577243014467,0.000000000000000000000000050413780062619323,0.03422932388673657,-0.37971839197065815,0.014866827246566154,0.018275881018362247,-1.0658727222486188,0.12132731989599416
