Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value
ENSG00000069431,ABCC9,0.22062074296974038,0.13979569602301511,0.0010480236222921019,0.37728669228127626,1.2682055687272236,0,0.07220700566180696,-1.7842845977373374,0,0.11929579877696458,-0.8264162524930123,0.00000000000000000000000000000000000000000000000000000000000014143582253764406,0.1282328219342841,-0.7479128345844268,0.0000000000000000000000000000000000000000000000000000000000000000000000002149322101706236,0.5871929744046024,1.709672103332415,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003232009551766123,0.16623079437724694,-0.29815343405369266,0.000022340911416502473,0.11253730252667994,-0.887977710592708,0.00000000000000000000000000000000000015636251708759885
ENSG00000123612,ACVR1C,0.4356613828386067,-0.35575276757437224,0.00000000000000000000015290239419959167,0.271425899561285,-1.1793962271381417,0,0.4870221868890837,-0.20896095728458852,0.0000000000000013618196956521753,0.4322275151476969,-0.3607344196202006,0.00000000000000000009591414500006254,1.4402305961560375,1.8861576426509032,0,0.3045821224534511,-0.8714358283742691,0.000000000000000000000000000000000000000000000000000000000013850816049429278,0.4008662961752194,-0.45735948029284834,0.00000000000000011926609191179822,0.2894676070338666,-0.9503214493115396,0.00000000000000000000000000000000000000000000000000000000000000000000000004584934847248361
ENSG00000151388,ADAMTS12,0.03296394239220008,0.7118923640491444,0.000000000057663166648656144,0.0165975647311676,-0.46861134966570805,0.0000037891523206570993,0.01795797608342342,-0.35478335985338294,0.00010942366588149217,0.025617203105790288,0.27468075506122425,0.03275471135759795,0.01625958657205955,-0.4697412306942885,0.00006738562303307406,0.039849853362014465,0.9589504049524002,0.000000000018237754559799044,0.030892448512585716,0.5530747150519488,0.0009428663602562055,0.015446296425230582,-0.4989184025041018,0.0060072320503063645
ENSG00000145536,ADAMTS16,0.03368728909046153,0.7087712711846752,0.00000000013635985919680455,0.01853296980582672,-0.3187133089076344,0.0015653553496196228,0.018426852743565023,-0.3505539963795501,0.00015530021015923215,0.018082731604087264,-0.31581279767549386,0.025583949144697773,0.017684395704662705,-0.3718283100217885,0.0015910653598168723,0.050189274774861466,1.2956210739045844,0.0000000000000000000022460636622530132,0.021575678326250344,-0.028344669511149334,0.8957494245672276,0.020461327732123627,-0.11221752256057194,0.5290625812546051
ENSG00000156140,ADAMTS3,0.047017535386993846,0.039422961826186764,0.6318199250992718,0.03952918243394687,-0.26866970568944826,0.00002304479743956337,0.034040445526280425,-0.5587292854689236,0.000000000000000000018873903702504714,0.02662179930601736,-0.8461356302214886,0.000000000000000004560012936675035,0.10510062660496225,1.5519922522267238,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001458757974733436,0.029941241174702763,-0.6390179387906709,0.00000018237779051272286,0.036041189931350005,-0.35839160892502253,0.0040689908648716844,0.02948838408453111,-0.6647813209690749,0.000000024358153339389847
ENSG00000197381,ADARB1,0.725620073598837,0.3284284307178495,0.000000000000000000000000000000023201043960768886,0.3754685844838692,-0.799268750795524,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018545682771648542,0.8388672326593432,0.7197988681418381,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001844138627407458,0.3753422553098391,-0.7218863814784353,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024656328857381824,0.5345548616319371,-0.18046601330400414,0.000000000008877977985651355,0.7175127651290281,0.287177628063871,0.0000000000001283643629536039,0.5408630271330483,-0.14526285218234802,0.000954788436629276,0.4814430054617324,-0.32406101446722035,0.0000000000000005011650069543407
ENSG00000141433,ADCYAP1,0.36994016853942413,0.48547289788841486,0.000000000000000000000000000019707529998063578,0.2176450979412119,-0.4257372556112837,0.0000000000000000000000000000004086334241880229,0.4691110984716745,1.1677556645142193,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026367308068733788,0.1904965544680582,-0.5861312472719125,0.000000000000000000000000000006548823150611988,0.034195419182475754,-3.215180109701147,0,0.21346597125273695,-0.3934706495610065,0.000000001928178871226234,0.27312847335730545,-0.019344083924330624,0.7964762980059426,0.25596719790382105,-0.1191016739022066,0.06104423377407381
ENSG00000120907,ADRA1A,0.6637222632761791,0.6369140441645519,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021926491730755395,0.5032639680499972,0.18680583784439053,0.000000000000019023880776874763,0.45870203661653086,0.01624947583939007,0.481323442563454,0.35939429063123435,-0.372109525951243,0.000000000000000000000000023188197919203764,0.18966723924005546,-1.3988510247901682,0,0.43662515008001795,-0.06232635917097329,0.16332725621983518,0.447204968944098,-0.025541701550487517,0.6121593643924315,0.6788346377010427,0.62449084621949,0.000000000000000000000000000000000000000000000000000000012199088016746362
ENSG00000170214,ADRA1B,0.10416192454964791,0.19841879551553587,0.002161850793124598,0.06615566437016628,-0.585758241824955,0.0000000000000000000000000006647160878720692,0.147649260278591,1.0182612507713715,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022101595953249597,0.047341595935700684,-1.0358056783644178,0.0000000000000000000000000000000000014474957854599814,0.041235652543573705,-1.292381063610049,0.0000000000000000000000000000000000000000000000000000000000000000000000000043339653718374206,0.16392291031617842,0.8969668963861572,0.00000000000000000000000000000023558341819664793,0.0755148741418762,-0.3011723053647848,0.0033804500279749137,0.06499480573733388,-0.5315373329076847,0.000000024906983366866007
ENSG00000159723,AGRP,0.011573547172183101,-0.7556966548507393,0.0000004995835730327905,0.01090864678444231,-0.9247264281446412,0.000000000000007439103751930185,0.04205823641470185,2.002317628008594,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014490390125038206,0.009041365802043632,-1.1110291093668874,0.00000000018818379001722613,0.010225100833975593,-0.9711314454008368,0.000000000003999416522646066,0.009046993736241122,-1.061985277200451,0.00000252507861313273,0.013484798953906463,-0.47098343530138376,0.03433449097200194,0.008826455100131761,-1.1035868990653874,0.00000046670597633457086
