NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	Details ...	126	-0.7919467	-3.6924622	0.0	0.0	0.0	1776	tags=72%, list=13%, signal=82%	
HU_FETAL_RETINA_MICROGLIA	HU_FETAL_RETINA_MICROGLIA	Details ...	366	-0.68701017	-3.5763705	0.0	0.0	0.0	2313	tags=61%, list=17%, signal=71%	
CUI_DEVELOPING_HEART_C8_MACROPHAGE	CUI_DEVELOPING_HEART_C8_MACROPHAGE	Details ...	264	-0.688711	-3.5493102	0.0	0.0	0.0	2311	tags=65%, list=17%, signal=76%	
RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS	RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS	Details ...	169	-0.7136562	-3.4787242	0.0	0.0	0.0	3204	tags=79%, list=23%, signal=102%	
FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	Details ...	357	-0.6753791	-3.466068	0.0	0.0	0.0	2317	tags=61%, list=17%, signal=71%	
ZHONG_PFC_MAJOR_TYPES_MICROGLIA	ZHONG_PFC_MAJOR_TYPES_MICROGLIA	Details ...	418	-0.655097	-3.407959	0.0	0.0	0.0	2466	tags=59%, list=18%, signal=70%	
DESCARTES_FETAL_STOMACH_CILIATED_EPITHELIAL_CELLS	DESCARTES_FETAL_STOMACH_CILIATED_EPITHELIAL_CELLS	Details ...	208	-0.68410164	-3.406747	0.0	0.0	0.0	1914	tags=55%, list=14%, signal=63%	
MENON_FETAL_KIDNEY_10_IMMUNE_CELLS	MENON_FETAL_KIDNEY_10_IMMUNE_CELLS	Details ...	78	-0.7869633	-3.383625	0.0	0.0	0.0	1991	tags=69%, list=14%, signal=80%	
DESCARTES_FETAL_CEREBRUM_ASTROCYTES	DESCARTES_FETAL_CEREBRUM_ASTROCYTES	Details ...	130	-0.71505064	-3.3408785	0.0	0.0	0.0	1545	tags=55%, list=11%, signal=61%	
FAN_EMBRYONIC_CTX_BRAIN_MYELOID	FAN_EMBRYONIC_CTX_BRAIN_MYELOID	Details ...	113	-0.7343146	-3.3218124	0.0	0.0	0.0	1503	tags=59%, list=11%, signal=66%	
FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL	FAN_OVARY_CL7_ANGEIOGENIC_ENDOTHELIAL_CELL	Details ...	251	-0.6706873	-3.3013082	0.0	0.0	0.0	2480	tags=59%, list=18%, signal=70%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_CILIATED_CELLS	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_CILIATED_CELLS	Details ...	127	-0.71336114	-3.2712176	0.0	0.0	0.0	1845	tags=57%, list=13%, signal=65%	
BUSSLINGER_GASTRIC_PPP1R1B_POSITIVE_CELLS	BUSSLINGER_GASTRIC_PPP1R1B_POSITIVE_CELLS	Details ...	107	-0.7175852	-3.2616305	0.0	0.0	0.0	2993	tags=82%, list=22%, signal=104%	
RUBENSTEIN_SKELETAL_MUSCLE_ENDOTHELIAL_CELLS	RUBENSTEIN_SKELETAL_MUSCLE_ENDOTHELIAL_CELLS	Details ...	135	-0.693039	-3.2496223	0.0	0.0	0.0	2887	tags=67%, list=21%, signal=84%	
RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS	RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS	Details ...	156	-0.6794201	-3.2244737	0.0	0.0	0.0	2661	tags=72%, list=19%, signal=88%	
GOCC_CYTOSOLIC_RIBOSOME	GOCC_CYTOSOLIC_RIBOSOME	Details ...	93	-0.7338418	-3.2145374	0.0	0.0	0.0	3222	tags=90%, list=23%, signal=117%	
RUBENSTEIN_SKELETAL_MUSCLE_MYELOID_CELLS	RUBENSTEIN_SKELETAL_MUSCLE_MYELOID_CELLS	Details ...	335	-0.6183026	-3.2126815	0.0	0.0	0.0	2965	tags=59%, list=21%, signal=73%	
RUBENSTEIN_SKELETAL_MUSCLE_NK_CELLS	RUBENSTEIN_SKELETAL_MUSCLE_NK_CELLS	Details ...	202	-0.6504056	-3.2022297	0.0	0.0	0.0	2965	tags=58%, list=21%, signal=73%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MACROPHAGES	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MACROPHAGES	Details ...	78	-0.7456408	-3.2011855	0.0	0.0	0.0	2195	tags=78%, list=16%, signal=92%	
FAN_OVARY_CL13_MONOCYTE_MACROPHAGE	FAN_OVARY_CL13_MONOCYTE_MACROPHAGE	Details ...	431	-0.5970115	-3.1773906	0.0	0.0	0.0	2239	tags=45%, list=16%, signal=53%	
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL		352	-0.60949546	-3.171024	0.0	0.0	0.0	2363	tags=55%, list=17%, signal=64%	
DESCARTES_FETAL_CEREBELLUM_MICROGLIA	DESCARTES_FETAL_CEREBELLUM_MICROGLIA		356	-0.60556847	-3.1600654	0.0	0.0	0.0	2466	tags=56%, list=18%, signal=67%	
AIZARANI_LIVER_C6_KUPFFER_CELLS_2	AIZARANI_LIVER_C6_KUPFFER_CELLS_2		213	-0.6308279	-3.1591165	0.0	0.0	0.0	2146	tags=57%, list=15%, signal=67%	
DESCARTES_FETAL_INTESTINE_MYELOID_CELLS	DESCARTES_FETAL_INTESTINE_MYELOID_CELLS		118	-0.69425243	-3.1480324	0.0	0.0	0.0	2313	tags=65%, list=17%, signal=78%	
AIZARANI_LIVER_C21_STELLATE_CELLS_1	AIZARANI_LIVER_C21_STELLATE_CELLS_1		187	-0.64458895	-3.1345348	0.0	0.0	0.0	2017	tags=56%, list=15%, signal=64%	
FAN_OVARY_CL2_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_1	FAN_OVARY_CL2_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_1		98	-0.6966188	-3.1240203	0.0	0.0	0.0	2585	tags=67%, list=19%, signal=82%	
RUBENSTEIN_SKELETAL_MUSCLE_PCV_ENDOTHELIAL_CELLS	RUBENSTEIN_SKELETAL_MUSCLE_PCV_ENDOTHELIAL_CELLS		225	-0.63190126	-3.1091268	0.0	0.0	0.0	2676	tags=64%, list=19%, signal=78%	
DESCARTES_FETAL_HEART_MYELOID_CELLS	DESCARTES_FETAL_HEART_MYELOID_CELLS		60	-0.77323765	-3.0887856	0.0	0.0	0.0	2074	tags=75%, list=15%, signal=88%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		89	-0.69856036	-3.0853097	0.0	0.0	0.0	1739	tags=58%, list=13%, signal=66%	
DESCARTES_FETAL_LUNG_CILIATED_EPITHELIAL_CELLS	DESCARTES_FETAL_LUNG_CILIATED_EPITHELIAL_CELLS		295	-0.60466695	-3.07923	0.0	0.0	0.0	1914	tags=44%, list=14%, signal=50%	
BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS	BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS		94	-0.68962544	-3.0755525	0.0	0.0	0.0	2812	tags=79%, list=20%, signal=98%	
AIZARANI_LIVER_C2_KUPFFER_CELLS_1	AIZARANI_LIVER_C2_KUPFFER_CELLS_1		177	-0.6531337	-3.071789	0.0	0.0	0.0	2203	tags=64%, list=16%, signal=75%	
FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2	FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2		292	-0.60034513	-3.0696561	0.0	0.0	0.0	2729	tags=56%, list=20%, signal=68%	
RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS	RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS		171	-0.6522725	-3.0632758	0.0	0.0	0.0	2143	tags=55%, list=15%, signal=64%	
DESCARTES_FETAL_ADRENAL_MYELOID_CELLS	DESCARTES_FETAL_ADRENAL_MYELOID_CELLS		93	-0.70297045	-3.0597472	0.0	0.0	0.0	2510	tags=67%, list=18%, signal=81%	
TRAVAGLINI_LUNG_MACROPHAGE_CELL	TRAVAGLINI_LUNG_MACROPHAGE_CELL		174	-0.6271432	-3.0341253	0.0	0.0	0.0	2523	tags=59%, list=18%, signal=71%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS		91	-0.6716873	-3.0292497	0.0	0.0	0.0	2649	tags=73%, list=19%, signal=89%	
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_DENDRITIC_CELLS	DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_DENDRITIC_CELLS		98	-0.6778416	-3.0199535	0.0	0.0	0.0	2146	tags=62%, list=15%, signal=73%	
DESCARTES_FETAL_PLACENTA_MYELOID_CELLS	DESCARTES_FETAL_PLACENTA_MYELOID_CELLS		92	-0.67594427	-2.9951522	0.0	0.0	0.0	1946	tags=61%, list=14%, signal=70%	
FAN_OVARY_CL4_T_LYMPHOCYTE_NK_CELL_1	FAN_OVARY_CL4_T_LYMPHOCYTE_NK_CELL_1		225	-0.60261285	-2.993002	0.0	0.0	0.0	2213	tags=44%, list=16%, signal=51%	
HU_FETAL_RETINA_FIBROBLAST	HU_FETAL_RETINA_FIBROBLAST		351	-0.5955371	-2.989433	0.0	0.0	0.0	2189	tags=55%, list=16%, signal=63%	
LAKE_ADULT_KIDNEY_C8_DECENDING_THIN_LIMB	LAKE_ADULT_KIDNEY_C8_DECENDING_THIN_LIMB		265	-0.5760955	-2.9719925	0.0	0.0	0.0	2717	tags=54%, list=20%, signal=65%	
DESCARTES_MAIN_FETAL_CILIATED_EPITHELIAL_CELLS	DESCARTES_MAIN_FETAL_CILIATED_EPITHELIAL_CELLS		429	-0.5434411	-2.9531262	0.0	0.0	0.0	1942	tags=34%, list=14%, signal=39%	
DESCARTES_FETAL_CEREBRUM_MICROGLIA	DESCARTES_FETAL_CEREBRUM_MICROGLIA		250	-0.58622146	-2.9494627	0.0	0.0	0.0	2317	tags=51%, list=17%, signal=60%	
TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL		275	-0.57218844	-2.9391475	0.0	0.0	0.0	1872	tags=47%, list=13%, signal=54%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN		53	-0.73217064	-2.9357219	0.0	0.0	0.0	2144	tags=60%, list=15%, signal=71%	
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT		53	-0.73580146	-2.922165	0.0	0.0	0.0	3163	tags=91%, list=23%, signal=117%	
