NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	TMEM163	transmembrane protein 163 [Source:HGNC Symbol;Acc:HGNC:25380]	88	2.079257011413574	0.007878365	No	
row_1	NR2F2	nuclear receptor subfamily 2 group F member 2 [Source:HGNC Symbol;Acc:HGNC:7976]	136	1.869005560874939	0.017306514	No	
row_2	LAMB1	laminin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6486]	183	1.6903356313705444	0.02557805	No	
row_3	COL15A1	collagen type XV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2192]	209	1.6228958368301392	0.034920402	No	
row_4	CLMP	CXADR like membrane protein [Source:HGNC Symbol;Acc:HGNC:24039]	214	1.6160212755203247	0.045750413	No	
row_5	RSPO3	R-spondin 3 [Source:HGNC Symbol;Acc:HGNC:20866]	293	1.4384377002716064	0.04994923	No	
row_6	THY1	Thy-1 cell surface antigen [Source:HGNC Symbol;Acc:HGNC:11801]	333	1.3688743114471436	0.05651994	No	
row_7	IGFBP5	insulin like growth factor binding protein 5 [Source:HGNC Symbol;Acc:HGNC:5474]	501	1.1781874895095825	0.052422196	No	
row_8	GUCY1A1	guanylate cyclase 1 soluble subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:4685]	617	1.091109037399292	0.051526017	No	
row_9	GUCY1B1	guanylate cyclase 1 soluble subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:4687]	821	0.9579972624778748	0.04328141	No	
row_10	FLRT2	fibronectin leucine rich transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3761]	963	0.8860360980033875	0.039073355	No	
row_11	TPM1	tropomyosin 1 [Source:HGNC Symbol;Acc:HGNC:12010]	1281	0.7439697980880737	0.021022962	No	
row_12	ANK2	ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]	1892	0.577578067779541	-0.019589199	No	
row_13	RND3	Rho family GTPase 3 [Source:HGNC Symbol;Acc:HGNC:671]	1920	0.5715031623840332	-0.017629325	No	
row_14	COL12A1	collagen type XII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2188]	2033	0.5474464893341064	-0.022048019	No	
row_15	GABBR1	gamma-aminobutyric acid type B receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:4070]	2094	0.5364806652069092	-0.022741295	No	
row_16	COL8A2	collagen type VIII alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2216]	2436	0.4753492772579193	-0.044394746	No	
row_17	SPRED1	sprouty related EVH1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20249]	2464	0.4696131646633148	-0.04313614	No	
row_18	RGL1	ral guanine nucleotide dissociation stimulator like 1 [Source:HGNC Symbol;Acc:HGNC:30281]	2491	0.4658104479312897	-0.04183061	No	
row_19	COX7A1	cytochrome c oxidase subunit 7A1 [Source:HGNC Symbol;Acc:HGNC:2287]	3009	0.394948810338974	-0.07690198	No	
row_20	ANKRD29	ankyrin repeat domain 29 [Source:HGNC Symbol;Acc:HGNC:27110]	3332	0.356452614068985	-0.09798496	No	
row_21	ARHGAP42	Rho GTPase activating protein 42 [Source:HGNC Symbol;Acc:HGNC:26545]	3376	0.35173624753952026	-0.098707154	No	
row_22	FUCA1	alpha-L-fucosidase 1 [Source:HGNC Symbol;Acc:HGNC:4006]	3583	0.32875922322273254	-0.11150182	No	
row_23	KCNMA1	potassium calcium-activated channel subfamily M alpha 1 [Source:HGNC Symbol;Acc:HGNC:6284]	3924	0.2962014377117157	-0.13431518	No	
row_24	COL4A1	collagen type IV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2202]	4329	0.25807514786720276	-0.16206896	No	
row_25	DCLK1	doublecortin like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2700]	4958	0.2020878791809082	-0.20658116	No	
row_26	FAM114A1	family with sequence similarity 114 member A1 [Source:HGNC Symbol;Acc:HGNC:25087]	5073	0.1926698535680771	-0.21358782	No	
row_27	WDFY3	WD repeat and FYVE domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20751]	5482	0.16024143993854523	-0.24230732	No	
row_28	CYP26B1	cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581]	5487	0.15999120473861694	-0.24149854	No	
row_29	CTHRC1	collagen triple helix repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:18831]	5672	0.1459779590368271	-0.25394315	No	
row_30	ARHGAP29	Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]	5779	0.1374671906232834	-0.260745	No	
row_31	RPE	ribulose-5-phosphate-3-epimerase [Source:HGNC Symbol;Acc:HGNC:10293]	5863	0.130414679646492	-0.26591423	No	
row_32	SULF1	sulfatase 1 [Source:HGNC Symbol;Acc:HGNC:20391]	5886	0.1285148411989212	-0.26663777	No	
