NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_NEURONAL_SYSTEM	REACTOME_NEURONAL_SYSTEM	Details ...	335	0.621099	2.677051	0.0	0.0	0.0	2344	tags=55%, list=17%, signal=65%	
MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	Details ...	303	0.620188	2.6524894	0.0	0.0	0.0	1623	tags=49%, list=12%, signal=54%	
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	Details ...	166	0.6319302	2.5622108	0.0	0.0	0.0	2495	tags=57%, list=18%, signal=69%	
MIKKELSEN_MEF_HCP_WITH_H3K27ME3	MIKKELSEN_MEF_HCP_WITH_H3K27ME3	Details ...	376	0.58429223	2.5592167	0.0	0.0	0.0	1910	tags=51%, list=14%, signal=58%	
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	Details ...	222	0.5992784	2.5143502	0.0	0.0	0.0	2495	tags=56%, list=18%, signal=67%	
LEIN_NEURON_MARKERS	LEIN_NEURON_MARKERS	Details ...	69	0.70729226	2.5125632	0.0	0.0	0.0	3411	tags=88%, list=25%, signal=117%	
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	Details ...	143	0.61938834	2.4582922	0.0	0.0	0.0	1514	tags=46%, list=11%, signal=51%	
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	Details ...	84	0.6691454	2.4433396	0.0	0.0	0.0	1825	tags=55%, list=13%, signal=63%	
MIKKELSEN_NPC_HCP_WITH_H3K27ME3	MIKKELSEN_NPC_HCP_WITH_H3K27ME3	Details ...	197	0.5819708	2.3910818	0.0	0.0	0.0	1292	tags=43%, list=9%, signal=46%	
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	Details ...	83	0.6396803	2.3608851	0.0	5.0035207E-5	0.001	2495	tags=53%, list=18%, signal=64%	
LU_AGING_BRAIN_DN	LU_AGING_BRAIN_DN	Details ...	151	0.5870243	2.3405676	0.0	4.5486555E-5	0.001	3623	tags=60%, list=26%, signal=80%	
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	Details ...	21	0.8224603	2.3080492	0.0	4.1696007E-5	0.001	1103	tags=57%, list=8%, signal=62%	
