Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000069431,ABCC9,0.31372314118301187,1.059089382489906,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007611759760848455,0.08163463165561212,-1.8433893470707385,0,0.4107245142244477,1.2237114670787128,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010758121943063277,0.13516124344240554,-0.6647796710997715,0.0000000000000000000000000000000000000000000000007149768369098127
ENSG00000123612,ACVR1C,0.3096678330743625,-1.0462257097868122,0,0.7694231616237629,1.1020849460008006,0,0.3670304169665278,-0.5936744688718907,0.000000000000000000000000000000000000000000000000000007779106085028914,0.4714818856995758,-0.19771134319523032,0.00000003206213130072746
ENSG00000151388,ADAMTS12,0.015920839241364098,-0.28617656501610966,0.0016365671045943729,0.015126159881921702,-0.44389601806789347,0.0000002195408370545114,0.028581080088710003,0.7624841695156617,0.000000000027349115869260532,0.02494711655824014,0.5340557494736675,0.0000026769891026214435
ENSG00000145536,ADAMTS16,0.014756815617585118,-0.43416720831415656,0.000008416572986666896,0.017137152236165628,-0.15459371306373182,0.08552597393046481,0.03402999104087414,1.0804031233988596,0.00000000000000000002652602022833244,0.016290094767507556,-0.18159762551981729,0.18952937499186123
ENSG00000156140,ADAMTS3,0.03807483724231885,-0.34456081607671774,0.000000000992038820366283,0.05508370361624666,0.5483939929931996,0.00000000000000000000000009218078096195257,0.03855361522757644,-0.24774617578554103,0.002883888943842601,0.03583820848851662,-0.3694011055015931,0.000005270874044807597
ENSG00000197381,ADARB1,0.44431908194118247,-0.6424895583214516,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006083275521895454,0.7858608382584524,0.6948845821077139,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010343255800662205,0.6393731549341277,0.07179817422905188,0.01985224249050639,0.44811723549017923,-0.5072402567297775,0.0000000000000000000000000000000000000000000000000000000000003064176733113131
ENSG00000141433,ADCYAP1,0.20468041203932946,-0.3694052753705992,0.00000000000000000000000000033135842557956796,0.3024066183715214,0.5750687630692339,0.00000000000000000000000000000000000000000000000000000000000000000000000000021168976820124673,0.2116850500095464,-0.23601296294211682,0.0000015068775226112682,0.19091991067518854,-0.4061868466895313,0.00000000000000001234358534814608
ENSG00000120907,ADRA1A,0.5320714435144558,0.40737758784219424,0.0000000000000000000000000000000000000000000000000000000000000000000000017293804031233524,0.37736708699638194,-0.38422046244220986,0.000000000000000000000000000000000000000000000000000000000000000000022229369837749916,0.4376606400634478,-0.023364640550215032,0.4968802122191443,0.4442076127459774,0.0009287575958274452,0.980317194474889
ENSG00000170214,ADRA1B,0.06969122083012208,-0.5345919817894007,0.0000000000000000000000000010640624723234749,0.11206182031982456,0.5750438131077238,0.00000000000000000000000000000000000031871603698045837,0.11391308179241254,0.3798019373209951,0.000000017491691635849584,0.05389694211649642,-0.8359080361487266,0.000000000000000000000000000003456369136733694
ENSG00000159723,AGRP,0.009049344946152706,-1.2861933422630845,0.0000000000000000000000000003142962499283031,0.02885336856089111,1.5487179955139387,0.000000000000000000000000000000000000000000000000000003674280753717457,0.01192591831039698,-0.635038684581481,0.00014042730416427324,0.00996022937213319,-0.9240953222826178,0.000000028520678640646753
ENSG00000204472,AIF1,0.2610416849197245,-0.6399988105620031,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012378067119695798,0.19416276904308746,-1.3035463425173506,0,1.303934671816939,2.4971924700329735,0,0.27376667834994123,-0.4424619762552078,0.000000000000000000000000005739452122002897
