Barcode,Cluster
aaaampfj-1,11
aaacckeo-1,14
aaaelcek-1,2
aaafcgbd-1,9
aaagannc-1,9
aaagebgn-1,4
aaagkepb-1,14
aaahkhib-1,4
aaaijdkk-1,2
aaajpcnp-1,11
aaakadga-1,14
aaakbbkc-1,6
aaakclek-1,11
aaalagkl-1,3
aaalphce-1,3
aaamkiod-1,4
aaammfgn-1,1
aaamnoef-1,3
aaampjnb-1,9
aaanccga-1,11
aaaneelg-1,5
aaanggfm-1,3
aaapahnc-1,8
aaapfjgg-1,2
aaapiapj-1,14
aabanika-1,3
aabcdmmf-1,4
aabdmdpg-1,3
aabehdmn-1,6
aabfedlb-1,4
aabhfkeg-1,17
aabhojce-1,6
aabicfil-1,6
aabildnd-1,25
aabinmmc-1,8
aabionlg-1,8
aabjakeh-1,20
aabkjmeh-1,5
aablhibo-1,8
aabmacah-1,11
aacbcfap-1,25
aacbiklm-1,3
aacbnomm-1,4
aacchicc-1,8
aaccommk-1,2
aacdmbbb-1,3
aacdoami-1,4
aacelnop-1,5
aacfmbmo-1,5
aacfnbog-1,21
aacicblh-1,1
aacjdgcf-1,15
aacjohah-1,2
aackecdi-1,2
aackgalh-1,4
aacldohk-1,15
aacloncc-1,4
aacmeaod-1,15
aacmfonl-1,15
aacmheho-1,3
aacmjnbo-1,12
aacnbiei-1,15
aacoclpl-1,1
aadaboko-1,3
aadaiaep-1,12
aadcnhad-1,15
aadconch-1,21
aadfgcio-1,21
aadgdjnj-1,9
aadgihlk-1,3
aadhobic-1,4
aadjhkoe-1,4
aadjkjkm-1,15
aadlnadk-1,21
aadlnjha-1,15
aadnelkb-1,15
aadngenm-1,24
aadngmih-1,21
aadnlclm-1,24
aadohgnp-1,24
aadphkcn-1,15
aaeadapm-1,24
aaeadjog-1,15
aaeaidna-1,1
aaeapdmb-1,21
aaebecpn-1,15
aaecnjki-1,15
aaecpfgo-1,24
aaeejojg-1,8
aaeekjbi-1,24
aaehomdj-1,15
aaeibdpc-1,24
aaejioaj-1,21
aaekeoie-1,21
aaekjhpi-1,15
aaeljhil-1,21
aaenacic-1,21
aaengdbp-1,24
aaeoiagc-1,15
aafaekja-1,15
aafbhjjo-1,15
aafbjboa-1,24
aafcdlip-1,21
aafcebeh-1,21
aafcegoo-1,24
aafemppd-1,15
aafenfpn-1,15
aaffkbpp-1,24
aafigocd-1,15
aafjeoce-1,21
aaflfkfc-1,9
aaflhcgp-1,15
aafpdjlp-1,15
aafpmlgd-1,21
aafpohoa-1,15
aagagbbc-1,21
aagalpof-1,15
aagbkbgk-1,21
aagblhbn-1,15
aagbnkil-1,7
aagcnlnl-1,8
aagdhaka-1,15
aagdlalk-1,24
aagggdgb-1,4
aagghlpm-1,15
aaghmmpa-1,15
aagiodfp-1,15
aagkjkck-1,15
aagkmgmh-1,4
aagknela-1,15
aaglbhho-1,15
aagljalk-1,3
aagmjjan-1,15
aagoeidd-1,21
aagolhal-1,5
aahakjjg-1,21
aahbaleb-1,5
aahbhlnc-1,15
aahbjmpb-1,15
aahcjbak-1,15
aahddhea-1,15
aahedkma-1,8
aahegldn-1,15
aahekkkn-1,21
aaheppeh-1,15
aahfegna-1,15
aahfmgmp-1,15
aahgiiba-1,11
aahjlppp-1,4
aahjnpng-1,14
aahmckie-1,14
aahmjejb-1,4
aahmppek-1,6
aahopkik-1,5
aahpdkma-1,14
aahphfej-1,14
aaiadjoi-1,7
aaiagjha-1,11
aaibeaig-1,2
aaibfhip-1,14
aaicdgmh-1,4
aaiclcof-1,14
aaidceff-1,6
aaidhnoi-1,9
aaiengee-1,13
aaifeeke-1,3
aaifidhl-1,14
aaifjkbk-1,14
aaiggikn-1,11
aaihcmoe-1,2
aaihocjj-1,2
aaikembj-1,16
aaikkhab-1,4
aaikkhjf-1,2
aailcigk-1,14
aailfbgp-1,13
aaipelom-1,11
aajccngm-1,3
aajcddaf-1,14
aajcjfic-1,2
aajdlmle-1,14
aajgdcjf-1,17
aajgfpfp-1,11
aajgojbc-1,3
aajipnpk-1,2
aajjloob-1,9
aajkljba-1,2
aajmchco-1,10
aajmfffh-1,2
aajmomfh-1,2
aajmpfen-1,14
aajnndmg-1,5
aajocaah-1,11
aajodbgp-1,13
aajpalhf-1,9
aajplmip-1,7
aakaadlm-1,3
aakafeoo-1,2
aakaokia-1,6
aakcdblh-1,7
aakcddoj-1,20
aakcimdj-1,18
aakckdkg-1,1
aakclblo-1,5
aakcllml-1,5
aakepelm-1,8
aakgapjo-1,5
aakhpmef-1,1
aakigcmc-1,1
aakigead-1,3
aakjeeji-1,5
aakjlbfh-1,4
aaklkpch-1,19
aakodoii-1,9
aakoifmh-1,9
aakpcddd-1,2
aalablbe-1,5
aalagicl-1,4
aalakenj-1,5
aalapobo-1,11
aalbacjj-1,4
aalbjflf-1,4
aaliccil-1,1
aalihhlf-1,1
aalipfap-1,1
aalkemhe-1,5
aallnojn-1,1
aalmiloo-1,7
aalnfnah-1,3
aaloaimj-1,12
aalomikn-1,5
aalphcnc-1,6
aamabagj-1,5
aambemah-1,15
aambfgkc-1,15
aambjomm-1,4
aambmgli-1,5
aambmloe-1,21
aambojgo-1,5
aamcojac-1,4
aamdaenc-1,3
aamdnmla-1,15
aamhefgk-1,7
aamidcce-1,5
aamiimgf-1,1
aamiobkm-1,3
aamjblhb-1,5
aamkfaah-1,15
aamkgcja-1,21
aamklcfh-1,21
aamlmghd-1,5
aamlmhaj-1,21
aammngnp-1,5
aamnedkg-1,15
aanbkdgd-1,26
aandofgc-1,15
aanfcbon-1,15
aanglcna-1,3
aanhfejj-1,15
aanhfolh-1,5
aaningji-1,9
aanjggai-1,12
aankbiao-1,12
aanlhlch-1,12
aanmdbfh-1,5
aanndchk-1,15
aanpimfk-1,9
aanpkibp-1,15
aaobgcfa-1,15
aaobnoeo-1,3
