NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	Details ...	143	0.6296975	2.284024	0.0	0.0	0.0	2327	tags=57%, list=17%, signal=67%	
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	Details ...	44	0.7188742	2.2441177	0.0	0.0	0.0	2324	tags=64%, list=17%, signal=76%	
WP_MONOAMINE_GPCRS	WP_MONOAMINE_GPCRS	Details ...	19	0.8582045	2.2301927	0.0	0.0	0.0	659	tags=63%, list=5%, signal=66%	
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	Details ...	21	0.83099496	2.218564	0.0	0.0	0.0	935	tags=62%, list=7%, signal=66%	
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	Details ...	30	0.7495981	2.1888611	0.0	0.0	0.0	2543	tags=77%, list=18%, signal=94%	
WP_GABA_RECEPTOR_SIGNALING	WP_GABA_RECEPTOR_SIGNALING	Details ...	29	0.7437583	2.1673577	0.0	0.0	0.0	3396	tags=86%, list=24%, signal=114%	
LEIN_NEURON_MARKERS	LEIN_NEURON_MARKERS	Details ...	69	0.64327276	2.1546574	0.0	0.0	0.0	3466	tags=72%, list=25%, signal=96%	
MIKKELSEN_MEF_HCP_WITH_H3K27ME3	MIKKELSEN_MEF_HCP_WITH_H3K27ME3	Details ...	376	0.5555525	2.154123	0.0	0.0	0.0	1936	tags=45%, list=14%, signal=51%	
LEE_TARGETS_OF_PTCH1_AND_SUFU_DN	LEE_TARGETS_OF_PTCH1_AND_SUFU_DN	Details ...	84	0.6278059	2.1503057	0.0	0.0	0.0	2324	tags=52%, list=17%, signal=63%	
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	Details ...	22	0.779814	2.1466687	0.0	0.0	0.0	1597	tags=68%, list=12%, signal=77%	
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Details ...	156	0.5875428	2.1399267	0.0	0.0	0.0	1120	tags=37%, list=8%, signal=40%	
MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	Details ...	303	0.55709696	2.1314363	0.0	0.0	0.0	2422	tags=50%, list=17%, signal=59%	
REACTOME_GPCR_LIGAND_BINDING	REACTOME_GPCR_LIGAND_BINDING	Details ...	220	0.5697333	2.127437	0.0	0.0	0.0	1212	tags=35%, list=9%, signal=38%	
REACTOME_NEURONAL_SYSTEM	REACTOME_NEURONAL_SYSTEM	Details ...	335	0.5590781	2.1250086	0.0	0.0	0.0	3508	tags=54%, list=25%, signal=70%	
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	Details ...	222	0.5664105	2.1224108	0.0	0.0	0.0	3508	tags=56%, list=25%, signal=74%	
REACTOME_POTASSIUM_CHANNELS	REACTOME_POTASSIUM_CHANNELS	Details ...	75	0.6179952	2.1221135	0.0	0.0	0.0	1346	tags=43%, list=10%, signal=47%	
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Details ...	96	0.6025387	2.1108043	0.0	0.0	0.0	1120	tags=38%, list=8%, signal=41%	
WP_PEPTIDE_GPCRS	WP_PEPTIDE_GPCRS	Details ...	31	0.7169648	2.0985115	0.0	3.428188E-5	0.001	1940	tags=65%, list=14%, signal=75%	
MIKKELSEN_NPC_HCP_WITH_H3K27ME3	MIKKELSEN_NPC_HCP_WITH_H3K27ME3	Details ...	197	0.55540687	2.0693254	0.0	1.6224605E-4	0.005	2411	tags=52%, list=17%, signal=62%	
MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3	MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3	Details ...	230	0.5386168	2.012469	0.0	0.0010146925	0.032	2419	tags=49%, list=17%, signal=59%	
MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED	MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED		116	0.56439006	2.0108883	0.0	0.0010251614	0.034	2614	tags=50%, list=19%, signal=61%	
REACTOME_PHASE_0_RAPID_DEPOLARISATION	REACTOME_PHASE_0_RAPID_DEPOLARISATION		27	0.70249915	2.009015	0.0	0.0010627978	0.037	3601	tags=78%, list=26%, signal=105%	
WP_GPCRS_CLASS_A_RHODOPSINLIKE	WP_GPCRS_CLASS_A_RHODOPSINLIKE		91	0.5798648	1.99845	0.0	0.0012307133	0.045	1940	tags=45%, list=14%, signal=52%	
MCCLUNG_DELTA_FOSB_TARGETS_2WK	MCCLUNG_DELTA_FOSB_TARGETS_2WK		46	0.63020456	1.9922525	0.0	0.0013849229	0.053	2330	tags=41%, list=17%, signal=49%	
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE		17	0.762244	1.9793088	0.0	0.0016499908	0.066	1597	tags=71%, list=12%, signal=80%	
WP_SYNAPTIC_VESICLE_PATHWAY	WP_SYNAPTIC_VESICLE_PATHWAY		45	0.6385062	1.9783745	0.0	0.001633361	0.068	3187	tags=62%, list=23%, signal=81%	
