Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value
ENSG00000069431,ABCC9,0.2874417839633755,1.05168639174344,0.00000000000000000000000000000005547913809175932,0.07372701916399742,-1.9038921470793464,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000073700489396857985,0.09793986273388867,-1.055624093228531,0.000000004404083470208616,0.5013397428269164,1.565143341206415,0.000000000000000000000000001273265307479399,0.1740308361279335,-0.16970116116249212,0.4730265964470114
ENSG00000123612,ACVR1C,0.24852658859602617,-0.8857362338437418,0.0000000000000000000021361562622847957,0.5622264826185337,1.1275724713190556,0.00000000000000000000000000000000000007327580990292303,0.4112553170283507,0.12597696267531155,0.4205045096331516,0.150875050183144,-1.400766795158898,0.0000000000005059494149525601,0.22394841624285575,-0.797887236040564,0.00014595023249475185
ENSG00000151388,ADAMTS12,0.03375008761859202,0.4916738733582404,0.000007254311201875079,0.018183348392198824,-0.9036846902455595,0.000000000000004819113511952374,0.04021981823868155,0.6073568111454595,0.0007349201323517516,0.025408690216673496,-0.1239797777937115,0.6262366901231814,0.03811887936048609,0.5038062291916017,0.021749785581136036
ENSG00000145536,ADAMTS16,0.02709912695580869,0.7680771837872244,0.000000000022197985674236412,0.015898009523233943,-0.5289907327307795,0.000007559945896113274,0.013969478853893212,-0.5533483570984936,0.014964086403474321,0.01752323463218862,-0.20174514771627194,0.4193354622882682,0.016790458765928395,-0.2579904140565423,0.36461924719623706
ENSG00000156140,ADAMTS3,0.05653316563365834,0.748013515229351,0.00000000000011071296150679365,0.03083551430443917,-0.69532737703208,0.000000000013742430849244379,0.033158323433416854,-0.37356222266216843,0.05787239768132166,0.04643657177529984,0.15204674050865652,0.41001441754895573,0.03721128699476022,-0.18666592259198733,0.47251068865256374
ENSG00000197381,ADARB1,0.2640926667429659,-0.8361758370055157,0.00000000000000000013364544498149184,0.5752098570625082,1.0847348060340316,0.000000000000000000000000000000000010788429448172015,0.17745843467143463,-1.2209890943181758,0.0000000000029136898784845624,0.38393407079125264,-0.03775888166975472,0.8637134484618576,0.3092620986210865,-0.36571720628595195,0.07747345997186868
ENSG00000141433,ADCYAP1,0.2954017102885151,-1.1803262953873164,0.000000000000000000000000000000000003270955436598406,0.910061682645623,1.7412580991412983,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000005098369637067471,0.19403759638814308,-1.5293933158851107,0.000000000000000018072087607707266,0.22762681787213015,-1.280917469104391,0.000000000009914291934379711,0.2965558055009245,-0.8722948378297201,0.00003352878252153114
ENSG00000120907,ADRA1A,0.6390936402828773,0.3420275245533554,0.00013134209368400286,0.5093656009537809,-0.20133468779763464,0.024758888054556453,0.5087346474923308,-0.13670380896827228,0.4205045096331516,0.3606281687304418,-0.6624633243402444,0.0002296937090441616,0.6480209491282635,0.23892317464643387,0.20296479471378814
ENSG00000170214,ADRA1B,0.0670756458331766,-1.1342230514883318,0.00000000000000000000000000001335020715214008,0.17335454550959678,1.1290610432308181,0.0000000000000000000000000000000013521676101933503,0.043290033371405336,-1.5146741670763593,0.000000000000012038245981901704,0.14263912990601535,0.3122317609926548,0.06322335059381011,0.12842431975020907,0.14409305265879313,0.43348470183205046
ENSG00000159723,AGRP,0.01369107327924016,-1.9510910577229916,0.0000000000000000000000000000000000000000000000000000000003514850870758439,0.07684037936229739,2.6443497894887456,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004739469251215604,0.011820328260986564,-1.76744982278103,0.000000000000048317584625343055,0.006133132121266017,-2.6966576910289337,0.000000000000000000002721223943354365,0.011798700754436169,-1.7305201368360823,0.0000000022255527857298938
ENSG00000204472,AIF1,0.11773615471139859,-1.1371546464912998,0.000000000000000000000000000000009180044636205336,0.06491687221987194,-2.210526999172984,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020395678857244645,0.17408119802543848,-0.2616882435373822,0.12278913719684421,0.22359647390672677,0.13054064037895818,0.44607243690785037,1.7600484952338724,4.014052561108464,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026160463166161033
ENSG00000171094,ALK,0.34432872410037335,0.11633823901015261,0.20728309863811775,0.43305515524225796,0.7536219791947922,0.000000000000000016665410856888053,0.13033063238412457,-1.4090262144879295,0.000000000000013668107389213733,0.07447374718680164,-2.2233685857873837,0.00000000000000000000000005416045555115678,0.11889459991008755,-1.5165150297656094,0.000000000026501243646492936
ENSG00000189292,ALKAL2,0.418267595298337,1.673668836183343,0.000000000000000000000000000000000000000000000000000000000000000000000000000011257836140364065,0.12486561646373326,-1.339715420236967,0.0000000000000000000000000000000000000000000011631580021463196,0.09579071214098202,-1.3981569620632825,0.00000000000003761532139763517,0.20326952173338797,-0.25162535207206727,0.17126399667166403,0.13250848539597543,-0.8896427639498543,0.000052122533837442845
ENSG00000154188,ANGPT1,0.15619144322440648,0.5788682126089317,0.0000000003061975626022844,0.07790024666384632,-0.9922425465893605,0.00000000000000000000000008612612833506919,0.12603233119831128,0.027056352590841826,0.8197279491179917,0.18381873129165863,0.6272914029310193,0.00010720372556053266,0.15292931362480727,0.32530094661804565,0.08293245056943208
ENSG00000029534,ANK1,0.1441984875611961,-0.7253771526817592,0.000000000000010530666051848297,0.29812079941380987,1.1010429745583734,0.000000000000000000000000000000000022306817547507058,0.11712870731341231,-0.8483653468138854,0.0000015424299524562391,0.13440320962888672,-0.6326458127455847,0.000697199856960671,0.1436264918761172,-0.5230931639579399,0.015891571297473636
ENSG00000180071,ANKRD18A,0.07857331719171162,-1.9008449832098426,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000016411731219002502,0.2305542589400656,0.20127919619195955,0.02540066107359757,0.9166127278746853,2.6529324734859268,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015013329240298717,0.06991770618243259,-1.6786867092074655,0.00000000000000016262875929424862,0.0934820136697635,-1.2318684392019774,0.00000004938141787554746
ENSG00000189127,ANKRD34B,0.1835028348822189,-1.9813273279282846,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027337600835156293,1.0470495313708221,2.6469830475090155,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017139835615257536,0.08888272809235351,-2.6583419008889173,0.00000000000000000000000000000000000000060733115000992326,0.16682119369843565,-1.7201002251913526,0.0000000000000000021618254260840916,0.17834189986513133,-1.6030029719211425,0.0000000000012434688768115798
ENSG00000134343,ANO3,0.055188822520968094,-1.608248000681332,0.000000000000000000000000000000000000000000000000000000015979934029498328,0.21892883947620076,1.7948813518928168,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000023521117669767657,0.0861195344729021,-0.5864620096589128,0.0011775970768165814,0.05940376540311942,-1.1393261633657668,0.000000014344491840842237,0.0844060900125049,-0.600975212803605,0.007735719155590749
ENSG00000135046,ANXA1,1.1037410729690278,0.7367922168845269,0.00000000000000004749758245323959,0.10754341025404295,-3.609842953149852,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001546344460458897,0.5391297773062963,-0.6667553398811329,0.00006700585992716704,2.6337421652179493,1.9533333179809578,0.000000000000000000000000000000000000000000000016599322425543492,2.0922273010895367,1.4804975254230948,0.000000000000000000012081272518523185
ENSG00000130203,APOE,19.8329524317179,1.088829816780755,0.000000000000000000000000000000000001054972225640693,9.016622342808478,-0.8406675864779327,0.000000000000000000002805718392934437,7.203645765909811,-0.9440349375141763,0.000000018317006493298677,8.19771962563048,-0.7409001835597402,0.000027819324695441133,16.023997013072908,0.28937536516693374,0.11185109027823611
ENSG00000142192,APP,6.015015615580179,-0.9953638637712108,0.0000000000000000000000000008403262945113963,13.53490289101791,0.9125166169001648,0.000000000000000000000000011508795689648519,10.44840262892894,0.11085883340419711,0.46159565294764227,9.874868412277252,0.0210286644782558,0.8837327188485782,6.437779548184951,-0.6280352224395633,0.001959963695668129
ENSG00000171885,AQP4,18.962702530952967,1.7190644023488617,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000807230840710985,5.084845862593683,-1.5144155511349555,0.000000000000000000000000000000000000000000000000000000000000071872768366679135,5.230418500108236,-1.1053997811655285,0.00000000008144285802201815,4.956972612753517,-1.176774424775699,0.00000000011501971340172581,12.205075236189922,0.197969264235891,0.28268726055464977
ENSG00000169083,AR,0.1721466733250197,-0.22267569318073077,0.017155706556116687,0.22956063334486346,0.48944197898305486,0.000000041728901828576855,0.12127349774258941,-0.6955395043505694,0.0000710367852836911,0.14246389755969346,-0.44393806242831957,0.01786280118712686,0.1978551357282373,0.06282365949190227,0.6915013377802508
ENSG00000138639,ARHGAP24,0.21753594210348257,-0.8382048123657055,0.00000000000000000017945822923662585,0.34137663365827553,0.12512707755821162,0.16163211372195582,0.14998000923355678,-1.1837629327665455,0.000000000014952015627735096,0.35887584526722294,0.15867513418476453,0.34633758863344727,1.1070357880941166,2.005850118329879,0.00000000000000000000000000000000000000018630943487157317
ENSG00000064270,ATP2C2,0.1435970709055189,0.3771109987119563,0.000053428541520634226,0.1269191093604843,0.07652281910093794,0.41350205268743123,0.12495775590185795,0.026318324440884222,0.8214347137828908,0.04170529842460891,-1.631114426965366,0.000000000000007903233330951084,0.06648114078941918,-0.9239932721199509,0.000050932842132950274
AVP_gene,AVP_gene,0.3416754153253268,-1.1108807521980493,0.000000000000000000000000000004136990337866938,0.8198404786012704,0.9195675363318534,0.0000000000000000000000046451502945761805,0.17592332710507275,-1.834831508730968,0.0000000000000000000012985479999861196,0.8970143808217355,0.6708731567307673,0.00003291130369225666,0.802084753210228,0.4790157538962922,0.0112499195600299
ENSG00000135454,B4GALNT1,0.1844226485909017,-1.3523553581200942,0.00000000000000000000000000000000000000000000044984904745765425,0.6549979923572384,1.9735146972113542,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030604705809560307,0.10285220694624672,-1.912863686347406,0.000000000000000000000004032764035233073,0.1624403850403885,-1.2232546617911915,0.00000000007240027969475502,0.15361000789910165,-1.2902530573796613,0.00000000509608638134279
ENSG00000132692,BCAN,1.7239785322239076,1.1311527514879798,0.000000000000000000000000000000000000006321627835666512,0.7828113647534047,-0.8177283625557695,0.00000000000000000005873946595777178,0.8364801129105947,-0.4823058315304858,0.003423827149274487,0.5645986198491173,-1.0719175104889458,0.0000000041839770016740636,1.0312518255560075,-0.15289012402712843,0.46889580939431336
ENSG00000176697,BDNF,0.028938754373174294,-1.4168249527696308,0.00000000000000000000000000000000000000018334076982005243,0.10830518987703124,2.0555666685344445,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004863097032884919,0.017039693986616995,-1.8766826370674772,0.0000000000000000035628445891643594,0.019801255134373138,-1.6426936484540366,0.0000000000002810421606790977,0.028816057611796026,-1.071437144847625,0.000011896186407633106
ENSG00000116985,BMP8B,0.09304269437829876,-0.153454597460982,0.11352575960691692,0.09432818983785474,-0.12790150204560735,0.1771701280563028,0.19495866092796021,1.1078484105110666,0.000000000000044234537662476933,0.061857018251625824,-0.727298508215509,0.00022365155036983478,0.08508678428679929,-0.2363819374564593,0.31671969888675555
ENSG00000162670,BRINP3,0.7752260691679319,0.2999957512558702,0.0007461590568531036,0.8469664573502883,0.5582523700265479,0.00000000013413670835794013,0.2400908233789998,-1.5970573891791662,0.0000000000000000005165764103331181,0.20817602743040078,-1.7965288944193287,0.00000000000000000003178336296454601,0.2627479898776362,-1.4347877036150334,0.000000000035393133624068506
ENSG00000151136,BTBD11,0.39785480645564564,-0.7232075978951794,0.0000000000000029377231826807313,0.8804185190554265,1.3582317336077694,0.00000000000000000000000000000000000000000000000000000024243450862530957,0.21752474215348,-1.4431655529965592,0.0000000000000003859346952605132,0.21360823016637925,-1.4593763567313334,0.00000000000001409202972887809,0.34828857034729843,-0.7163856184066875,0.0005309893452767355
ENSG00000165985,C1QL3,0.12042484093677909,-1.0118599224528384,0.00000000000000000000000007878709326331228,0.31547612647667356,1.4313470713935676,0.000000000000000000000000000000000000000000000000000000009758794606681835,0.11804977185322944,-0.7894682067640209,0.000009621401170665816,0.0912960524337027,-1.1678078821489244,0.0000000027275574990557875,0.1263822369273259,-0.6684736767907156,0.002474652667692519
ENSG00000143110,C1orf162,0.08189879752310329,-0.8960605121076703,0.000000000000000000010709233144179234,0.07147480114820594,-1.1843990472198036,0.00000000000000000000000000000000001339613997320503,0.14890543393710345,0.26857910597591106,0.09146209639205082,0.17873699324832393,0.5573335874017809,0.0006349413139190345,0.6784252933800797,2.8912395682544316,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008329305890476702
