Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000069431,ABCC9,0.11147699345201136,-1.9134079629400516,0,0.3567865563617846,0.9137724747488476,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006304344002816388,0.6608311719682235,1.6797043524673672,0
ENSG00000123612,ACVR1C,0.8113115969694844,1.1551347097155484,0,0.36313688991405035,-1.0435171196767814,0,0.368674232782272,-0.7912403317463482,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016126314148006557
ENSG00000151388,ADAMTS12,0.021991955678256295,-1.857290128031876,0,0.05012140658110176,0.11851587532546493,0.012455652159133392,0.1925453351587413,2.5508337630871734,0
ENSG00000145536,ADAMTS16,0.016903921333182366,-0.7230783423985514,0.0000000000000000000000000000014360255950931853,0.020267539651484354,-0.15598604071183075,0.03287485310470894,0.05704016431725718,1.6492160338347714,0.0000000000000000000000000000000000000000000000000000000000000000000039173475077653783
ENSG00000156140,ADAMTS3,0.039983980741861096,-0.4717777049028413,0.0000000000000000000000000007898853649615842,0.06002403399785342,0.5962580602585437,0.000000000000000000000000000000000000000030044595776857765,0.03802677621150479,-0.3247282293048155,0.00005700701343329523
ENSG00000197381,ADARB1,0.8410735328072361,0.8491350268465383,0,0.38007111272009253,-1.1353496513157344,0,0.7978203145643029,0.26726482714033406,0.0000000000000000000004675358564963781
ENSG00000141433,ADCYAP1,1.2462312556407287,1.734842687755323,0,0.3821878905708478,-1.5490181755563937,0,0.3447451882394227,-1.4037498592159752,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045401823269061025
ENSG00000120907,ADRA1A,0.5425499755551424,-0.724926461179694,0,1.0184864463519028,0.9506204920331801,0,0.4326705146991947,-0.7474817520445098,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001008076418390843
ENSG00000170214,ADRA1B,0.1729318661138983,1.323198105591033,0,0.05540118581804306,-1.579318146279408,0,0.12131469093816649,-0.0709952155238236,0.21638581038110474
ENSG00000159723,AGRP,0.15340730058490978,2.9684335884261843,0,0.019488954694884715,-2.7850316689104564,0,0.019940870452374464,-2.3434205626281024,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011243132071528646
ENSG00000204472,AIF1,0.36644575067789986,-1.1143742485908912,0,0.7074174254104533,0.5793361948085225,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003105371398048804,1.1210479123620936,1.1699748496836788,0
ENSG00000171094,ALK,0.44734856184550614,0.7860843047161237,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002898614453655937,0.30133670898395404,-0.40147578455846666,0.000000000000000000000000000000000000000000000000000000000008007405084720788,0.0996116040272101,-1.9713046674479553,0
ENSG00000189292,ALKAL2,0.10740043581409067,0.268370605748089,0.000000000006662473875012016,0.05177589961387599,-1.2713499953295289,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002792291477874338,0.2316850901861926,1.4316680779037139,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010433684140731317
ENSG00000154188,ANGPT1,0.21431045867925858,-1.2604747482148608,0,0.4335258361466365,0.5314671595583882,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000049671853955677446,0.8181321779553262,1.4520525348900808,0
